"","FIPS","TO_WTotl","TO_WSWTo","TO_WGWTo","PS_WTotl","PS_WSWTo","PS_WGWTo","DO_WFrTo","DO_WSWFr","DO_WGWFr","IR_WFrTo","IR_WSWFr","IR_WGWFr","LI_WFrTo","LI_WSWFr","LI_WGWFr","IN_Wtotl","IN_WGWTo","IN_WSWTo","MI_Wtotl","MI_WSWTo","MI_WGWTo","PT_Wtotl","PT_WSWTo","PT_WGWTo"
"2625",48273,4438.6,276.5,4162,207.4,0,207.4,69.1,0,69.1,705.2,0,705.2,898.8,41.5,857.3,0,0,0,2516.6,207.4,2309.2,0,0,0
"2626",48275,37126.3,497.8,36628.5,152.1,27.7,124.4,110.6,0,110.6,35978.7,13.8,35964.8,566.9,456.3,110.6,0,0,0,318,0,318,0,0,0
"2627",48277,40389.6,30655.1,9734.4,18819,18805.1,13.8,55.3,0,55.3,14297.4,4936.3,9361.1,1756.1,1493.3,262.7,0,0,0,0,0,0,5295.9,5295.9,0
"2628",48279,255708.4,926.4,254782,2350.6,0,2350.6,401,0,401,226270.1,663.7,225606.4,4618.3,235.1,4383.3,0,0,0,1189.1,27.7,1161.5,20879.2,0,20879.2
"2629",48281,4798.1,4092.9,705.2,2724,2696.3,27.7,110.6,0,110.6,677.5,580.7,96.8,1037,677.5,359.5,0,0,0,207.4,110.6,96.8,0,0,0
"2630",48283,9374.9,497.8,8877.1,1742.2,0,1742.2,359.5,0,359.5,5226.7,0,5226.7,719,359.5,359.5,0,0,0,1327.4,138.3,1189.1,0,0,0
"2631",48285,14256,1133.8,13122.1,1811.4,0,1811.4,1479.5,0,1479.5,7370,470.1,6899.8,2585.7,649.9,1935.8,96.8,96.8,0,802,13.8,788.2,0,0,0
"2632",48287,11822.4,1230.6,10591.7,4687.5,0,4687.5,304.2,0,304.2,1949.7,0,1949.7,1756.1,1230.6,525.4,0,0,0,3111.1,0,3111.1,0,0,0
"2633",48289,8227.2,2115.6,6111.7,2530.4,0,2530.4,926.4,0,926.4,41.5,0,41.5,2143.2,2032.6,110.6,677.5,677.5,0,1852.9,27.7,1825.2,0,0,0
"2634",48291,78276.4,55018.9,23257.5,7010.4,179.8,6830.7,3940.8,0,3940.8,53331.9,53331.9,0,1299.8,1299.8,0,152.1,152.1,0,12541.4,207.4,12334,0,0,0
"2635",48293,42270.1,35937.2,6332.9,1064.7,843.5,221.2,884.9,0,884.9,0,0,0,1935.8,1922,13.8,0,0,0,7826.3,2613.4,5212.9,30558.4,30558.4,0
"2636",48295,41730.8,373.3,41357.5,912.6,0,912.6,110.6,0,110.6,38993,207.4,38785.6,981.7,96.8,884.9,0,0,0,732.8,69.1,663.7,0,0,0
"2637",48297,7259.3,2903.7,4355.6,3018,2599.5,27.7,580.7,0,580.7,857.3,0,857.3,967.9,290.4,677.5,1078.5,1078.5,0,1147.7,13.8,1133.8,0,0,0
"2638",48299,102985.8,101547.8,1438,4065.2,3747.2,318,677.5,0,677.5,414.8,387.2,27.7,760.5,345.7,414.8,0,0,0,0,0,0,97067.7,97067.7,0
"2639",48301,2959,55.3,2903.7,0,0,0,0,0,0,0,0,0,41.5,0,41.5,0,0,0,2917.6,55.3,2862.3,0,0,0
"2640",48303,182091.8,13481.6,168610.2,63665.6,1133.8,21570.6,9278.1,0,9278.1,141992.6,11103.3,130889.3,898.8,13.8,884.9,414.8,414.8,0,6761.6,1203,5558.6,0,0,0
"2641",48305,75358.8,7632.7,67726.2,235.1,124.4,110.6,262.7,0,262.7,73146.5,7411.4,65735,110.6,13.8,96.8,0,0,0,1479.5,83,1396.6,0,0,0
"2642",48307,17007.6,4563,12444.6,2392.1,691.4,1700.8,124.4,0,124.4,3166.5,165.9,3000.5,1451.9,290.4,1161.5,0,0,0,9872.7,3415.3,6457.4,0,0,0
"2643",48309,101838.1,86669.6,15168.6,51271.7,41205.4,10066.3,2226.2,0,2226.2,5074.6,4051.4,1023.2,2157.1,1839,318,622.2,622.2,0,2599.5,1686.9,912.6,37886.8,37886.8,0
"2644",48311,2488.9,594.6,1894.3,24,0,414.8,55.3,0,55.3,0,0,0,566.9,456.3,110.6,0,0,0,1451.9,138.3,1313.6,0,0,0
"2645",48313,5890.4,1092.4,4798.1,2751.6,0,2751.6,1285.9,0,1285.9,13.8,0,13.8,1203,1078.5,124.4,0,0,0,636.1,13.8,622.2,0,0,0
"2646",48315,13661.4,12596.7,1064.7,6429.7,6056.4,373.3,110.6,0,110.6,0,0,0,304.2,290.4,13.8,497.8,0,497.8,691.4,124.4,566.9,5627.7,5627.7,0
"2647",48317,53276.6,331.9,52944.8,525.6,0,83,318,0,318,44634.6,0,44634.6,179.8,55.3,124.4,0,0,0,8061.3,276.5,7784.8,0,0,0
"2648",48319,7245.5,608.4,6637.1,719,0,719,290.4,0,290.4,4839.6,83,4756.6,705.2,179.8,525.4,0,0,0,691.4,345.7,345.7,0,0,0
"2649",48321,291106.4,251823,39283.4,3235.6,0,3235.6,1507.2,0,1507.2,198892,172952,25940,1479.5,511.6,967.9,4286.5,1355.1,2931.4,7549.7,5724.5,1825.2,68583.5,68583.5,0
"2650",48323,77654.2,74778.1,2876.1,10163.1,10163.1,0,1991.1,0,1991.1,64449.1,64449.1,0,331.9,96.8,235.1,0,0,0,719,69.1,649.9,0,0,0
"2651",48325,72842.3,20118.7,52723.5,6872.2,179.8,6692.4,1410.4,0,1410.4,60563.6,18708.4,41855.3,2018.8,207.4,1811.4,13.8,13.8,0,1963.5,1023.2,940.3,0,0,0
"2652",48327,3844,2005,1839,373.3,373.3,0,110.6,0,110.6,2558.1,1507.2,1050.9,387.2,55.3,331.9,0,0,0,414.8,69.1,345.7,0,0,0
"2653",48329,48838.1,14850.5,33987.5,13227.9,0,1203,4438.6,0,4438.6,32881.3,14408.1,18473.3,318,0,318,0,0,0,9955.7,414.8,9540.8,0,0,0
"2654",48331,63135.5,39297.2,23838.3,5268.2,1562.5,3705.7,1341.2,0,1341.2,4314.1,1949.7,2364.5,2433.6,1700.8,732.8,39822.7,15624.9,24197.8,69.1,0,69.1,9886.5,9886.5,0
"2655",48333,7245.5,4521.5,2724,359.5,359.5,0,373.3,0,373.3,5226.7,3387.7,1839,1285.9,774.3,511.6,0,0,0,0,0,0,0,0,0
"2656",48335,24847.7,1258.3,23589.4,1686.9,0,1686.9,138.3,0,138.3,12361.6,705.2,11656.4,497.8,373.3,124.4,0,0,0,10121.6,152.1,9969.5,0,0,0
"2657",48337,15113.2,4424.7,10688.5,2544.2,2170.9,373.3,1327.4,0,1327.4,857.3,0,857.3,1438,1368.9,69.1,0,0,0,8946.3,884.9,8061.3,0,0,0
"2658",48339,123367.3,9679.1,113688.1,81304.6,0,81304.6,16897,0,16897,1299.8,719,580.7,788.2,41.5,746.7,954.1,843.5,110.6,13827.3,511.6,13315.7,8282.6,8282.6,0
"2659",48341,216217.6,442.5,215775.2,6360.6,0,6360.6,235.1,0,235.1,200717.2,0,200717.2,2945.2,442.5,2502.7,5005.5,5005.5,0,622.2,0,622.2,331.9,0,331.9
"2660",48343,40597,39573.8,1023.2,857.3,456.3,401,497.8,0,497.8,0,0,0,967.9,871.1,96.8,34734.2,27.7,34706.5,0,0,0,3539.8,3539.8,0
"2661",48345,8904.8,248.9,8655.9,304.2,0,304.2,55.3,0,55.3,7494.4,0,7494.4,539.3,138.3,401,0,0,0,511.6,110.6,401,0,0,0
"2662",48347,22317.3,11559.6,10757.6,14394.2,8158.1,6236.1,1576.3,0,1576.3,387.2,207.4,179.8,3318.6,2986.7,331.9,41.5,41.5,0,2599.5,207.4,2392.1,0,0,0
"2663",48349,70837.3,68099.5,2737.8,1653,64297,0,1216.8,0,1216.8,0,0,0,2710.2,2571.9,138.3,0,0,0,2433.6,1050.9,1382.7,0,0,0
"2664",48351,8572.9,3844,4728.9,1617.8,0,1617.8,1189.1,0,1189.1,165.9,0,165.9,304.2,193.6,110.6,69.1,69.1,0,1617.8,96.8,1521,3456.8,3456.8,0
"2665",48353,15624.9,262.7,15362.1,3892.3,0,2488.9,290.4,0,290.4,10024.8,83,9941.8,414.8,165.9,248.9,13.8,13.8,0,2392.1,13.8,2378.3,0,0,0
"2666",48355,324914.1,314045.9,10868.3,135819.3,74805.7,27.7,1908.2,0,1908.2,1852.9,13.8,1839,401,13.8,387.2,14269.8,3996.1,10273.7,2419.8,497.8,1922,228441,228441,0
"2667",48357,80875.9,221.2,80654.7,2502.7,0,2502.7,318,0,318,74667.5,0,74667.5,1783.7,179.8,1604,0,0,0,1604,41.5,1562.5,0,0,0
"2668",48359,8047.5,802,7245.5,414.8,0,414.8,138.3,0,138.3,5171.4,0,5171.4,1368.9,553.1,815.8,0,0,0,954.1,248.9,705.2,0,0,0
"2669",48361,568731.1,553258.3,15472.8,7273.2,110.6,7162.5,3761,0,3761,0,0,0,345.7,124.4,221.2,59761.6,3332.4,56429.3,1189.1,193.6,995.6,496400.4,496400.4,0
"2670",48363,69717.3,62706.9,7010.4,6650.9,6650.9,0,318,0,318,6540.3,1852.9,4687.5,1092.4,981.7,110.6,0,0,0,2364.5,511.6,1852.9,51299.3,51299.3,0
"2671",48365,24114.8,3761,20353.8,5019.3,414.8,4604.5,1811.4,0,1811.4,484,55.3,428.6,1673.1,1507.2,165.9,0,0,0,14919.7,1659.3,13260.4,0,0,0
"2672",48367,31222.1,12735,18487.1,27017.6,6125.5,3774.9,6001.1,0,6001.1,248.9,27.7,221.2,2793.1,2516.6,276.5,13.8,13.8,0,12264.8,4065.2,8199.6,0,0,0
"2673",48369,331302.3,1203,330099.4,1521,0,1521,456.3,0,456.3,316769.8,138.3,316631.6,10633.2,1064.7,9568.5,1922,1922,0,0,0,0,0,0,0
"2674",48371,200606.6,4258.8,196347.8,5185.2,0,5185.2,705.2,0,705.2,155584.9,4148.2,151436.7,912.6,41.5,871.1,221.2,221.2,0,37997.4,69.1,37928.3,0,0,0
"2675",48373,772849.8,766074.5,6775.4,503611.7,742526.5,2461.3,2046.4,0,2046.4,732.8,0,732.8,539.3,484,55.3,23285.2,290.4,22994.8,1147.7,0,1147.7,0,0,0
"2676",48375,7688,2599.5,5088.5,39671.4,0,27.7,2253.9,0,2253.9,3318.6,1852.9,1465.7,940.3,138.3,802,0,0,0,1147.7,608.4,539.3,0,0,0
"2677",48377,7370,2018.8,5351.2,1521,0,1521,69.1,0,69.1,5323.5,1977.3,3346.2,456.3,41.5,414.8,0,0,0,0,0,0,0,0,0
"2678",48379,3055.8,1977.3,1078.5,2087.9,1396.6,691.4,359.5,0,359.5,83,83,0,525.4,497.8,27.7,0,0,0,0,0,0,0,0,0
"2679",48381,37029.5,940.3,36089.3,6761.6,0,6761.6,3622.8,0,3622.8,22732.1,110.6,22621.5,3802.5,760.5,3042,0,0,0,0,0,0,0,0,0
"2680",48383,35356.4,304.2,35052.2,649.9,0,649.9,83,0,83,23935.1,0,23935.1,262.7,27.7,235.1,0,0,0,10425.8,276.5,10149.2,0,0,0
"2681",48385,1424.2,414.8,1009.4,511.6,165.9,345.7,304.2,0,304.2,290.4,179.8,110.6,318,69.1,248.9,0,0,0,0,0,0,0,0,0
"2682",48387,9775.9,8006,1769.9,1465.7,318,1147.7,248.9,0,248.9,5724.5,5641.5,83,1977.3,1880.5,96.8,0,0,0,96.8,0,96.8,0,0,0
"2683",48389,78691.2,21791.8,56899.4,2869.3,0,1659.3,566.9,0,566.9,72054.1,21570.6,50483.5,373.3,0,373.3,0,0,0,4037.6,221.2,3816.3,0,0,0
"2684",48391,16578.9,69.1,16509.8,580.7,0,580.7,387.2,0,387.2,691.4,0,691.4,691.4,69.1,622.2,0,0,0,14020.9,0,14020.9,0,0,0
"2685",48393,29134.1,221.2,28912.9,18805.1,0,18805.1,41.5,0,41.5,9084.5,0,9084.5,387.2,55.3,331.9,0,0,0,705.2,96.8,608.4,0,0,0
"2686",48395,599856.4,473557.7,126298.6,3678.1,138.3,3539.8,428.6,0,428.6,98270.7,3429.2,94841.5,3125,2184.7,940.3,5904.3,69.1,5835.1,19952.8,138.3,19814.5,468496.9,461832.2,6664.8
"2687",48397,774.3,124.4,649.9,0,0,0,649.9,0,649.9,0,0,0,124.4,124.4,0,0,0,0,0,0,0,0,0,0
"2688",48399,10785.3,6125.5,4659.8,4438.6,4438.6,0,165.9,0,165.9,3774.9,1092.4,2682.5,1106.2,553.1,553.1,0,0,0,1258.3,13.8,1244.5,0,0,0
"2689",48401,2205303.8,2178230,27073.9,6941.3,1106.2,5835.1,2654.8,0,2654.8,0,0,0,1382.7,1106.2,276.5,0,0,0,19856,1548.7,18307.4,2174468.9,2174468.9,0
"2690",48403,3028.2,1424.2,1604,1258.3,967.9,290.4,954.1,0,954.1,0,0,0,152.1,124.4,27.7,0,0,0,663.7,331.9,331.9,0,0,0
"2691",48405,4286.5,2074.1,2212.4,1368.9,1175.3,193.6,802,0,802,0,0,0,732.8,663.7,69.1,0,0,0,1382.7,235.1,1147.7,0,0,0
"2692",48407,3982.3,1728.4,2253.9,1341.2,981.7,359.5,1382.7,0,1382.7,179.8,179.8,0,691.4,553.1,138.3,0,0,0,387.2,13.8,373.3,0,0,0
"2693",48409,15804.6,829.6,14975,1935.8,276.5,1659.3,1631.6,0,1631.6,8863.3,0,8863.3,553.1,276.5,276.5,0,0,0,2710.2,207.4,2502.7,0,0,0
"2694",48411,9637.6,6402,3235.6,193.6,0,193.6,345.7,0,345.7,7024.3,5254.4,1769.9,1064.7,636.1,428.6,0,0,0,1009.4,511.6,497.8,0,0,0
"2695",48413,3664.2,41.5,3622.8,566.9,0,566.9,193.6,0,193.6,1783.7,0,1783.7,553.1,27.7,525.4,0,0,0,566.9,13.8,553.1,0,0,0
"2696",48415,53746.8,3166.5,50580.3,2516.6,2350.6,165.9,677.5,0,677.5,7522.1,290.4,7231.7,677.5,511.6,165.9,0,0,0,42353.1,13.8,42339.2,0,0,0
"2697",48417,2447.4,871.1,1576.3,0,0,0,27.7,0,27.7,96.8,13.8,83,829.6,815.8,13.8,0,0,0,1493.3,41.5,1451.9,0,0,0
"2698",48419,18639.2,8337.9,10301.3,6249.9,5047,1203,1866.7,0,1866.7,0,0,0,3774.9,3207.9,566.9,0,0,0,6747.7,83,6664.8,0,0,0
"2699",48421,295766.2,262.7,295503.4,663.7,0,663.7,110.6,0,110.6,292101.9,0,292101.9,2668.7,262.7,2406,0,0,0,221.2,0,221.2,0,0,0
"2700",48423,42546.6,19717.7,22828.9,29369.2,17699,11670.2,4272.6,0,4272.6,1009.4,926.4,83,1493.3,746.7,746.7,442.5,442.5,0,5766,179.8,5586.2,0,0,0
"2701",48425,2826094.8,2822596.4,3498.3,1037,414.8,622.2,843.5,0,843.5,276.5,110.6,165.9,221.2,152.1,69.1,0,0,0,2945.2,1147.7,1797.6,2820771.2,2820771.2,0
"2702",48427,36186.1,31636.9,4549.2,11739.4,11739.4,0,1521,0,1521,18514.8,18514.8,0,1700.8,428.6,1272.1,27.7,13.8,13.8,2682.5,940.3,1742.2,0,0,0
"2703",48429,50939.8,13937.9,37001.9,12845.6,12845.6,0,138.3,0,138.3,165.9,138.3,27.7,719,649.9,69.1,0,0,0,37071,304.2,36766.8,0,0,0
"2704",48431,2724,69.1,2654.8,0,0,0,41.5,0,41.5,843.5,0,843.5,304.2,27.7,276.5,0,0,0,1534.8,41.5,1493.3,0,0,0
"2705",48433,3498.3,124.4,3373.9,0,0,0,83,0,83,124.4,13.8,110.6,442.5,83,359.5,0,0,0,2848.4,27.7,2820.8,0,0,0
"2706",48435,4369.4,41.5,4327.9,981.7,0,981.7,165.9,0,165.9,1410.4,0,1410.4,608.4,13.8,594.6,0,0,0,1203,27.7,1175.3,0,0,0
"2707",48437,144398.6,69.1,144329.5,331.9,0,331.9,318,0,318,140070.7,0,140070.7,3678.1,69.1,3608.9,0,0,0,0,0,0,0,0,0
"2708",48439,395613.2,375535.9,20077.3,193048.2,312497.2,7923,3152.6,0,3152.6,5544.8,4811.9,732.8,898.8,760.5,138.3,1147.7,760.5,387.2,11075.7,3705.7,7370,53373.4,53373.4,0
"2709",48441,4936.3,1272.1,3664.2,79226.5,0,0,1645.4,0,1645.4,940.3,13.8,926.4,1244.5,1050.9,193.6,0,0,0,1106.2,207.4,898.8,0,0,0
"2710",48443,2060.3,981.7,1078.5,207.4,0,207.4,41.5,0,41.5,1216.8,926.4,290.4,221.2,0,221.2,0,0,0,373.3,55.3,318,0,0,0
"2711",48445,183211.9,55.3,183156.5,373.3,0,373.3,318,0,318,169384.5,0,169384.5,290.4,27.7,262.7,0,0,0,12845.6,27.7,12817.9,0,0,0
"2712",48447,1935.8,677.5,1258.3,0,0,0,27.7,0,27.7,0,0,0,663.7,663.7,0,0,0,0,1244.5,13.8,1230.6,0,0,0
"2713",48449,2697321,2691900.7,5420.3,10011,9983.3,27.7,124.4,0,124.4,1175.3,1175.3,0,1382.7,1106.2,276.5,110.6,110.6,0,6167,1285.9,4881,2678349.9,2678349.9,0
"2714",48451,77336.1,21446.2,55890,13111.1,1258.3,1686.9,3207.9,0,3207.9,65928.6,19220,46708.7,1783.7,359.5,1424.2,442.5,442.5,0,3028.2,608.4,2419.8,0,0,0
"2715",48453,405541.2,380361.6,25179.5,226394.5,215706,10688.5,10923.6,0,10923.6,4604.5,3705.7,898.8,760.5,608.4,152.1,981.7,981.7,0,3774.9,2240,1534.8,158101.5,158101.5,0
"2716",48455,3055.8,1438,1617.8,1908.2,884.9,1023.2,484,0,484,0,0,0,580.7,553.1,27.7,0,0,0,83,0,83,0,0,0
"2717",48457,7093.4,290.4,6803,245068,0,3691.9,2046.4,0,2046.4,484,0,484,359.5,290.4,69.1,0,0,0,511.6,0,511.6,0,0,0
"2718",48459,32618.6,6872.2,25746.5,9485.5,5669.2,3816.3,1133.8,0,1133.8,138.3,0,138.3,1355.1,1147.7,207.4,55.3,55.3,0,20409.1,27.7,20381.5,0,0,0
"2719",48461,30212.7,525.4,29687.2,290.4,0,290.4,96.8,0,96.8,11988.3,0,11988.3,124.4,0,124.4,0,0,0,17712.8,525.4,17187.3,0,0,0
"2720",48463,77018.1,2281.5,74736.6,5613.9,83,5530.9,774.3,0,774.3,64863.9,484,64380,1064.7,318,746.7,0,0,0,2806.9,1396.6,1410.4,0,0,0
"2721",48465,18086.1,2903.7,15182.4,11089.5,0,11089.5,3125,0,3125,3042,2696.3,345.7,608.4,27.7,580.7,0,0,0,221.2,179.8,41.5,0,0,0
"2722",48467,15680.2,6526.5,9153.7,6291.4,3539.8,2751.6,2378.3,0,2378.3,774.3,663.7,110.6,2530.4,1894.3,636.1,207.4,0,207.4,3332.4,138.3,3194.1,0,0,0
"2723",48469,89808.4,71321.3,18487.1,14062.4,13384.8,677.5,2710.2,0,2710.2,10425.8,0,10425.8,1355.1,539.3,815.8,28346,331.9,28014.1,2710.2,0,2710.2,29383,29383,0
"2724",48471,16966.1,8669.7,8296.4,12790.3,7798.6,4991.7,2267.7,0,2267.7,705.2,0,705.2,912.6,636.1,276.5,262.7,41.5,221.2,27.7,13.8,13.8,0,0,0
"2725",48473,37236.9,1133.8,36103.1,3802.5,0,3802.5,1991.1,0,1991.1,27212.1,138.3,27073.9,1797.6,898.8,898.8,27.7,27.7,0,2281.5,0,2281.5,0,0,0
"2726",48475,26175.1,5185.2,20989.9,6720.1,0,6720.1,96.8,0,96.8,6222.3,5116.1,1106.2,124.4,0,124.4,0,0,0,11891.5,69.1,11822.4,1120,0,1120
"2727",48477,9209,5766,3443,5005.5,4051.4,954.1,1382.7,0,1382.7,373.3,0,373.3,1880.5,1686.9,193.6,359.5,359.5,0,207.4,27.7,179.8,0,0,0
"2728",48479,60093.5,9444.1,50649.4,47220.3,290.4,46929.9,110.6,0,110.6,7535.9,7411.4,124.4,1244.5,995.6,248.9,0,0,0,3982.3,746.7,3235.6,0,0,0
"2729",48481,309151,143375.4,165775.6,2737.8,0,2737.8,2613.4,0,2613.4,288852.5,142780.8,146071.7,1839,428.6,1410.4,41.5,41.5,0,9623.8,13.8,9610,1825.2,0,1825.2
"2730",48483,24709.4,815.8,23893.6,1230.6,0,1230.6,276.5,0,276.5,17173.5,0,17173.5,1645.4,414.8,1230.6,0,0,0,4383.3,401,3982.3,0,0,0
"2731",48485,98256.9,82092.7,16164.1,23257.5,21847.1,1410.4,414.8,0,414.8,60287.1,58268.3,2018.8,1120,1064.7,55.3,0,0,0,12126.6,0,12126.6,0,0,0
"2732",48487,48049.9,10093.9,37956,3526,0,3526,179.8,0,179.8,31954.9,235.1,31719.8,926.4,691.4,235.1,69.1,69.1,0,2226.2,0,2226.2,9167.5,9167.5,0
"2733",48489,57618.4,56180.4,1438,401,401,0,774.3,0,774.3,55544.3,55544.3,0,318,193.6,124.4,0,0,0,539.3,13.8,525.4,0,0,0
"2734",48491,88688.4,61642.1,27046.2,73699.6,56968.5,16731,5572.4,0,5572.4,497.8,41.5,456.3,2682.5,1880.5,802,13.8,13.8,0,6167,2751.6,3415.3,0,0,0
"2735",48493,29714.9,2696.3,27018.6,7093.4,0,7093.4,401,0,401,18307.4,1396.6,16910.8,3249.4,1299.8,1949.7,41.5,41.5,0,622.2,0,622.2,0,0,0
"2736",48495,19980.5,41.5,19939,2184.7,0,2184.7,55.3,0,55.3,3207.9,0,3207.9,138.3,0,138.3,41.5,41.5,0,14352.7,41.5,14311.3,0,0,0
"2737",48497,94578.8,77723.3,16855.5,4393.6,61255,1064.7,3968.4,0,3968.4,1963.5,940.3,1023.2,1576.3,1258.3,318,0,0,0,18860.5,8379.3,10481.1,5890.4,5890.4,0
"2738",48499,73243.3,54230.7,19012.6,76137,51852.4,5558.6,511.6,0,511.6,691.4,318,373.3,2170.9,2060.3,110.6,815.8,815.8,0,11642.6,0,11642.6,0,0,0
"2739",48501,292931.6,83,292848.6,1258.3,0,1258.3,428.6,0,428.6,246195.3,0,246195.3,221.2,13.8,207.4,0,0,0,42422.2,69.1,42353.1,2406,0,2406
"2740",48503,80170.7,76617.1,3553.6,3498.3,3484.5,13.8,539.3,0,539.3,0,0,0,995.6,802,193.6,0,0,0,2820.8,13.8,2806.9,72316.8,72316.8,0
"2741",48505,10218.4,8310.2,1908.2,3221.8,3221.8,0,290.4,0,290.4,4936.3,4936.3,0,470.1,138.3,331.9,0,0,0,1299.8,13.8,1285.9,0,0,0
"2742",48507,54590.2,1189.1,53401.1,3180.3,0,3180.3,262.7,0,262.7,49059.3,553.1,48506.2,1272.1,636.1,636.1,663.7,663.7,0,152.1,0,152.1,0,0,0
"2743",49001,140001.5,47386.2,92615.3,3290.9,0,3290.9,262.7,0,262.7,107576.5,46210.9,61365.6,3816.3,1161.5,2654.8,1120,1120,0,0,0,0,23935.1,13.8,23921.2
"2744",49003,560379.4,469298.9,91080.5,21971.6,0,21971.6,484,0,484,526212.1,467805.6,58406.6,2129.4,1493.3,636.1,1244.5,1244.5,0,0,0,0,0,0,0
"2745",49005,400286.8,309953,90333.8,46280,497.8,45782.2,1175.3,0,1175.3,327790.2,308279.9,19510.3,1686.9,1175.3,511.6,705.2,705.2,0,0,0,0,0,0,0
"2746",49007,57079.1,51313.1,5766,8545.3,4327.9,4217.3,69.1,0,69.1,43735.8,43611.3,124.4,193.6,152.1,41.5,41.5,13.8,27.7,331.9,0,331.9,4162,3194.1,967.9
"2747",49009,26285.7,25027.4,1258.3,1133.8,110.6,1023.2,110.6,0,110.6,24972.1,24847.7,124.4,69.1,69.1,0,0,0,0,0,0,0,0,0,0
"2748",49011,116218.5,83738.2,32480.4,151266.5,32425,25055.1,428.6,0,428.6,55682.6,51244,4438.6,110.6,69.1,41.5,2516.6,2516.6,0,0,0,0,0,0,0
"2749",49013,453881.5,447659.2,6222.3,6471.2,3097.3,3373.9,470.1,0,470.1,443981.1,442695.2,1285.9,898.8,857.3,41.5,0,0,0,2060.3,1009.4,1050.9,0,0,0
"2750",49015,180515.5,177058.7,3456.8,2779.3,1507.2,1272.1,96.8,0,96.8,140126,140001.5,124.4,497.8,484,13.8,27.7,27.7,0,1922,0,1922,35066.1,35066.1,0
"2751",49017,89227.6,81926.8,7300.8,1189.1,0,1189.1,221.2,0,221.2,82977.7,81677.9,1299.8,276.5,248.9,27.7,41.5,41.5,0,1590.1,0,1590.1,0,0,0
"2752",49019,23686.2,18362.7,5323.5,4576.8,0,4576.8,124.4,0,124.4,17090.6,16468.3,622.2,69.1,69.1,0,622.2,0,622.2,1203,1203,0,0,0,0
"2753",49021,290498,92767.4,197730.5,13536.9,0,13536.9,649.9,0,649.9,270365.4,92062.2,178303.2,898.8,705.2,193.6,5047,5047,0,0,0,0,0,0,0
"2754",49023,77612.7,39034.5,38578.2,6872.2,0,6872.2,179.8,0,179.8,69966.2,38854.7,31111.4,359.5,179.8,179.8,138.3,138.3,0,0,0,0,96.8,0,96.8
"2755",49025,24294.6,18749.8,5544.8,4037.6,0,4037.6,41.5,0,41.5,19856,18625.4,1230.6,138.3,124.4,13.8,0,0,0,0,0,0,0,0,0
"2756",49027,402485.3,196486.1,205999.3,4853.4,0,4853.4,566.9,0,566.9,364529.4,171195.9,193333.4,1839,539.3,1299.8,1272.1,1272.1,0,0,0,0,29424.5,24750.9,4673.6
"2757",49029,49778.3,46860.8,2917.6,2005,0,2005,456.3,0,456.3,46916.1,46791.6,124.4,235.1,69.1,165.9,165.9,165.9,0,0,0,0,0,0,0
"2758",49031,64393.8,59125.6,5268.2,2295.3,0,2295.3,41.5,0,41.5,61282.6,58807.5,2475.1,414.8,318,96.8,0,0,0,0,0,0,0,0,0
"2759",49033,198961.2,195214,3747.2,1935.8,0,1935.8,138.3,0,138.3,196154.2,194923.6,1230.6,732.8,290.4,442.5,0,0,0,0,0,0,0,0,0
"2760",49035,568039.7,419064.3,148975.4,315087.2,309413.7,99459.8,497.8,0,497.8,65790.3,63121.7,2668.7,124.4,110.6,13.8,77543.6,31775.2,45768.4,7895.4,0,7895.4,5503.3,649.9,4853.4
"2761",49037,40279,29631.9,10647,3111.1,1880.5,1230.6,1700.8,0,1700.8,28719.3,27488.7,1230.6,290.4,262.7,27.7,290.4,290.4,0,6167,0,6167,0,0,0
"2762",49039,251283.7,225730.8,25552.9,5005.5,0,5005.5,746.7,0,746.7,232589.2,225302.2,7287,1714.6,428.6,1285.9,1050.9,1050.9,0,0,0,0,0,0,0
"2763",49041,198933.5,160258.5,38675,6872.2,0,6872.2,622.2,0,622.2,184553.1,159843.7,24709.4,926.4,414.8,511.6,41.5,41.5,0,41.5,0,41.5,0,0,0
"2764",49043,98063.3,75718.3,22344.9,16164.1,69.1,16095,248.9,0,248.9,76257.6,75303.5,954.1,580.7,345.7,235.1,0,0,0,0,0,0,0,0,0
"2765",49045,257118.8,148104.3,109014.5,21252.6,1147.7,20104.9,788.2,0,788.2,80654.7,56940.9,23713.8,497.8,304.2,193.6,24502,24502,0,129423.6,89711.6,39712,0,0,0
"2766",49047,379697.9,315511.6,64186.4,11283.1,1438,9845,290.4,0,290.4,314460.7,313230.1,1230.6,857.3,843.5,13.8,5171.4,5171.4,0,2364.5,0,2364.5,10038.6,0,10038.6
"2767",49049,506217.8,319742.7,186475.1,140886.5,30240.3,110646.1,566.9,0,566.9,334067.8,289212,44855.8,1797.6,290.4,1507.2,19482.7,19482.7,0,0,0,0,3166.5,0,3166.5
"2768",49051,77806.3,60093.5,17712.8,11532,152.1,11379.9,235.1,0,235.1,60964.6,59734,1230.6,262.7,207.4,55.3,27.7,27.7,0,0,0,0,0,0,0
"2769",49053,169011.2,117172.6,51838.6,61185.8,19994.3,41191.6,41.5,0,41.5,107341.4,96888,10453.4,304.2,290.4,13.8,138.3,138.3,0,0,0,0,0,0,0
"2770",49055,96542.3,61821.9,34720.4,1092.4,0,1092.4,83,0,83,65748.9,61420.9,4327.9,539.3,401,138.3,0,0,0,0,0,0,0,0,0
