"FIPS","year_cal","month_num","calculated"
36045,2009,12,1.114529861583593e8
36045,2010,1,1.0424072120192242e8
36045,2010,2,9.533293572825122e7
36045,2010,3,1.045118697898727e8
36045,2010,4,1.0391854295808125e8
36045,2010,5,1.2111000338228858e8
36045,2010,6,1.305245395299864e8
36045,2010,7,1.468848947970716e8
36045,2010,8,1.418817623811617e8
36045,2010,9,1.2461120766436386e8
36045,2010,10,1.1250106085929023e8
36045,2010,11,9.974865295421275e7
36045,2010,12,1.0359576508794296e8
36045,2011,1,1.1455022764225827e8
36045,2011,2,1.0476145371559994e8
36045,2011,3,1.148481930833685e8
36045,2011,4,1.1419618566376983e8
36045,2011,5,1.3308789786980073e8
36045,2011,6,1.4343354059397218e8
36045,2011,7,1.6141195055261576e8
36045,2011,8,1.559140035837274e8
36045,2011,9,1.3693537458436492e8
36045,2011,10,1.2362752274578068e8
36045,2011,11,1.096138895737318e8
36045,2011,12,1.1384148475537337e8
36045,2012,1,1.3113682512283878e8
36045,2012,2,1.199306602726378e8
36045,2012,3,1.3147793524324423e8
36045,2012,4,1.307315187173013e8
36045,2012,5,1.523587054180578e8
36045,2012,6,1.6420237232843718e8
36045,2012,7,1.8478401281278667e8
36045,2012,8,1.784899763448243e8
36045,2012,9,1.567632875080882e8
36045,2012,10,1.4152849072735032e8
36045,2012,11,1.2548571717339672e8
36045,2012,12,1.3032545797038981e8
36045,2013,1,1.2445001408421697e8
36045,2013,2,1.1381526391292667e8
36045,2013,3,1.2477373062416644e8
36045,2013,4,1.2406537469836698e8
36045,2013,5,1.4458976734696087e8
36045,2013,6,1.5582951264676368e8
36045,2013,7,1.7536167263122472e8
36045,2013,8,1.6938857600980848e8
36045,2013,9,1.487697549486579e8
36045,2013,10,1.3431179722277108e8
36045,2013,11,1.1908706234857199e8
36045,2013,12,1.2368001943583988e8
36045,2014,1,1.1157102660372655e8
36045,2014,2,1.0203683729072195e8
36045,2014,3,1.1186124261500265e8
36045,2014,4,1.1122619248323813e8
36045,2014,5,1.2962657254805654e8
36045,2014,6,1.3970314771834776e8
36045,2014,7,1.5721397853094882e8
36045,2014,8,1.5185902114537808e8
36045,2014,9,1.33373984803041e8
36045,2014,10,1.2041224110264356e8
36045,2014,11,1.0676307189857697e8
36045,2014,12,1.1088071657016827e8
36047,2009,1,2.1403040739462337e8
36047,2009,2,2.8023942482024817e9
36047,2009,3,9.042428519996494e8
36047,2009,4,3.371943082851425e7
36047,2009,5,2.2421682592280347e7
36047,2009,6,154193.07543439133
36047,2009,7,6.475140768771008e6
36047,2009,8,9.142998323336048e6
36047,2009,9,4.277330695955551e8
36047,2009,10,7.342193007016547e6
36047,2009,11,1.25984092680749e9
36047,2009,12,598208.7758894586
36047,2010,1,4.393187765402852e8
36047,2010,2,7.278593215323759e6
36047,2010,3,13916.340144240736
36047,2010,4,1.4306153477048185e8
36047,2010,5,1.69552797823658e8
36047,2010,6,5.128048482010958e8
36047,2010,7,1.7866176362470034e8
36047,2010,8,1.4408503130948675e8
36047,2010,9,7.622487639156392e7
36047,2010,10,1.6708717429390175e7
36047,2010,11,4.687082502839423e8
36047,2010,12,4.882656048093671e7
36047,2011,1,6.775043719110936e7
36047,2011,2,1.0727836968690339e8
36047,2011,3,2.0812237468986139e6
36047,2011,4,3.0637643837398426e6
36047,2011,5,1.79565571931039e7
36047,2011,6,8.572132558680797e7
36047,2011,7,3.2561274392469233e8
36047,2011,8,1.5569750950542032
36047,2011,9,1.0095482113576685e6
36047,2011,10,5.969456758214828e6
36047,2011,11,8.473480712174855e7
36047,2011,12,3.544204359145877e7
36047,2012,1,2.1191511578411993e8
36047,2012,2,2.308370056345259e9
36047,2012,3,1.146003804728875e9
36047,2012,4,1.2853510414908937e8
36047,2012,5,9.444520859874615e6
36047,2012,6,1.5017538038245374e7
36047,2012,7,1.429897248174619e8
36047,2012,8,7.170506421069041e7
36047,2012,9,4.14905645201054e7
36047,2012,10,6.096565781789162e7
36047,2012,11,1.3458660211985552e9
36047,2012,12,5.245889053625337e6
36047,2013,1,2.7696562146261024e8
36047,2013,2,1.2377594838058765e8
36047,2013,3,2.6481051548004255e8
36047,2013,4,7.775497498811753e8
36047,2013,5,7.092558627633673e6
36047,2013,6,109509.03066625449
36047,2013,7,6.910274624274059e7
36047,2013,8,8.590820272445111e7
36047,2013,9,3.6613599247752434e8
36047,2013,10,4.607326157608527e9
36047,2013,11,1.1248449057945456e8
36047,2013,12,2.3133143267179593e7
36047,2014,1,2.298785459313401e8
36047,2014,2,1.7378507665102094e7
36047,2014,3,4.598764186709503e7
36047,2014,4,1.0222429332623126e8
36047,2014,5,318318.3925979334
36047,2014,6,4.722420019020067e7
36047,2014,7,6.824049842420953e6
36047,2014,8,2.646494941902118e8
36047,2014,9,9.277122419380583e8
36047,2014,10,2.898392179428635e7
36047,2014,11,2.3830299748518553e7
36047,2014,12,4.469370861946963e6
36049,2009,1,1.4786516228288153e7
36049,2009,2,1.3522949428808646e7
36049,2009,3,1.4824978577260565e7
36049,2009,4,1.4740815337350044e7
36049,2009,5,1.7179419038662758e7
36049,2009,6,1.8514868275051698e7
36049,2009,7,2.083557994960651e7
36049,2009,8,2.0125887059849698e7
36049,2009,9,1.7676063855952296e7
36049,2009,10,1.595824302551784e7
36049,2009,11,1.4149317643344825e7
36049,2009,12,1.4695029389594687e7
36049,2010,1,1.3798305809835684e7
36049,2010,2,1.261918553287562e7
36049,2010,3,1.3834197648392666e7
36049,2010,4,1.3755659194553874e7
36049,2010,5,1.6031286468768528e7
36049,2010,6,1.727748514550304e7
36049,2010,7,1.9443099336674184e7
36049,2010,8,1.8780836544496242e7
36049,2010,9,1.6494739587950226e7
36049,2010,10,1.4891723922942255e7
36049,2010,11,1.3203692393064661e7
36049,2010,12,1.371293320696033e7
36049,2011,1,1.3012732286223399e7
36049,2011,2,1.190074240074038e7
36049,2011,3,1.3046580708836954e7
36049,2011,4,1.297251365393449e7
36049,2011,5,1.511858353459154e7
36049,2011,6,1.6293832871668318e7
36049,2011,7,1.833615300091699e7
36049,2011,8,1.771159455609723e7
36049,2011,9,1.555565105941968e7
36049,2011,10,1.4043899255477054e7
36049,2011,11,1.2451971761498515e7
36049,2011,12,1.293222016820648e7
36049,2012,1,1.781078461368489e7
36049,2012,2,1.6288782015975088e7
36049,2012,3,1.785711362064688e7
36049,2012,4,1.775573657447231e7
36049,2012,5,2.0693104958725177e7
36049,2012,6,2.2301692021736633e7
36049,2012,7,2.5097056064747937e7
36049,2012,8,2.424221054155835e7
36049,2012,9,2.129132794334709e7
36049,2012,10,1.9222163283909824e7
36049,2012,11,1.704326056830775e7
36049,2012,12,1.7700586081873924e7
36049,2013,1,1.2920990238752428e7
36049,2013,2,1.1816840077211872e7
36049,2013,3,1.2954600024043247e7
36049,2013,4,1.288105515488298e7
36049,2013,5,1.5011994866061654e7
36049,2013,6,1.617895848895476e7
36049,2013,7,1.820687990268949e7
36049,2013,8,1.7586724704569407e7
36049,2013,9,1.544598098809684e7
36049,2013,10,1.3944887299814401e7
36049,2013,11,1.2364183174188528e7
36049,2013,12,1.2841045745304324e7
36049,2014,1,1.367968061467161e7
36049,2014,2,1.2510697333869193e7
36049,2014,3,1.3715263888074847e7
36049,2014,4,1.3637400635926967e7
36049,2014,5,1.5893464151137818e7
36049,2014,6,1.712894915307209e7
36049,2014,7,1.9275945376963902e7
36049,2014,8,1.8619376113691226e7
36049,2014,9,1.6352932924888272e7
36049,2014,10,1.4763698520328747e7
36049,2014,11,1.3090179139437739e7
36049,2014,12,1.3595041967241026e7
36051,2009,1,3.520045695119369e7
36051,2009,2,3.2178136367484942e7
36051,2009,3,3.5289126811919086e7
36051,2009,4,3.506316370159445e7
36051,2009,5,4.087992522909903e7
36051,2009,6,4.4052480450907715e7
36051,2009,7,4.952775672280396e7
36051,2009,8,4.7935103294880226e7
36051,2009,9,4.205330542745376e7
36051,2009,10,3.7921558424547434e7
36051,2009,11,3.365965787318923e7
36051,2009,12,3.500901633186646e7
36051,2010,1,3.0198496935025964e7
36051,2010,2,2.7586708141055986e7
36051,2010,3,3.0269240970487952e7
36051,2010,4,3.0081336911329567e7
36051,2010,5,3.510667669448222e7
36051,2010,6,3.7800324034242734e7
36051,2010,7,4.221825440594849e7
36051,2010,8,4.078370910788908e7
36051,2010,9,3.579745992357701e7
36051,2010,10,3.230052531170901e7
36051,2010,11,2.861922368676849e7
36051,2010,12,2.9755668331077494e7
36051,2011,1,2.967209534330796e7
36051,2011,2,2.711909354936773e7
36051,2011,3,2.9751567663662873e7
36051,2011,4,2.9570453690202024e7
36051,2011,5,3.4483238120305225e7
36051,2011,6,3.718279547073615e7
36051,2011,7,4.148298492021036e7
36051,2011,8,4.0028062696975306e7
36051,2011,9,3.511748568471256e7
36051,2011,10,3.1738402519226037e7
36051,2011,11,2.8096671255806714e7
36051,2011,12,2.9184615514228802e7
36051,2012,1,3.676219289760582e7
36051,2012,2,3.3602757975793764e7
36051,2012,3,3.686778560612684e7
36051,2012,4,3.663121969453158e7
36051,2012,5,4.2743390515666425e7
36051,2012,6,4.609241329257935e7
36051,2012,7,5.1466917717402875e7
36051,2012,8,4.966931588687792e7
36051,2012,9,4.365062611819897e7
36051,2012,10,3.937097327538788e7
36051,2012,11,3.487618826903495e7
36051,2012,12,3.6273064379762694e7
36051,2013,1,3.91341442332058e7
36051,2013,2,3.577106348107322e7
36051,2013,3,3.929855716471803e7
36051,2013,4,3.90423445917103e7
36051,2013,5,4.554047082672808e7
36051,2013,6,4.9111521844984435e7
36051,2013,7,5.494481486849878e7
36051,2013,8,5.307326756380062e7
36051,2013,9,4.662139468138289e7
36051,2013,10,4.202853071160933e7
36051,2013,11,3.727577786540368e7
36051,2013,12,3.873036695758784e7
36051,2014,1,3.842271198535977e7
36051,2014,2,3.511003716808689e7
36051,2014,3,3.852280067522099e7
36051,2014,4,3.825603983648214e7
36051,2014,5,4.457994713456704e7
36051,2014,6,4.811486205852864e7
36051,2014,7,5.3824502229714565e7
36051,2014,8,5.201761486212431e7
36051,2014,9,4.5684116251134545e7
36051,2014,10,4.120907858264229e7
36051,2014,11,3.653572348882513e7
36051,2014,12,3.800981933125465e7
36053,2009,1,1.285183530663326e7
36053,2009,2,1.17535947099217e7
36053,2009,3,1.2885265207690956e7
36053,2009,4,1.281211396087236e7
36053,2009,5,1.4931648587119184e7
36053,2009,6,1.6092366458824841e7
36053,2009,7,1.8109434155846026e7
36053,2009,8,1.749259811437237e7
36053,2009,9,1.536331195522797e7
36053,2009,10,1.3870252328592476e7
36053,2009,11,1.2298008350717526e7
36053,2009,12,1.2772318687203757e7
36053,2010,1,1.3100136442976674e7
36053,2010,2,1.1980677523618136e7
36053,2010,3,1.3134212219290502e7
36053,2010,4,1.305964766944735e7
36053,2010,5,1.5220132311288025e7
36053,2010,6,1.6403275584474655e7
36053,2010,7,1.8459313606690835e7
36053,2010,8,1.783056011635628e7
36053,2010,9,1.566013553921154e7
36053,2010,10,1.4138229573272992e7
36053,2010,11,1.253560939176634e7
36053,2010,12,1.3019083539701987e7
36053,2011,1,1.0127252248739615e7
36053,2011,2,9.26183814349009e6
36053,2011,3,1.0153595026450666e7
36053,2011,4,1.0095951809651943e7
36053,2011,5,1.1766146089130515e7
36053,2011,6,1.2680792316375295e7
36053,2011,7,1.4270242607570253e7
36053,2011,8,1.3784175517612018e7
36053,2011,9,1.210629702563699e7
36053,2011,10,1.0929765339649506e7
36053,2011,11,9.690836347750332e6
36053,2011,12,1.0064593115338335e7
36053,2012,1,1.5587312989457283e7
36053,2012,2,1.4255314912121516e7
36053,2012,3,1.5627858352711657e7
36053,2012,4,1.5539137064854667e7
36053,2012,5,1.810980878784583e7
36053,2012,6,1.9517582255764037e7
36053,2012,7,2.196397724638187e7
36053,2012,8,2.1215849355522178e7
36053,2012,9,1.8633350512763683e7
36053,2012,10,1.6822497264412627e7
36053,2012,11,1.4915605494154936e7
36053,2012,12,1.5490871476993183e7
36053,2013,1,1.237569307744431e7
36053,2013,2,1.1318140733688664e7
36053,2013,3,1.240788444818852e7
36053,2013,4,1.2337443351079836e7
36053,2013,5,1.4378452232348947e7
36053,2013,6,1.5496167156871786e7
36053,2013,7,1.743850536298602e7
36053,2013,8,1.684452222001471e7
36053,2013,9,1.4794123086280052e7
36053,2013,10,1.3356379196422733e7
36053,2013,11,1.1842384622978603e7
36053,2013,12,1.2299122435731558e7
36053,2014,1,1.3299919009516735e7
36053,2014,2,1.2163387872855797e7
36053,2014,3,1.3334514455688845e7
36053,2014,4,1.3258812765236096e7
36053,2014,5,1.54522457025847e7
36053,2014,6,1.665343240613793e7
36053,2014,7,1.8740825869174924e7
36053,2014,8,1.810248362481732e7
36053,2014,9,1.5898959163988844e7
36053,2014,10,1.4353843494759696e7
36053,2014,11,1.2726782684375321e7
36053,2014,12,1.321763001552557e7
36055,2009,1,4.3441281772910756e8
36055,2009,2,3.9729050945336086e8
36055,2009,3,4.355428024486738e8
36055,2009,4,4.3307017200386393e8
36055,2009,5,5.0471387014455384e8
36055,2009,6,5.43948011355182e8
36055,2009,7,6.121281615755229e8
36055,2009,8,5.912781058083799e8
36055,2009,9,5.1930479008528703e8
36055,2009,10,4.688369600851992e8
36055,2009,11,4.156925709539631e8
36055,2009,12,4.317250273957817e8
36055,2010,1,3.8849583180606496e8
36055,2010,2,3.552973131538354e8
36055,2010,3,3.8950637830846995e8
36055,2010,4,3.872951023465244e8
36055,2010,5,4.5136613562848043e8
36055,2010,6,4.864532686566878e8
36055,2010,7,5.474268474543352e8
36055,2010,8,5.287806210358732e8
36055,2010,9,4.644148104093559e8
36055,2010,10,4.1928137788813245e8
36055,2010,11,3.717542957700365e8
36055,2010,12,3.8609213813347894e8
36055,2011,1,3.9588206953417844e8
36055,2011,2,3.6205236740220183e8
36055,2011,3,3.969118289498015e8
36055,2011,4,3.9465851132717335e8
36055,2011,5,4.599476886522877e8
36055,2011,6,4.957019122501403e8
36055,2011,7,5.578347450506932e8
36055,2011,8,5.388340091374478e8
36055,2011,9,4.7324445004330856e8
36055,2011,10,4.272529226989367e8
36055,2011,11,3.7882223673671234e8
36055,2011,12,3.9343267587863827e8
36055,2012,1,4.7974126727001727e8
36055,2012,2,4.387454621524519e8
36055,2012,3,4.8098915931932265e8
36055,2012,4,4.7825852427663565e8
36055,2012,5,5.573778254003836e8
36055,2012,6,6.007058209301444e8
36055,2012,7,6.760001730635641e8
36055,2012,8,6.529745353103586e8
36055,2012,9,5.734912229276356e8
36055,2012,10,5.177573685557145e8
36055,2012,11,4.5906767168307596e8
36055,2012,12,4.767730216565329e8
36055,2013,1,4.553790580455164e8
36055,2013,2,4.164651008942191e8
36055,2013,3,4.5656357967149377e8
36055,2013,4,4.539716116703233e8
36055,2013,5,5.2907307839212036e8
36055,2013,6,5.702007927195135e8
36055,2013,7,6.416715489164485e8
36055,2013,8,6.19815198532794e8
36055,2013,9,5.44368205762814e8
36055,2013,10,4.9146462661158276e8
36055,2013,11,4.3575530848073995e8
36055,2013,12,4.5256154580770534e8
36055,2014,1,5.130937924930378e8
36055,2014,2,4.6924788104210985e8
36055,2014,3,5.1442844037072307e8
36055,2014,4,5.115079663870287e8
36055,2014,5,5.961277917858175e8
36055,2014,6,6.424680319615157e8
36055,2014,7,7.229969906422753e8
36055,2014,8,6.983705667646867e8
36055,2014,9,6.133614233519597e8
36055,2014,10,5.53752845435213e8
36055,2014,11,4.909829292259827e8
36055,2014,12,5.099191887998009e8
36057,2009,1,1.1125486297955638e7
36057,2009,2,1.0174769110950701e7
36057,2009,3,1.1154425659321979e7
36057,2009,4,1.1091100603036935e7
36057,2009,5,1.2925924414557513e7
36057,2009,6,1.3930726489074325e7
36057,2009,7,1.5676847450776633e7
36057,2009,8,1.5142869169561159e7
36057,2009,9,1.3299603719702747e7
36057,2009,10,1.200710237480997e7
36057,2009,11,1.0646053278276432e7
36057,2009,12,1.1056650910727626e7
36057,2010,1,1.0681065429823253e7
36057,2010,2,9.76832577892609e6
36057,2010,3,1.0708848773757441e7
36057,2010,4,1.0648053312650088e7
36057,2010,5,1.2409582890611112e7
36057,2010,6,1.3374246943445217e7
36057,2010,7,1.5050617013107285e7
36057,2010,8,1.4537969133543126e7
36057,2010,9,1.2768335128592886e7
36057,2010,10,1.152746429713349e7
36057,2010,11,1.0220783936028928e7
36057,2010,12,1.0614979754538687e7
36057,2011,1,8.097203806148423e6
36057,2011,2,7.40526543878001e6
36057,2011,3,8.118266068123086e6
36057,2011,4,8.072177665958585e6
36057,2011,5,9.407574785002831e6
36057,2011,6,1.0138876497512998e7
36057,2011,7,1.1409715085457645e7
36057,2011,8,1.102108209852448e7
36057,2011,9,9.679541098282717e6
36057,2011,10,8.738849920474079e6
36057,2011,11,7.748269227670446e6
36057,2011,12,8.047104948037138e6
36057,2012,1,1.3751985521368947e7
36057,2012,2,1.2576823497843653e7
36057,2012,3,1.3787756872647384e7
36057,2012,4,1.3709482068845611e7
36057,2012,5,1.5977470165233858e7
36057,2012,6,1.721948540937971e7
36057,2012,7,1.9377829731668018e7
36057,2012,8,1.8717790125727378e7
36057,2012,9,1.643936749325778e7
36057,2012,10,1.4841733079328252e7
36057,2012,11,1.3159368194941955e7
36057,2012,12,1.3666899510459797e7
36057,2013,1,9.928715948465591e6
36057,2013,2,9.08026756209431e6
36057,2013,3,9.954542298077762e6
36057,2013,4,9.89802912827679e6
36057,2013,5,1.1535480647444658e7
36057,2013,6,1.243219600128403e7
36057,2013,7,1.3990486450447543e7
36057,2013,8,1.3513948298779286e7
36057,2013,9,1.186896320966657e7
36057,2013,10,1.0715496442213155e7
36057,2013,11,9.500855615782011e6
36057,2013,12,9.867285194906969e6
36057,2014,1,9.959092904091988e6
36057,2014,2,9.1080486856798e6
36057,2014,3,9.984998269548725e6
36057,2014,4,9.928312197424809e6
36057,2014,5,1.1570773507626716e7
36057,2014,6,1.2470232366533054e7
36057,2014,7,1.4033290413044801e7
36057,2014,8,1.3555294290540975e7
36057,2014,9,1.1905276361399656e7
36057,2014,10,1.0748280556657502e7
36057,2014,11,9.529923530601148e6
36057,2014,12,9.897474202838553e6
36061,2009,1,2.1515390999658754e8
36061,2009,2,2.817104761852908e9
36061,2009,3,9.08989463518057e8
36061,2009,4,3.3896433099984676e7
36061,2009,5,2.2539379974813458e7
36061,2009,6,155002.4759469835
36061,2009,7,6.509130506913125e6
36061,2009,8,9.190992356198318e6
36061,2009,9,4.299783543776883e8
36061,2009,10,7.380734133242118e6
36061,2009,11,1.2664541673117678e9
36061,2009,12,601348.9330494219
36061,2010,1,4.532575017856526e8
36061,2010,2,7.509528737361202e6
36061,2010,3,14357.878389474059
36061,2010,4,1.476005973665543e8
36061,2010,5,1.7493237636582527e8
36061,2010,6,5.290751427235771e8
36061,2010,7,1.8433035182989585e8
36061,2010,8,1.4865656744825438e8
36061,2010,9,7.864334258427069e7
36061,2010,10,1.7238852342550196e7
36061,2010,11,4.835794460302167e8
36061,2010,12,5.037573171504535e7
36061,2011,1,6.912169616470654e7
36061,2011,2,1.0944966825271317e8
36061,2011,3,2.123347412181364e6
36061,2011,4,3.125774528299352e6
36061,2011,5,1.831999529338506e7
36061,2011,6,8.745631272213793e7
36061,2011,7,3.3220309840114915e8
36061,2011,8,1.5884880440369116
36061,2011,9,1.029981320006078e6
36061,2011,10,6.090277692906547e6
36061,2011,11,8.644982726713842e7
36061,2011,12,3.615938538779757e7
36061,2012,1,2.1168153554412356e8
36061,2012,2,2.3058256902684665e9
36061,2012,3,1.1447406393206155e9
36061,2012,4,1.28393428269273e8
36061,2012,5,9.434110779211279e6
36061,2012,6,1.500098518345662e7
36061,2012,7,1.4283211655003756e8
36061,2012,8,7.16260283852123e7
36061,2012,9,4.144483217117724e7
36061,2012,10,6.089845934112463e7
36061,2012,11,1.344382560676776e9
36061,2012,12,5.240106851541233e6
36061,2013,1,2.727146366204622e8
36061,2013,2,1.2187618306816451e8
36061,2013,3,2.6074609231661013e8
36061,2013,4,7.656155893044744e8
36061,2013,5,6.983699054886347e6
36061,2013,6,107828.24000717473
36061,2013,7,6.804212823073813e7
36061,2013,8,8.458964749846569e7
36061,2013,9,3.6051638327849334e8
36061,2013,10,4.536610978029929e9
36061,2013,11,1.1075803131023237e8
36061,2013,12,2.2778086055166382e7
36061,2014,1,2.2337768163573804e8
36061,2014,2,1.688705110253693e7
36061,2014,3,4.468713155700274e7
36061,2014,4,9.933343521707073e7
36061,2014,5,309316.48828933755
36061,2014,6,4.5888720553938605e7
36061,2014,7,6.631068710613865e6
36061,2014,8,2.571653227523772e8
36061,2014,9,9.014769472707244e8
36061,2014,10,2.816426921828976e7
36061,2014,11,2.3156389340041846e7
36061,2014,12,4.342979017320846e6
36063,2009,1,2.1124479059565535e8
36063,2009,2,1.931930805215121e8
36063,2009,3,2.1179427572988522e8
36063,2009,4,2.1059189338936228e8
36063,2009,5,2.4543054776043543e8
36063,2009,6,2.6450919278653082e8
36063,2009,7,2.9766360483027834e8
36063,2009,8,2.875247104775238e8
36063,2009,9,2.5252577078721124e8
36063,2009,10,2.2798444570404178e8
36063,2009,11,2.0214157253089654e8
36063,2009,12,2.0993778103480372e8
36063,2010,1,2.645123948665309e8
36063,2010,2,2.4190875550726464e8
36063,2010,3,2.6520043847882003e8
36063,2010,4,2.6369486273638332e8
36063,2010,5,3.0731845163358295e8
36063,2010,6,3.312079784353137e8
36063,2010,7,3.727226255201247e8
36063,2010,8,3.600271019098917e8
36063,2010,9,3.162028100579144e8
36063,2010,10,2.854731307477504e8
36063,2010,11,2.5311370425498053e8
36063,2010,12,2.628758090455055e8
36063,2011,1,2.1524783416688752e8
36063,2011,2,1.968540480502616e8
36063,2011,3,2.158077319268104e8
36063,2011,4,2.145825646982681e8
36063,2011,5,2.5008140411351326e8
36063,2011,6,2.695215853796465e8
36063,2011,7,3.0330426643592435e8
36063,2011,8,2.9297324220510864e8
36063,2011,9,2.573110800981288e8
36063,2011,10,2.323047021569612e8
36063,2011,11,2.0597211206806993e8
36063,2011,12,2.1391605705458358e8
36063,2012,1,2.9703922616165984e8
36063,2012,2,2.716560393091059e8
36063,2012,3,2.978118778261044e8
36063,2012,4,2.961211629025681e8
36063,2012,5,3.451091019931235e8
36063,2012,6,3.719363006131918e8
36063,2012,7,4.1855596337292343e8
36063,2012,8,4.042992836025728e8
36063,2012,9,3.550859613105776e8
36063,2012,10,3.205774832973151e8
36063,2012,11,2.842388496794177e8
36063,2012,12,2.952013909779067e8
36063,2013,1,2.19198175063155e8
36063,2013,2,2.004668165578686e8
36063,2013,3,2.19768348359774e8
36063,2013,4,2.185206962210982e8
36063,2013,5,2.546710289145677e8
36063,2013,6,2.7446798656074536e8
36063,2013,7,3.088706650589427e8
36063,2013,8,2.983500404650047e8
36063,2013,9,2.6203338769629163e8
36063,2013,10,2.3656807962079376e8
36063,2013,11,2.0975222005820298e8
36063,2013,12,2.178419564803396e8
36063,2014,1,2.6781079364343667e8
36063,2014,2,2.449252929503987e8
36063,2014,3,2.6850741697544134e8
36063,2014,4,2.6698306710640872e8
36063,2014,5,3.1115063048289645e8
36063,2014,6,3.3533805329068565e8
36063,2014,7,3.7737037691476536e8
36063,2014,8,3.64516543522606e8
36063,2014,9,3.201457744792053e8
36063,2014,10,2.890329042917197e8
36063,2014,11,2.562699644104034e8
36063,2014,12,2.6615380003519547e8
36065,2009,1,7.787568844836295e7
36065,2009,2,7.12209002013714e7
36065,2009,3,7.807825691407342e7
36065,2009,4,7.763499697719003e7
36065,2009,5,9.047831579282421e7
36065,2009,6,9.75116850507342e7
36065,2009,7,1.0973410556925769e8
36065,2009,8,1.0599638794034201e8
36065,2009,9,9.309397971687564e7
36065,2009,10,8.40467857912981e7
36065,2009,11,7.451977433616307e7
36065,2009,12,7.739385753990406e7
36065,2010,1,7.484810571504648e7
36065,2010,2,6.845203649053691e7
36065,2010,3,7.504279890156113e7
36065,2010,4,7.461677163584915e7
36065,2010,5,8.696077916371895e7
36065,2010,6,9.372071125854811e7
36065,2010,7,1.0546795922889243e8
36065,2010,8,1.0187555330868572e8
36065,2010,9,8.947475359917125e7
36065,2010,10,8.077928854636264e7
36065,2010,11,7.162265988920183e7
36065,2010,12,7.438500700617254e7
36065,2011,1,6.051939329271653e7
36065,2011,2,5.5347769706153e7
36065,2011,3,6.067681495908375e7
36065,2011,4,6.0332345163880095e7
36065,2011,5,7.031325034846151e7
36065,2011,6,7.577907991316058e7
36065,2011,7,8.527746752407667e7
36065,2011,8,8.237278176516417e7
36065,2011,9,7.234595653565882e7
36065,2011,10,6.531512703948619e7
36065,2011,11,5.791141781205714e7
36065,2011,12,6.0144948907946244e7
36065,2012,1,8.730683274538611e7
36065,2012,2,7.984611559459907e7
36065,2012,3,8.753393328867058e7
36065,2012,4,8.70369923056336e7
36065,2012,5,1.0143570273855332e8
36065,2012,6,1.0932084899756908e8
36065,2012,7,1.2302346717297137e8
36065,2012,8,1.1883309281636329e8
36065,2012,9,1.0436813694601099e8
36065,2012,10,9.422528154898658e7
36065,2012,11,8.354450026474307e7
36065,2012,12,8.67666496487799e7
36065,2013,1,6.021000710514984e7
36065,2013,2,5.506482180254659e7
36065,2013,3,6.036662400321804e7
36065,2013,4,6.0023915200497456e7
36065,2013,5,6.995379617555672e7
36065,2013,6,7.539168342162195e7
36065,2013,7,8.484151354094589e7
36065,2013,8,8.195167706594281e7
36065,2013,9,7.197611079761294e7
36065,2013,10,6.4981224185446605e7
36065,2013,11,5.761536407128688e7
36065,2013,12,5.983747694843696e7
36065,2014,1,6.46935291404318e7
36065,2014,2,5.9165208993822575e7
36065,2014,3,6.486180847382176e7
36065,2014,4,6.4493579951995365e7
36065,2014,5,7.516288685141394e7
36065,2014,6,8.100570491322435e7
36065,2014,7,9.115921409864885e7
36065,2014,8,8.805418672537182e7
36065,2014,9,7.733579258956864e7
36065,2014,10,6.982003362133072e7
36065,2014,11,6.19056767087407e7
36065,2014,12,6.429325862548394e7
36067,2009,1,5.513369851943064e8
36067,2009,2,5.0422304036368537e8
36067,2009,3,5.527711103931392e8
36067,2009,4,5.496329603218142e8
36067,2009,5,6.405598826615926e8
36067,2009,6,6.903540697779689e8
36067,2009,7,7.768852146670185e8
36067,2009,8,7.504232724345541e8
36067,2009,9,6.590780144547291e8
36067,2009,10,5.950265405893831e8
36067,2009,11,5.275780996414919e8
36067,2009,12,5.479257639809068e8
36067,2010,1,5.274150713091683e8
36067,2010,2,4.8234534945159894e8
36067,2010,3,5.2878697137087405e8
36067,2010,4,5.2578498222794807e8
36067,2010,5,6.127666840139374e8
36067,2010,6,6.604003553510963e8
36067,2010,7,7.431770077029026e8
36067,2010,8,7.178632204470091e8
36067,2010,9,6.304813341507273e8
36067,2010,10,5.692089842751911e8
36067,2010,11,5.0468705803494936e8
36067,2010,12,5.241518592848879e8
36067,2011,1,4.460067523960279e8
36067,2011,2,4.078936961513696e8
36067,2011,3,4.471668949941801e8
36067,2011,4,4.446282731359898e8
36067,2011,5,5.181840519557946e8
36067,2011,6,5.584653033145225e8
36067,2011,7,6.284650964527857e8
36067,2011,8,6.070585787800535e8
36067,2011,9,5.3316438529691374e8
36067,2011,10,4.813496320479656e8
36067,2011,11,4.2678688565295935e8
36067,2011,12,4.43247228301056e8
36067,2012,1,6.5147190247135e8
36067,2012,2,5.958010294917006e8
36067,2012,3,6.531664963345505e8
36067,2012,4,6.494583892201942e8
36067,2012,5,7.568996396229467e8
36067,2012,6,8.15737545810734e8
36067,2012,7,9.179846489395506e8
36067,2012,8,8.867166362500066e8
36067,2012,9,7.787810712581526e8
36067,2012,10,7.03096441611105e8
36067,2012,11,6.233978809793286e8
36067,2012,12,6.474411284922364e8
36067,2013,1,5.216851055227021e8
36067,2013,2,4.77105032100109e8
