"fips","name","state","soy_revenue","soy_opcost","soy_opcost_full"
"30007","Broadwater","MT",NA,NA,131.893583212343
"30009","Carbon","MT",NA,NA,131.893583212343
"30011","Carter","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30013","Cascade","MT",NA,NA,131.893583212343
"30015","Chouteau","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30017","Custer","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30019","Daniels","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30021","Dawson","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30023","Deer Lodge","MT",NA,NA,131.893583212343
"30025","Fallon","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30027","Fergus","MT",NA,NA,131.893583212343
"30029","Flathead","MT",NA,NA,131.893583212343
"30031","Gallatin","MT",NA,NA,131.893583212343
"30033","Garfield","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30035","Glacier","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30037","Golden Valley","MT",NA,NA,131.893583212343
"30039","Granite","MT",NA,NA,131.893583212343
"30041","Hill","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30043","Jefferson","MT",NA,NA,131.893583212343
"30045","Judith Basin","MT",NA,NA,131.893583212343
"30047","Lake","MT",NA,NA,131.893583212343
"30049","Lewis and Clark","MT",NA,NA,131.893583212343
"30051","Liberty","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30053","Lincoln","MT",NA,NA,131.893583212343
"30055","McCone","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30057","Madison","MT",NA,NA,131.893583212343
"30059","Meagher","MT",NA,NA,131.893583212343
"30061","Mineral","MT",NA,NA,131.893583212343
"30063","Missoula","MT",NA,NA,131.893583212343
"30065","Musselshell","MT",NA,NA,131.893583212343
"30067","Park","MT",NA,NA,131.893583212343
"30069","Petroleum","MT",NA,NA,131.893583212343
"30071","Phillips","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30073","Pondera","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30075","Powder River","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30077","Powell","MT",NA,NA,131.893583212343
"30079","Prairie","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30081","Ravalli","MT",NA,NA,131.893583212343
"30083","Richland","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30085","Roosevelt","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30087","Rosebud","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30089","Sanders","MT",NA,NA,131.893583212343
"30091","Sheridan","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30093","Silver Bow","MT",NA,NA,131.893583212343
"30095","Stillwater","MT",NA,NA,131.893583212343
"30097","Sweet Grass","MT",NA,NA,131.893583212343
"30099","Teton","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30101","Toole","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30103","Treasure","MT",NA,NA,131.893583212343
"30105","Valley","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30107","Wheatland","MT",NA,NA,131.893583212343
"30109","Wibaux","MT",352.97999999999996,115.82570999999999,115.82570999999999
"30111","Yellowstone","MT",NA,NA,131.893583212343
"31001","Adams","NE",410.34,140.93079,140.93079
"31003","Antelope","NE",505.41,121.98186,121.98186
"31005","Arthur","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31007","Banner","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31009","Blaine","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31011","Boone","NE",505.41,121.98186,121.98186
"31013","Box Butte","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31015","Boyd","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31017","Brown","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31019","Buffalo","NE",410.34,140.93079,140.93079
"31021","Burt","NE",505.41,121.98186,121.98186
"31023","Butler","NE",505.41,121.98186,121.98186
"31025","Cass","NE",505.41,121.98186,121.98186
"31027","Cedar","NE",505.41,121.98186,121.98186
"31029","Chase","NE",410.34,140.93079,140.93079
"31031","Cherry","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31033","Cheyenne","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31035","Clay","NE",410.34,140.93079,140.93079
"31037","Colfax","NE",505.41,121.98186,121.98186
"31039","Cuming","NE",505.41,121.98186,121.98186
"31041","Custer","NE",410.34,140.93079,140.93079
"31043","Dakota","NE",505.41,121.98186,121.98186
"31045","Dawes","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31047","Dawson","NE",410.34,140.93079,140.93079
"31049","Deuel","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31051","Dixon","NE",505.41,121.98186,121.98186
"31053","Dodge","NE",505.41,121.98186,121.98186
"31055","Douglas","NE",505.41,121.98186,121.98186
"31057","Dundy","NE",410.34,140.93079,140.93079
"31059","Fillmore","NE",410.34,140.93079,140.93079
"31061","Franklin","NE",410.34,140.93079,140.93079
"31063","Frontier","NE",410.34,140.93079,140.93079
"31065","Furnas","NE",410.34,140.93079,140.93079
"31067","Gage","NE",410.34,140.93079,140.93079
"31069","Garden","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31071","Garfield","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31073","Gosper","NE",410.34,140.93079,140.93079
"31075","Grant","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31077","Greeley","NE",410.34,140.93079,140.93079
"31079","Hall","NE",410.34,140.93079,140.93079
"31081","Hamilton","NE",505.41,121.98186,121.98186
"31083","Harlan","NE",410.34,140.93079,140.93079
"31085","Hayes","NE",410.34,140.93079,140.93079
"31087","Hitchcock","NE",410.34,140.93079,140.93079
"31089","Holt","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31091","Hooker","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31093","Howard","NE",410.34,140.93079,140.93079
"31095","Jefferson","NE",410.34,140.93079,140.93079
"31097","Johnson","NE",410.34,140.93079,140.93079
"31099","Kearney","NE",410.34,140.93079,140.93079
"31101","Keith","NE",410.34,140.93079,140.93079
"31103","Keya Paha","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31105","Kimball","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31107","Knox","NE",505.41,121.98186,121.98186
"31109","Lancaster","NE",505.41,121.98186,121.98186
"31111","Lincoln","NE",410.34,140.93079,140.93079
"31113","Logan","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31115","Loup","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31117","Mcpherson","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31119","Madison","NE",505.41,121.98186,121.98186
"31121","Merrick","NE",505.41,121.98186,121.98186
"31123","Morrill","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31125","Nance","NE",505.41,121.98186,121.98186
"31127","Nemaha","NE",410.34,140.93079,140.93079
"31129","Nuckolls","NE",410.34,140.93079,140.93079
"31131","Otoe","NE",410.34,140.93079,140.93079
"31133","Pawnee","NE",410.34,140.93079,140.93079
"31135","Perkins","NE",410.34,140.93079,140.93079
"31137","Phelps","NE",410.34,140.93079,140.93079
"31139","Pierce","NE",505.41,121.98186,121.98186
"31141","Platte","NE",505.41,121.98186,121.98186
"31143","Polk","NE",505.41,121.98186,121.98186
"31145","Red Willow","NE",410.34,140.93079,140.93079
"31147","Richardson","NE",410.34,140.93079,140.93079
"31149","Rock","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31151","Saline","NE",410.34,140.93079,140.93079
"31153","Sarpy","NE",505.41,121.98186,121.98186
"31155","Saunders","NE",505.41,121.98186,121.98186
"31157","Scotts Bluff","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31159","Seward","NE",505.41,121.98186,121.98186
"31161","Sheridan","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31163","Sherman","NE",410.34,140.93079,140.93079
"31165","Sioux","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31167","Stanton","NE",505.41,121.98186,121.98186
"31169","Thayer","NE",410.34,140.93079,140.93079
"31171","Thomas","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31173","Thurston","NE",505.41,121.98186,121.98186
"31175","Valley","NE",410.34,140.93079,140.93079
"31177","Washington","NE",505.41,121.98186,121.98186
"31179","Wayne","NE",505.41,121.98186,121.98186
"31181","Webster","NE",410.34,140.93079,140.93079
"31183","Wheeler","NE",352.97999999999996,115.82570999999999,115.82570999999999
"31185","York","NE",505.41,121.98186,121.98186
"32001","Churchill","NV",NA,NA,131.893583212343
"32003","Clark","NV",NA,NA,131.893583212343
"32005","Douglas","NV",NA,NA,131.893583212343
"32007","Elko","NV",NA,NA,131.893583212343
"32009","Esmeralda","NV",NA,NA,131.893583212343
"32011","Eureka","NV",NA,NA,131.893583212343
"32013","Humboldt","NV",NA,NA,131.893583212343
"32015","Lander","NV",NA,NA,131.893583212343
"32017","Lincoln","NV",NA,NA,131.893583212343
"32019","Lyon","NV",NA,NA,131.893583212343
"32021","Mineral","NV",NA,NA,131.893583212343
"32023","Nye","NV",NA,NA,131.893583212343
"32027","Pershing","NV",NA,NA,131.893583212343
"32029","Storey","NV",NA,NA,131.893583212343
"32031","Washoe","NV",NA,NA,131.893583212343
"32033","White Pine","NV",NA,NA,131.893583212343
"32510","Carson  City","NV",NA,NA,131.893583212343
"33001","Belknap","NH",468.0,140.40026,140.40026
"33003","Carroll","NH",468.0,140.40026,140.40026
"33005","Cheshire","NH",468.0,140.40026,140.40026
"33007","Coos","NH",468.0,140.40026,140.40026
"33009","Grafton","NH",468.0,140.40026,140.40026
"33011","Hillsborough","NH",468.0,140.40026,140.40026
"33013","Merrimack","NH",468.0,140.40026,140.40026
"33015","Rockingham","NH",468.0,140.40026,140.40026
"33017","Strafford","NH",468.0,140.40026,140.40026
"33019","Sullivan","NH",468.0,140.40026,140.40026
"34001","Atlantic","NJ",468.0,140.40026,140.40026
"34003","Bergen","NJ",468.0,140.40026,140.40026
"34005","Burlington","NJ",468.0,140.40026,140.40026
"34007","Camden","NJ",468.0,140.40026,140.40026
"34009","Cape May","NJ",468.0,140.40026,140.40026
"34011","Cumberland","NJ",468.0,140.40026,140.40026
"34013","Essex","NJ",468.0,140.40026,140.40026
"34015","Gloucester","NJ",468.0,140.40026,140.40026
"34017","Hudson","NJ",468.0,140.40026,140.40026
"34019","Hunterdon","NJ",468.0,140.40026,140.40026
"34021","Mercer","NJ",468.0,140.40026,140.40026
"34023","Middlesex","NJ",468.0,140.40026,140.40026
"34025","Monmouth","NJ",468.0,140.40026,140.40026
"34027","Morris","NJ",468.0,140.40026,140.40026
"34029","Ocean","NJ",468.0,140.40026,140.40026
"34031","Passaic","NJ",468.0,140.40026,140.40026
"34033","Salem","NJ",468.0,140.40026,140.40026
"34035","Somerset","NJ",468.0,140.40026,140.40026
"34037","Sussex","NJ",468.0,140.40026,140.40026
"34039","Union","NJ",468.0,140.40026,140.40026
"34041","Warren","NJ",468.0,140.40026,140.40026
"35001","Bernalillo","NM",NA,NA,131.893583212343
"35003","Catron","NM",NA,NA,131.893583212343
"35005","Chaves","NM",410.34,140.93079,140.93079
"35006","Cibola","NM",NA,NA,131.893583212343
"35007","Colfax","NM",410.34,140.93079,140.93079
"35009","Curry","NM",410.34,140.93079,140.93079
"35011","De Baca","NM",410.34,140.93079,140.93079
"35013","Dona Ana","NM",410.34,140.93079,140.93079
"35015","Eddy","NM",410.34,140.93079,140.93079
"35017","Grant","NM",NA,NA,131.893583212343
"35019","Guadalupe","NM",410.34,140.93079,140.93079
"35021","Harding","NM",410.34,140.93079,140.93079
"35023","Hidalgo","NM",NA,NA,131.893583212343
"35025","Lea","NM",410.34,140.93079,140.93079
"35027","Lincoln","NM",410.34,140.93079,140.93079
"35028","Los Alamos","NM",NA,NA,131.893583212343
"35029","Luna","NM",NA,NA,131.893583212343
"35031","Mckinley","NM",NA,NA,131.893583212343
"35033","Mora","NM",410.34,140.93079,140.93079
"35035","Otero","NM",410.34,140.93079,140.93079
"35037","Quay","NM",410.34,140.93079,140.93079
"35039","Rio Arriba","NM",NA,NA,131.893583212343
"35041","Roosevelt","NM",410.34,140.93079,140.93079
"35043","Sandoval","NM",NA,NA,131.893583212343
"35045","San Juan","NM",NA,NA,131.893583212343
"35047","San Miguel","NM",410.34,140.93079,140.93079
"35049","Santa Fe","NM",NA,NA,131.893583212343
"35051","Sierra","NM",NA,NA,131.893583212343
"35053","Socorro","NM",NA,NA,131.893583212343
"35055","Taos","NM",NA,NA,131.893583212343
"35057","Torrance","NM",410.34,140.93079,140.93079
"35059","Union","NM",410.34,140.93079,140.93079
"35061","Valencia","NM",NA,NA,131.893583212343
"36001","Albany","NY",468.0,140.40026,140.40026
"36003","Allegany","NY",468.0,140.40026,140.40026
"36005","Bronx","NY",468.0,140.40026,140.40026
"36007","Broome","NY",468.0,140.40026,140.40026
"36009","Cattaraugus","NY",468.0,140.40026,140.40026
"36011","Cayuga","NY",468.0,140.40026,140.40026
"36013","Chautauqua","NY",468.0,140.40026,140.40026
"36015","Chemung","NY",468.0,140.40026,140.40026
"36017","Chenango","NY",468.0,140.40026,140.40026
"36019","Clinton","NY",468.0,140.40026,140.40026
"36021","Columbia","NY",468.0,140.40026,140.40026
"36023","Cortland","NY",468.0,140.40026,140.40026
"36025","Delaware","NY",468.0,140.40026,140.40026
"36027","Dutchess","NY",468.0,140.40026,140.40026
"36029","Erie","NY",468.0,140.40026,140.40026
"36031","Essex","NY",468.0,140.40026,140.40026
"36033","Franklin","NY",468.0,140.40026,140.40026
"36035","Fulton","NY",468.0,140.40026,140.40026
"36037","Genesee","NY",468.0,140.40026,140.40026
"36039","Greene","NY",468.0,140.40026,140.40026
"36041","Hamilton","NY",468.0,140.40026,140.40026
"36043","Herkimer","NY",468.0,140.40026,140.40026
"36045","Jefferson","NY",468.0,140.40026,140.40026
"36047","Kings","NY",468.0,140.40026,140.40026
"36049","Lewis","NY",468.0,140.40026,140.40026
"36051","Livingston","NY",468.0,140.40026,140.40026
"36053","Madison","NY",468.0,140.40026,140.40026
"36055","Monroe","NY",468.0,140.40026,140.40026
"36057","Montgomery","NY",468.0,140.40026,140.40026
"36059","Nassau","NY",468.0,140.40026,140.40026
"36061","New York","NY",468.0,140.40026,140.40026
"36063","Niagara","NY",468.0,140.40026,140.40026
"36065","Oneida","NY",468.0,140.40026,140.40026
"36067","Onondaga","NY",468.0,140.40026,140.40026
"36069","Ontario","NY",468.0,140.40026,140.40026
"36071","Orange","NY",468.0,140.40026,140.40026
"36073","Orleans","NY",468.0,140.40026,140.40026
"36075","Oswego","NY",468.0,140.40026,140.40026
"36077","Otsego","NY",468.0,140.40026,140.40026
"36079","Putnam","NY",468.0,140.40026,140.40026
"36081","Queens","NY",468.0,140.40026,140.40026
"36083","Rensselaer","NY",468.0,140.40026,140.40026
"36085","Richmond","NY",468.0,140.40026,140.40026
"36087","Rockland","NY",468.0,140.40026,140.40026
"36089","St. Lawrence","NY",468.0,140.40026,140.40026
"36091","Saratoga","NY",468.0,140.40026,140.40026
"36093","Schenectady","NY",468.0,140.40026,140.40026
"36095","Schoharie","NY",468.0,140.40026,140.40026
"36097","Schuyler","NY",468.0,140.40026,140.40026
"36099","Seneca","NY",468.0,140.40026,140.40026
"36101","Steuben","NY",468.0,140.40026,140.40026
"36103","Suffolk","NY",468.0,140.40026,140.40026
"36105","Sullivan","NY",468.0,140.40026,140.40026
"36107","Tioga","NY",468.0,140.40026,140.40026
"36109","Tompkins","NY",468.0,140.40026,140.40026
"36111","Ulster","NY",468.0,140.40026,140.40026
"36113","Warren","NY",468.0,140.40026,140.40026
"36115","Washington","NY",468.0,140.40026,140.40026
"36117","Wayne","NY",468.0,140.40026,140.40026
"36119","Westchester","NY",468.0,140.40026,140.40026
"36121","Wyoming","NY",468.0,140.40026,140.40026
"36123","Yates","NY",468.0,140.40026,140.40026
"37001","Alamance","NC",310.29999999999995,147.42728,147.42728
"37003","Alexander","NC",310.29999999999995,147.42728,147.42728
"37005","Alleghany","NC",310.29999999999995,147.42728,147.42728
"37007","Anson","NC",310.29999999999995,147.42728,147.42728
"37009","Ashe","NC",310.29999999999995,147.42728,147.42728
"37011","Avery","NC",310.29999999999995,147.42728,147.42728
"37013","Beaufort","NC",310.29999999999995,147.42728,147.42728
"37015","Bertie","NC",310.29999999999995,147.42728,147.42728
"37017","Bladen","NC",310.29999999999995,147.42728,147.42728
"37019","Brunswick","NC",310.29999999999995,147.42728,147.42728
"37021","Buncombe","NC",327.67,131.72159,131.72159
"37023","Burke","NC",327.67,131.72159,131.72159
"37025","Cabarrus","NC",310.29999999999995,147.42728,147.42728
"37027","Caldwell","NC",310.29999999999995,147.42728,147.42728
"37029","Camden","NC",310.29999999999995,147.42728,147.42728
"37031","Carteret","NC",310.29999999999995,147.42728,147.42728
"37033","Caswell","NC",310.29999999999995,147.42728,147.42728
"37035","Catawba","NC",310.29999999999995,147.42728,147.42728
"37037","Chatham","NC",310.29999999999995,147.42728,147.42728
"37039","Cherokee","NC",327.67,131.72159,131.72159
"37041","Chowan","NC",310.29999999999995,147.42728,147.42728
"37043","Clay","NC",327.67,131.72159,131.72159
"37045","Cleveland","NC",310.29999999999995,147.42728,147.42728
"37047","Columbus","NC",310.29999999999995,147.42728,147.42728
"37049","Craven","NC",310.29999999999995,147.42728,147.42728
"37051","Cumberland","NC",310.29999999999995,147.42728,147.42728
"37053","Currituck","NC",310.29999999999995,147.42728,147.42728
"37055","Dare","NC",310.29999999999995,147.42728,147.42728
"37057","Davidson","NC",310.29999999999995,147.42728,147.42728
"37059","Davie","NC",310.29999999999995,147.42728,147.42728
"37061","Duplin","NC",310.29999999999995,147.42728,147.42728
"37063","Durham","NC",310.29999999999995,147.42728,147.42728
"37065","Edgecombe","NC",310.29999999999995,147.42728,147.42728
"37067","Forsyth","NC",310.29999999999995,147.42728,147.42728
"37069","Franklin","NC",310.29999999999995,147.42728,147.42728
"37071","Gaston","NC",310.29999999999995,147.42728,147.42728
"37073","Gates","NC",310.29999999999995,147.42728,147.42728
"37075","Graham","NC",327.67,131.72159,131.72159
"37077","Granville","NC",310.29999999999995,147.42728,147.42728
"37079","Greene","NC",310.29999999999995,147.42728,147.42728
"37081","Guilford","NC",310.29999999999995,147.42728,147.42728
"37083","Halifax","NC",310.29999999999995,147.42728,147.42728
"37085","Harnett","NC",310.29999999999995,147.42728,147.42728
"37087","Haywood","NC",327.67,131.72159,131.72159
"37089","Henderson","NC",327.67,131.72159,131.72159
"37091","Hertford","NC",310.29999999999995,147.42728,147.42728
"37093","Hoke","NC",310.29999999999995,147.42728,147.42728
"37095","Hyde","NC",310.29999999999995,147.42728,147.42728
"37097","Iredell","NC",310.29999999999995,147.42728,147.42728
"37099","Jackson","NC",327.67,131.72159,131.72159
"37101","Johnston","NC",310.29999999999995,147.42728,147.42728
"37103","Jones","NC",310.29999999999995,147.42728,147.42728
"37105","Lee","NC",310.29999999999995,147.42728,147.42728
"37107","Lenoir","NC",310.29999999999995,147.42728,147.42728
"37109","Lincoln","NC",310.29999999999995,147.42728,147.42728
"37111","Mcdowell","NC",327.67,131.72159,131.72159
"37113","Macon","NC",327.67,131.72159,131.72159
"37115","Madison","NC",327.67,131.72159,131.72159
"37117","Martin","NC",310.29999999999995,147.42728,147.42728
"37119","Mecklenburg","NC",310.29999999999995,147.42728,147.42728
"37121","Mitchell","NC",327.67,131.72159,131.72159
"37123","Montgomery","NC",310.29999999999995,147.42728,147.42728
"37125","Moore","NC",310.29999999999995,147.42728,147.42728
"37127","Nash","NC",310.29999999999995,147.42728,147.42728
"37129","New Hanover","NC",310.29999999999995,147.42728,147.42728
"37131","Northampton","NC",310.29999999999995,147.42728,147.42728
"37133","Onslow","NC",310.29999999999995,147.42728,147.42728
"37135","Orange","NC",310.29999999999995,147.42728,147.42728
"37137","Pamlico","NC",310.29999999999995,147.42728,147.42728
"37139","Pasquotank","NC",310.29999999999995,147.42728,147.42728
"37141","Pender","NC",310.29999999999995,147.42728,147.42728
"37143","Perquimans","NC",310.29999999999995,147.42728,147.42728
"37145","Person","NC",310.29999999999995,147.42728,147.42728
"37147","Pitt","NC",310.29999999999995,147.42728,147.42728
"37149","Polk","NC",327.67,131.72159,131.72159
"37151","Randolph","NC",310.29999999999995,147.42728,147.42728
"37153","Richmond","NC",310.29999999999995,147.42728,147.42728
"37155","Robeson","NC",310.29999999999995,147.42728,147.42728
"37157","Rockingham","NC",310.29999999999995,147.42728,147.42728
"37159","Rowan","NC",310.29999999999995,147.42728,147.42728
"37161","Rutherford","NC",327.67,131.72159,131.72159
"37163","Sampson","NC",310.29999999999995,147.42728,147.42728
"37165","Scotland","NC",310.29999999999995,147.42728,147.42728
"37167","Stanly","NC",310.29999999999995,147.42728,147.42728
"37169","Stokes","NC",310.29999999999995,147.42728,147.42728
"37171","Surry","NC",310.29999999999995,147.42728,147.42728
"37173","Swain","NC",327.67,131.72159,131.72159
"37175","Transylvania","NC",327.67,131.72159,131.72159
"37177","Tyrrell","NC",310.29999999999995,147.42728,147.42728
"37179","Union","NC",310.29999999999995,147.42728,147.42728
"37181","Vance","NC",310.29999999999995,147.42728,147.42728
"37183","Wake","NC",310.29999999999995,147.42728,147.42728
"37185","Warren","NC",310.29999999999995,147.42728,147.42728
"37187","Washington","NC",310.29999999999995,147.42728,147.42728
"37189","Watauga","NC",310.29999999999995,147.42728,147.42728
"37191","Wayne","NC",310.29999999999995,147.42728,147.42728
"37193","Wilkes","NC",310.29999999999995,147.42728,147.42728
"37195","Wilson","NC",310.29999999999995,147.42728,147.42728
"37197","Yadkin","NC",310.29999999999995,147.42728,147.42728
"37199","Yancey","NC",327.67,131.72159,131.72159
"38001","Adams","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38003","Barnes","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38005","Benson","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38007","Billings","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38009","Bottineau","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38011","Bowman","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38013","Burke","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38015","Burleigh","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38017","Cass","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38019","Cavalier","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38021","Dickey","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38023","Divide","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38025","Dunn","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38027","Eddy","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38029","Emmons","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38031","Foster","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38033","Golden Valley","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38035","Grand Forks","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38037","Grant","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38039","Griggs","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38041","Hettinger","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38043","Kidder","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38045","La Moure","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38047","Logan","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38049","Mchenry","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38051","Mcintosh","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38053","Mckenzie","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38055","Mclean","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38057","Mercer","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38059","Morton","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38061","Mountrail","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38063","Nelson","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38065","Oliver","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38067","Pembina","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38069","Pierce","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38071","Ramsey","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38073","Ransom","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38075","Renville","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38077","Richland","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38079","Rolette","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38081","Sargent","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38083","Sheridan","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38085","Sioux","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38087","Slope","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38089","Stark","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38091","Steele","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38093","Stutsman","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38095","Towner","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38097","Traill","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38099","Walsh","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38101","Ward","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38103","Wells","ND",352.97999999999996,115.82570999999999,115.82570999999999
"38105","Williams","ND",352.97999999999996,115.82570999999999,115.82570999999999
"39001","Adams","OH",505.41,121.98186,121.98186
"39003","Allen","OH",505.41,121.98186,121.98186
"39005","Ashland","OH",468.0,140.40026,140.40026
"39007","Ashtabula","OH",468.0,140.40026,140.40026
"39009","Athens","OH",327.67,131.72159,131.72159
"39011","Auglaize","OH",505.41,121.98186,121.98186
"39013","Belmont","OH",327.67,131.72159,131.72159
"39015","Brown","OH",505.41,121.98186,121.98186
"39017","Butler","OH",505.41,121.98186,121.98186
"39019","Carroll","OH",327.67,131.72159,131.72159
"39021","Champaign","OH",505.41,121.98186,121.98186
"39023","Clark","OH",505.41,121.98186,121.98186
"39025","Clermont","OH",505.41,121.98186,121.98186
"39027","Clinton","OH",505.41,121.98186,121.98186
"39029","Columbiana","OH",468.0,140.40026,140.40026
"39031","Coshocton","OH",327.67,131.72159,131.72159
"39033","Crawford","OH",468.0,140.40026,140.40026
"39035","Cuyahoga","OH",468.0,140.40026,140.40026
"39037","Darke","OH",505.41,121.98186,121.98186
"39039","Defiance","OH",505.41,121.98186,121.98186
"39041","Delaware","OH",505.41,121.98186,121.98186
"39043","Erie","OH",468.0,140.40026,140.40026
"39045","Fairfield","OH",505.41,121.98186,121.98186
"39047","Fayette","OH",505.41,121.98186,121.98186
"39049","Franklin","OH",505.41,121.98186,121.98186
"39051","Fulton","OH",505.41,121.98186,121.98186
"39053","Gallia","OH",505.41,121.98186,121.98186
"39055","Geauga","OH",468.0,140.40026,140.40026
"39057","Greene","OH",505.41,121.98186,121.98186
"39059","Guernsey","OH",327.67,131.72159,131.72159
"39061","Hamilton","OH",505.41,121.98186,121.98186
"39063","Hancock","OH",505.41,121.98186,121.98186
"39065","Hardin","OH",505.41,121.98186,121.98186
"39067","Harrison","OH",327.67,131.72159,131.72159
"39069","Henry","OH",505.41,121.98186,121.98186
"39071","Highland","OH",505.41,121.98186,121.98186
"39073","Hocking","OH",327.67,131.72159,131.72159
"39075","Holmes","OH",327.67,131.72159,131.72159
"39077","Huron","OH",468.0,140.40026,140.40026
"39079","Jackson","OH",505.41,121.98186,121.98186
"39081","Jefferson","OH",327.67,131.72159,131.72159
"39083","Knox","OH",505.41,121.98186,121.98186
"39085","Lake","OH",468.0,140.40026,140.40026
