fips,naics,year,MGwithdrawal,MG_min_of_min_withdrawal,MG_max_of_maxwithdrawl,fix_revenue2015dollar,hours,materials_2015dollar,labor_2015dollar,ln_fix_revenue,ln_MGwithdrawal,ln_hours,ln_materials
36097,333,2014,0,.,.,2982.446,11.75709,2065.903,620.3387,1.092744,.,2.464456,7.633323
36097,335,2009,0,.,.,0,0,0,0,.,.,.,.
36097,335,2010,0,.,.,0,0,0,0,.,.,.,.
36097,335,2011,0,.,.,0,0,0,0,.,.,.,.
36097,335,2012,0,.,.,0,0,0,0,.,.,.,.
36097,335,2013,0,.,.,0,0,0,0,.,.,.,.
36097,335,2014,0,.,.,0,0,0,0,.,.,.,.
36099,311,2009,178.85,58.4,594.95,37812.98,95.17827,18288.04,3887.812,3.632653,5.186547,4.555752,9.814003
36099,311,2010,197.1,58.4,594.95,41817.95,88.45218,21714.3,3692.342,3.733325,5.283711,4.482462,9.985726
36099,311,2011,149.65,58.4,594.95,45195.01,81.47168,24860.29,3457.018,3.810987,5.008299,4.400256,10.12103
36099,311,2012,58.4,58.4,594.95,48482.94,75,27691.84,3254.67,3.881212,4.067316,4.317488,10.22889
36099,311,2013,69.35,58.4,594.95,51573.76,69.03714,30187.65,3065.12,3.943013,4.239166,4.234644,10.31519
36099,311,2014,91.25,58.4,594.95,54480.71,63.07428,32555.13,2875.901,3.997847,4.513603,4.144313,10.39069
36099,312,2009,0,.,.,47169.27,178.2928,20514.53,7279.348,3.853743,.,5.183427,9.928888
36099,312,2010,0,.,.,38879.41,165.1952,16297.17,6836.623,3.660465,.,5.107128,9.698747
36099,312,2011,0,.,.,30075.55,151.301,11849.6,6304.475,3.403713,.,5.019271,9.38005
36099,312,2012,0,.,.,22624.97,139,8096.178,5875.245,3.119054,.,4.934474,8.999147
36099,312,2013,0,.,.,16166.35,128.2921,4867.351,5508.151,2.782932,.,4.85431,8.490305
36099,312,2014,0,.,.,9874.177,117.5843,1727.381,5142.454,2.289923,.,4.767155,7.454362
36099,322,2009,1967.35,1040.25,2938.25,0,0,0,0,.,7.584443,.,.
36099,322,2010,1533,1040.25,2938.25,0,0,0,0,.,7.334982,.,.
36099,322,2011,1043.9,1040.25,2938.25,0,0,0,0,.,6.950719,.,.
36099,322,2012,1091.35,1040.25,2938.25,0,0,0,0,.,6.995171,.,.
36099,322,2013,1040.25,1040.25,2938.25,0,0,0,0,.,6.947217,.,.
36099,322,2014,1054.85,1040.25,2938.25,0,0,0,0,.,6.961154,.,.
36099,324,2009,0,.,.,3956.297,11.02132,2027.247,470.0564,1.375309,.,2.399832,7.614434
36099,324,2010,0,.,.,4411.292,11.05585,2367.111,486.7599,1.484168,.,2.40296,7.769426
36099,324,2011,0,.,.,4800.32,11.07579,2666.474,496.6141,1.568683,.,2.404762,7.888513
36099,324,2012,0,.,.,5175.146,11.10245,2955.869,508.4358,1.643867,.,2.407166,7.991548
36099,324,2013,0,.,.,5525.134,11.13957,3231.197,520.348,1.709307,.,2.410504,8.080608
36099,324,2014,0,.,.,5854.855,11.1767,3492.541,530.9865,1.767271,.,2.413831,8.158385
36099,325,2009,1460,1241,2299.5,0,0,0,0,.,7.286192,.,.
36099,325,2010,1533,1241,2299.5,0,0,0,0,.,7.334982,.,.
36099,325,2011,1642.5,1241,2299.5,0,0,0,0,.,7.403975,.,.
36099,325,2012,1241,1241,2299.5,0,0,0,0,.,7.123673,.,.
36099,325,2013,1241,1241,2299.5,0,0,0,0,.,7.123673,.,.
36099,325,2014,1241,1241,2299.5,0,0,0,0,.,7.123673,.,.
36099,326,2009,0,.,.,0,0,0,0,.,.,.,.
36099,326,2010,0,.,.,0,0,0,0,.,.,.,.
36099,326,2011,0,.,.,0,0,0,0,.,.,.,.
36099,326,2012,0,.,.,0,0,0,0,.,.,.,.
36099,326,2013,0,.,.,0,0,0,0,.,.,.,.
36099,326,2014,0,.,.,0,0,0,0,.,.,.,.
36099,327,2009,40.15,18.25,321.2,0,0,0,0,.,3.692622,.,.
36099,327,2010,313.9,18.25,321.2,0,0,0,0,.,5.749074,.,.
36099,327,2011,18.25,18.25,321.2,0,0,0,0,.,2.904165,.,.
36099,327,2012,25.55,18.25,321.2,0,0,0,0,.,3.240637,.,.
36099,327,2013,36.5,18.25,321.2,0,0,0,0,.,3.597312,.,.
36099,327,2014,40.15,18.25,321.2,0,0,0,0,.,3.692622,.,.
36099,331,2009,693.5,620.5,1022,30379.65,89.96488,14807.64,3717.409,3.413773,6.541751,4.499419,9.602899
36099,331,2010,766.4999,620.5,1022,29216.46,78.90565,15018.7,3351,3.374732,6.641835,4.368253,9.617051
36099,331,2011,803,620.5,1022,27617.23,67.275,14985.77,2942.771,3.31844,6.688355,4.208789,9.614857
36099,331,2012,620.5,620.5,1022,26470,56.78717,15118.78,2600.563,3.276012,6.430526,4.03931,9.623693
36099,331,2013,693.5,620.5,1022,25611.2,47.44214,15349.63,2301.263,3.24303,6.541751,3.859511,9.638846
36099,331,2014,693.5,620.5,1022,24733.3,38.09712,15546.54,2006.949,3.208151,6.541751,3.640139,9.651593
36099,332,2009,292,43.8,693.5,15319.99,54.73149,6739.371,2207.469,2.729158,5.676754,4.002439,8.815722
36099,332,2010,43.8,43.8,693.5,10515.29,41.48766,4543.837,1642.393,2.352831,3.779634,3.725396,8.421527
36099,332,2011,175.2,43.8,693.5,5499.673,27.34839,2255.832,1045.156,1.704689,5.165928,3.308658,7.721274
36099,332,2012,211.7,43.8,693.5,1330.003,15,351.6834,554.1677,0.2851809,5.35517,2.70805,5.862731
36099,332,2013,222.65,43.8,693.5,.,4.442496,.,148.2913,.,5.405601,1.491216,.
36099,332,2014,73,43.8,693.5,.,.,.,.,.,4.29046,.,.
36099,333,2009,0,.,.,312131,869.5239,159939.1,37084.98,5.743423,.,6.767946,11.98255
36099,333,2010,0,.,.,348027.8,872.2484,186752.7,38402.8,5.852283,.,6.771074,12.13754
36099,333,2011,0,.,.,378720,873.8215,210370.8,39180.25,5.936797,.,6.772876,12.25663
36099,333,2012,0,.,.,408291.8,875.9248,233202.5,40112.91,6.011982,.,6.77528,12.35966
36099,333,2013,0,.,.,435904,878.8537,254924.5,41052.72,6.077422,.,6.778618,12.44872
36099,333,2014,0,.,.,461917.3,881.7826,275543.1,41892.04,6.135386,.,6.781946,12.5265
36099,335,2009,0,.,.,0,0,0,0,.,.,.,.
36099,335,2010,0,.,.,0,0,0,0,.,.,.,.
36099,335,2011,0,.,.,0,0,0,0,.,.,.,.
36099,335,2012,0,.,.,0,0,0,0,.,.,.,.
36099,335,2013,0,.,.,0,0,0,0,.,.,.,.
36099,335,2014,0,.,.,0,0,0,0,.,.,.,.
36101,311,2009,631.45,332.15,912.5,234702.7,873.5809,167705.9,27324.18,5.45832,6.448019,6.772601,12.02997
36101,311,2010,624.15,332.15,912.5,262249.3,925.7416,209603.7,29047.62,5.569295,6.436391,6.830595,12.25297
36101,311,2011,332.15,332.15,912.5,285293.3,978.5363,247630.8,30363.02,5.653518,5.805587,6.886058,12.41969
36101,311,2012,346.75,332.15,912.5,315494.8,1030.063,283795.7,31699.12,5.754142,5.848604,6.937375,12.55601
36101,311,2013,372.3,332.15,912.5,350930,1080.322,317969.8,32960.18,5.860587,5.9197,6.985014,12.66971
36101,311,2014,346.75,332.15,912.5,384679.4,1130.581,350554.1,34125.27,5.95241,5.848604,7.030487,12.76727
36101,312,2009,0,.,.,24529.82,73.84138,9375.112,3256.218,3.19989,.,4.301919,9.145814
36101,312,2010,0,.,.,26739.61,64.56092,8027.228,3577.674,3.286146,.,4.167609,8.990595
36101,312,2011,0,.,.,28505.18,54.86931,6546.274,3845.211,3.350086,.,4.004954,8.786652
36101,312,2012,0,.,.,30345.26,46,5350.917,4108.302,3.41264,.,3.828641,8.585023
36101,312,2013,0,.,.,32178.55,37.953,4371.893,4357.215,3.4713,.,3.636348,8.382952
36101,312,2014,0,.,.,33899.99,29.90599,3414.723,4590.962,3.523415,.,3.398059,8.135852
36101,322,2009,0,.,.,2913.813,13.42923,1586.557,425.6878,1.069463,.,2.597434,7.369322
36101,322,2010,0,.,.,2761.428,13.69963,1518.557,433.0197,1.015748,.,2.617369,7.325516
36101,322,2011,0,.,.,2563.092,13.95105,1423.346,433.6122,0.9412144,.,2.635555,7.260766
36101,322,2012,0,.,.,2422.521,14.24044,1361.712,438.2346,0.8848085,.,2.656086,7.216498
36101,322,2013,0,.,.,2322.817,14.56781,1324.513,444.9824,0.8427806,.,2.678814,7.1888
36101,322,2014,0,.,.,2222.04,14.89518,1286.109,450.7447,0.7984255,.,2.701038,7.159377
36101,324,2009,0,.,.,2063.459,8.758366,1108.569,271.8586,0.724384,.,2.170009,7.010825
36101,324,2010,0,.,.,1353.439,5.83891,727.1191,178.3142,0.3026491,.,1.764544,6.58909
36101,324,2011,0,.,.,624.5317,2.786542,333.6714,82.92614,-0.4707532,.,1.024801,5.810157
36101,324,2012,0,.,.,0,0,0,0,.,.,.,.
36101,324,2013,.,.,.,.,.,.,.,.,.,.,.
36101,324,2014,.,.,.,.,.,.,.,.,.,.,.
36101,325,2009,0,.,.,0,0,0,0,.,.,.,.
36101,325,2010,0,.,.,0,0,0,0,.,.,.,.
36101,325,2011,0,.,.,0,0,0,0,.,.,.,.
36101,325,2012,0,.,.,0,0,0,0,.,.,.,.
36101,325,2013,0,.,.,0,0,0,0,.,.,.,.
36101,325,2014,0,.,.,0,0,0,0,.,.,.,.
36101,326,2009,0,.,.,6851.043,33.93378,3874.643,1074.439,1.924401,.,3.524411,8.262209
36101,326,2010,0,.,.,9818.808,52.35257,5534.707,1668.055,2.2843,.,3.958001,8.618793
36101,326,2011,0,.,.,12651.95,71.80518,7110.23,2245.231,2.537811,.,4.273957,8.86929
36101,326,2012,0,.,.,15172.63,89.19015,8528.615,2744.733,2.719493,.,4.49077,9.051183
36101,326,2013,0,.,.,17402.08,104.5075,9800.643,3172.824,2.85659,.,4.649259,9.190204
36101,326,2014,0,.,.,19533.68,119.8248,11017.07,3582.425,2.97214,.,4.78603,9.307201
36101,327,2009,0,.,.,154344.2,953.5355,97212.13,42568.67,5.039185,.,6.860177,11.48465
36101,327,2010,569.4,569.4,1193.55,156586.1,1021.024,77504.52,39394.57,5.053606,6.344583,6.928561,11.25809
36101,327,2011,602.25,569.4,1193.55,157426.3,1094.541,56811.66,35748.84,5.058958,6.400672,6.998091,10.9475
36101,327,2012,912.5,569.4,1193.55,157706.8,1156,39155.15,32690.57,5.060738,6.816188,7.052721,10.57529
36101,327,2013,897.9,569.4,1193.55,156836.7,1205.4,23747.79,29975.37,5.055205,6.800059,7.094567,10.07524
36101,327,2014,941.7,569.4,1193.55,155717.3,1254.8,8763.527,27289.4,5.048042,6.847687,7.134731,9.078354
36101,331,2009,0,.,.,0,0,0,0,.,.,.,.
36101,331,2010,0,.,.,0,0,0,0,.,.,.,.
36101,331,2011,0,.,.,0,0,0,0,.,.,.,.
36101,331,2012,0,.,.,0,0,0,0,.,.,.,.
36101,331,2013,0,.,.,0,0,0,0,.,.,.,.
36101,331,2014,0,.,.,0,0,0,0,.,.,.,.
36101,332,2009,0,.,.,96224.16,487.1501,57747.49,14258.09,4.56668,.,6.188572,10.96383
36101,332,2010,0,.,.,80576.27,481.7667,52868.68,13386.68,4.389204,.,6.17746,10.87557
36101,332,2011,0,.,.,63886.06,476.312,47134.31,12363.51,4.157101,.,6.166073,10.76076
36101,332,2012,0,.,.,54210.53,471,42714.75,11495.78,3.992875,.,6.154858,10.6623
36101,332,2013,0,.,.,49951.15,465.8307,39245.22,10705.93,3.911046,.,6.143822,10.57759
36101,332,2014,0,.,.,45732.5,460.6614,35811.4,9921.101,3.822809,.,6.132663,10.48602
36101,333,2009,18.25,18.25,47.45,216529.8,994.3695,120276,31030.92,5.377728,2.904165,6.902109,11.69754
36101,333,2010,29.2,18.25,47.45,209102.7,1037.412,116595.4,32488.04,5.342825,3.374169,6.944484,11.66647
36101,333,2011,29.2,18.25,47.45,199384,1086.192,111257.1,33668.5,5.295233,3.374169,6.990433,11.6196
36101,333,2012,21.9,18.25,47.45,191124.1,1123.496,107431.9,34574.41,5.252923,3.086487,7.0242,11.58461
36101,333,2013,18.25,18.25,47.45,183258,1149.324,104497.1,35106.77,5.210895,2.904165,7.046929,11.55691
36101,333,2014,21.9,18.25,47.45,175307.2,1175.152,101467.2,35561.38,5.16654,3.086487,7.069153,11.52749
36101,335,2009,0,.,.,198869,889.132,100484.8,27973.81,5.292646,.,6.790246,11.51776
36101,335,2010,0,.,.,166507.6,794.1195,78931.45,24872.93,5.115041,.,6.677234,11.27633
36101,335,2011,0,.,.,131508,693.4537,56017.04,21418.91,4.879068,.,6.541685,10.93341
36101,335,2012,0,.,.,102765.9,604.0946,37104.73,18590.37,4.632453,.,6.403731,10.5215
36101,335,2013,0,.,.,78758.8,526.0423,21322.81,16202.83,4.36639,.,6.265382,9.967533
36101,335,2014,0,.,.,55337.58,447.99,5979.547,13858.84,4.013452,.,6.104771,8.6961
36103,311,2009,0,.,.,1171803,4741.296,654222.6,202302.1,7.066298,.,8.464066,13.3912
36103,311,2010,0,.,.,1135066,4647.864,601417.6,179855.2,7.034446,.,8.444163,13.30704
36103,311,2011,0,.,.,1083311,4556.688,539683.5,154971.9,6.987777,.,8.424352,13.19874
36103,311,2012,0,.,.,1044163,4461,490945.8,134380.4,6.950971,.,8.403129,13.10409
36103,311,2013,0,.,.,1011653,4360.8,451197.8,116758.1,6.919341,.,8.380411,13.01966
36103,311,2014,0,.,.,978346.1,4260.6,411856.2,99462.2,6.885863,.,8.357165,12.92843
36103,312,2009,0,.,.,88673.26,389.3452,49699.33,18073.07,4.484958,.,5.964467,10.81375
36103,312,2010,0,.,.,105258.6,389.7065,48086.49,19003.53,4.65642,.,5.965394,10.78076
36103,312,2011,0,.,.,120460,389.8699,45695,19635.6,4.791317,.,5.965813,10.72974
36103,312,2012,0,.,.,134190.8,390,44129.87,20369.93,4.899262,.,5.966147,10.69489
36103,312,2013,0,.,.,146344.6,390.1682,43122.3,21136.23,4.985964,.,5.966578,10.6718
36103,312,2014,0,.,.,157874.6,390.3363,42069.36,21842.28,5.061801,.,5.967009,10.64707
36103,322,2009,0,.,.,366134.6,2465.08,280469.6,85664.93,5.903001,.,7.809979,12.54422
36103,322,2010,0,.,.,349696.1,2173.72,271598.4,78097.64,5.857064,.,7.684195,12.51208
36103,322,2011,0,.,.,329132.2,1871.44,259526.2,69606.06,5.79646,.,7.534463,12.46661
36103,322,2012,0,.,.,312121.2,1591,249696.3,62424.87,5.743392,.,7.372118,12.428
36103,322,2013,0,.,.,296761.8,1332.4,240719.5,56042.25,5.69293,.,7.194737,12.39139
36103,322,2014,0,.,.,281344.3,1073.8,231590.6,49753.7,5.639579,.,6.978959,12.35273
36103,324,2009,0,.,.,30446.71,160.8305,20850.38,6307.241,3.415978,.,5.080351,9.945127
36103,324,2010,0,.,.,29245.37,145.7983,18583.36,5353.686,3.375721,.,4.982224,9.830022
36103,324,2011,0,.,.,27622.91,130.0746,16027,4328.389,3.318646,.,4.868108,9.68203
36103,324,2012,0,.,.,26427.05,115.7339,13982.45,3466.714,3.274388,.,4.751294,9.545558
36103,324,2013,0,.,.,25494.82,102.7761,12310.36,2723.007,3.238475,.,4.632553,9.418197
36103,324,2014,0,.,.,24545.91,89.81822,10667.08,1996.951,3.200545,.,4.497788,9.274918
36103,325,2009,0,.,.,9770097,13243.12,1795616,632937.4,9.187081,.,9.491234,14.40086
36103,325,2010,0,.,.,8471078,12845.08,1848192,602636.9,9.044413,.,9.460716,14.42972
36103,325,2011,0,.,.,7052880,12416.16,1874800,563354.4,8.861192,.,9.426754,14.44401
36103,325,2012,0,.,.,5877391,12049,1910225,534198.6,8.678868,.,9.396737,14.46273
36103,325,2013,0,.,.,4876467,11743.6,1947103,511655.7,8.492176,.,9.371063,14.48185
36103,325,2014,0,.,.,3897171,11438.2,1979447,488893.9,8.268006,.,9.344714,14.49833
36103,326,2009,0,.,.,441774.6,3373.64,307199.5,98604.45,6.0908,.,8.123748,12.63525
36103,326,2010,0,.,.,423758.7,3339.76,273084.4,96621.41,6.049164,.,8.113654,12.51754
36103,326,2011,0,.,.,400484.6,3311.92,234985.5,93466.04,5.992675,.,8.105284,12.36728
36103,326,2012,0,.,.,381784.3,3272,203976.4,91348.16,5.944856,.,8.093157,12.22576
36103,326,2013,0,.,.,365369.8,3220,178018.9,89728.5,5.90091,.,8.077137,12.08964
36103,326,2014,0,.,.,348808.4,3168,152531.6,88000.03,5.854523,.,8.060856,11.93513
36103,327,2009,0,.,.,319680.9,2475.376,210200.9,73285.68,5.767323,.,7.814147,12.25582
36103,327,2010,0,.,.,318052.6,2188.584,185024.8,70301.52,5.762217,.,7.69101,12.12825
36103,327,2011,0,.,.,312046.8,1884.728,156867.7,66334.28,5.743153,.,7.541539,11.96316
36103,327,2012,0,.,.,308775.9,1615,134348.4,63346.71,5.732615,.,7.38709,11.80819
36103,327,2013,0,.,.,306743.6,1379.4,116010.8,60947.91,5.726012,.,7.229404,11.66144
36103,327,2014,0,.,.,304233.7,1143.8,98022.54,58514.39,5.717796,.,7.042111,11.49295
36103,331,2009,0,.,.,26844.03,126.5775,17154.59,4558.55,3.290044,.,4.840855,9.750021
36103,331,2010,0,.,.,35590.66,159.1834,20766.8,5349.067,3.572083,.,5.070057,9.941111
36103,331,2011,0,.,.,44136.78,195.3036,24235.33,6145.268,3.787293,.,5.274555,10.09557
36103,331,2012,0,.,.,51239.12,224.3952,27110.42,6721.574,3.936503,.,5.413409,10.20767
36103,331,2013,0,.,.,56959.41,246.4581,29392.03,7079.264,4.042339,.,5.507192,10.28848
36103,331,2014,0,.,.,62407.04,268.521,31553.17,7413.724,4.133678,.,5.592929,10.35943
36103,332,2009,0,.,.,1661277,10209.89,663807.1,471261.9,7.415342,.,9.231112,13.40575
36103,332,2010,0,.,.,1560883,9517.592,624741.6,435557.3,7.353007,.,9.160897,13.34509
36103,332,2011,0,.,.,1438895,8800.464,576863.3,394192.8,7.271631,.,9.08256,13.26536
36103,332,2012,0,.,.,1342670,8133,539489.8,360294.4,7.202416,.,9.003685,13.19838
36103,332,2013,0,.,.,1262792,7515.2,508859.2,331100.3,7.14108,.,8.924683,13.13993
36103,332,2014,0,.,.,1183104,6897.4,478258.6,302205.3,7.075897,.,8.8389,13.07791
36103,333,2009,0,.,.,807023.6,3479.229,345735.3,199539.6,6.693353,.,8.154566,12.75343
36103,333,2010,0,.,.,780065,3477.118,342456.9,194600.5,6.659377,.,8.153959,12.7439
36103,333,2011,0,.,.,741599.9,3476.071,334240,186828.5,6.60881,.,8.153658,12.71961
36103,333,2012,0,.,.,714394.8,3475,329617.9,181556,6.571435,.,8.15335,12.70569
36103,333,2013,0,.,.,694187.8,3473.554,326922.4,177763.6,6.542742,.,8.152933,12.69748
36103,333,2014,0,.,.,673370.6,3472.108,323733.7,173773.2,6.512296,.,8.152517,12.68768
36103,335,2009,0,.,.,526717.6,2947.656,381697.6,109297.5,6.266665,.,7.988766,12.85238
36103,335,2010,0,.,.,537418.6,2569.104,373966.4,100118.2,6.286777,.,7.851313,12.83192
36103,335,2011,0,.,.,541262.7,2175.568,360509.6,89771.76,6.293905,.,7.685045,12.79527
36103,335,2012,0,.,.,546883.7,1812,352188.5,81001.22,6.304236,.,7.502186,12.77192
36103,335,2013,0,.,.,552109.1,1478.4,347054.3,73163.88,6.313745,.,7.298716,12.75724
36103,335,2014,0,.,.,556206.9,1144.8,341465.2,65434.43,6.32114,.,7.042985,12.741
36105,311,2009,0,.,.,287296.7,1376.945,193054.1,31246.1,5.660515,.,7.227623,12.17073
36105,311,2010,0,.,.,303969.8,1498.297,208668.3,32310.25,5.716928,.,7.312084,12.2485
36105,311,2011,0,.,.,314942.7,1619.832,220313.5,32804.16,5.75239,.,7.390078,12.30281
36105,311,2012,0,.,.,329171.4,1741,233758.7,33665.7,5.796579,.,7.462215,12.36204
36105,311,2013,0,.,.,345476.4,1861.8,248281,34757.32,5.844924,.,7.529299,12.42232
36105,311,2014,0,.,.,360682.4,1982.6,261929,35754.94,5.887998,.,7.592165,12.47583
36105,312,2009,0,.,.,7134.899,41.64952,2885.59,1531.955,1.964998,.,3.72929,7.967484
36105,312,2010,0,.,.,5104.277,29.52966,2101.417,1084.857,1.630079,.,3.385395,7.650367
36105,312,2011,0,.,.,3045.877,17.24841,1316.166,629.949,1.113789,.,2.84772,7.182478
36105,312,2012,0,.,.,1209.33,5.28992,594.7366,228.0403,0.1900669,.,1.665803,6.388119
36105,312,2013,.,.,.,.,.,.,.,.,.,.,.
36105,312,2014,.,.,.,.,.,.,.,.,.,.,.
36105,322,2009,0,.,.,0,0,0,0,.,.,.,.
36105,322,2010,0,.,.,0,0,0,0,.,.,.,.
36105,322,2011,0,.,.,0,0,0,0,.,.,.,.
36105,322,2012,0,.,.,0,0,0,0,.,.,.,.
36105,322,2013,0,.,.,0,0,0,0,.,.,.,.
36105,322,2014,0,.,.,0,0,0,0,.,.,.,.
36105,324,2009,0,.,.,3141.626,17.35691,1353.037,652.0919,1.14474,.,2.853991,7.210107
36105,324,2010,0,.,.,2909.497,15.09789,1304.938,587.7833,1.06798,.,2.714555,7.173911
36105,324,2011,0,.,.,2630.476,12.72939,1237.12,513.7907,0.9671646,.,2.543914,7.120541
36105,324,2012,0,.,.,2418.661,10.57984,1189.473,456.0804,0.8832141,.,2.35895,7.081266
36105,324,2013,0,.,.,2254.809,8.649234,1154.754,410.3544,0.8130653,.,2.157471,7.051643
36105,324,2014,0,.,.,2091.939,6.718628,1119.053,365.2867,0.7380913,.,1.904884,7.020238
36105,325,2009,0,.,.,1647.799,9.261718,717.7449,340.6712,0.4994405,.,2.225889,6.576114
36105,325,2010,0,.,.,1505.244,7.937785,679.5099,303.4845,0.4089553,.,2.071634,6.521372
36105,325,2011,0,.,.,1331.555,6.494309,627.2976,259.9952,0.2863472,.,1.870926,6.441421
36105,325,2012,0,.,.,1209.33,5.28992,594.7366,228.0403,0.1900669,.,1.665803,6.388119
36105,325,2013,0,.,.,1127.405,4.324618,577.377,205.1772,0.1199181,.,1.464324,6.358495
36105,325,2014,0,.,.,1045.969,3.359316,559.5266,182.6434,0.0449441,.,1.211737,6.327091
36105,326,2009,0,.,.,0,0,0,0,.,.,.,.
36105,326,2010,0,.,.,0,0,0,0,.,.,.,.
36105,326,2011,0,.,.,0,0,0,0,.,.,.,.
36105,326,2012,0,.,.,0,0,0,0,.,.,.,.
36105,326,2013,0,.,.,0,0,0,0,.,.,.,.
36105,326,2014,0,.,.,0,0,0,0,.,.,.,.
36105,327,2009,0,.,.,4899.405,27.19145,2002.125,1042.484,1.589114,.,3.302903,7.601964
36105,327,2010,0,.,.,4062.439,21.65425,1730.681,843.8444,1.401783,.,3.075202,7.45627
36105,327,2011,0,.,.,3212.121,16.2637,1461.688,641.0797,1.166932,.,2.788936,7.287347
36105,327,2012,0,.,.,2418.661,10.57984,1189.473,456.0804,0.8832141,.,2.35895,7.081266
36105,327,2013,0,.,.,1649.125,4.602662,902.7462,281.313,0.5002449,.,1.526635,6.805441
36105,327,2014,0,.,.,899.9077,.,623.0829,111.3238,-0.1054631,.,.,6.43468
36105,331,2009,0,.,.,331.3166,1.35422,162.9382,62.47551,-1.104681,.,0.3032253,5.093371
36105,331,2010,0,.,.,641.7531,2.66612,315.6078,121.0137,-0.4435516,.,0.9806241,5.7545
36105,331,2011,0,.,.,947.9861,4.062659,466.2101,178.7593,-0.0534155,.,1.401838,6.144637
36105,331,2012,0,.,.,1209.33,5.28992,594.7366,228.0403,0.1900669,.,1.665803,6.388119
36105,331,2013,0,.,.,1430.247,6.347904,703.381,269.6979,0.3578469,.,1.848125,6.555899
36105,331,2014,0,.,.,1641.985,7.405888,807.512,309.6248,0.495906,.,2.002275,6.693958
36105,332,2009,0,.,.,7066.106,44.6507,2780.484,1803.835,1.95531,.,3.79887,7.93038
36105,332,2010,0,.,.,6529.563,44.10047,2559.089,1864.637,1.87634,.,3.78647,7.847407
36105,332,2011,0,.,.,5934.387,43.84248,2325.62,1902.05,1.780764,.,3.780603,7.751742
36105,332,2012,0,.,.,5398.874,43,2095.181,1941.719,1.68619,.,3.7612,7.647395
36105,332,2013,0,.,.,4884.302,41.57303,1853.473,1976.675,1.586026,.,3.727452,7.524816
36105,332,2014,0,.,.,4376.671,40.14606,1615.799,2007.103,1.476288,.,3.692524,7.387585
36105,333,2009,0,.,.,2709.76,15.566,1140.327,570.6456,0.9968599,.,2.745089,7.03907
36105,333,2010,0,.,.,2201.793,12.14064,956.6848,454.3265,0.7892719,.,2.496558,6.863474
36105,333,2011,0,.,.,1661.178,8.56969,760.3606,331.0108,0.5075273,.,2.148232,6.633793
36105,333,2012,0,.,.,1209.33,5.28992,594.7366,228.0403,0.1900669,.,1.665803,6.388119
36105,333,2013,0,.,.,824.5626,2.30133,451.3729,140.6566,-0.1929023,.,0.8334873,6.112294
36105,333,2014,0,.,.,449.9539,.,311.5411,55.66203,-0.7986103,.,.,5.741531
36105,335,2009,0,.,.,1678.75,8.855332,726.0767,349.5676,0.5180494,.,2.18102,6.587656
36105,335,2010,0,.,.,1708.361,8.426358,774.8819,343.681,0.5355346,.,2.131365,6.65271
36105,335,2011,0,.,.,1716.366,8.025408,815.0703,333.0664,0.5402092,.,2.082613,6.703274
36105,335,2012,0,.,.,1730.217,7.56841,850.9034,326.2624,0.5482467,.,2.023983,6.746299
36105,335,2013,0,.,.,1742.93,7.055364,880.1252,321.4942,0.5555674,.,1.953788,6.780064
36105,335,2014,0,.,.,1752.196,6.542318,906.9189,316.3048,0.5608701,.,1.878291,6.810053
36107,311,2009,0,.,.,95048.88,338.4964,59622.71,12419.41,4.554391,.,5.824513,10.99579
36107,311,2010,0,.,.,100966,333.3309,62336.65,13133.34,4.614784,.,5.809136,11.04031
36107,311,2011,0,.,.,105222.7,327.8191,64002.66,13640.86,4.656079,.,5.792462,11.06668
36107,311,2012,0,.,.,110045.2,323,66186.79,14210.14,4.700891,.,5.777652,11.10024
36107,311,2013,0,.,.,115074.4,318.8735,68643.84,14794.18,4.745579,.,5.764794,11.13669
36107,311,2014,0,.,.,119749.6,314.7471,70906.16,15334.61,4.785403,.,5.75177,11.16911
36107,312,2009,0,.,.,0,0,0,0,.,.,.,.
36107,312,2010,0,.,.,0,0,0,0,.,.,.,.
36107,312,2011,0,.,.,0,0,0,0,.,.,.,.
36107,312,2012,0,.,.,0,0,0,0,.,.,.,.
36107,312,2013,0,.,.,0,0,0,0,.,.,.,.
36107,312,2014,0,.,.,0,0,0,0,.,.,.,.
36107,322,2009,0,.,.,3017.069,11.38491,1887.48,358.2475,1.104286,.,2.432289,7.542998
36107,322,2010,0,.,.,3061.266,10.90485,1888.992,335.0103,1.118828,.,2.389207,7.543798
36107,322,2011,0,.,.,3043.139,10.32964,1851.968,304.8688,1.11289,.,2.335018,7.524004
36107,322,2012,0,.,.,3083.863,9.944705,1854.792,285.0174,1.126183,.,2.29704,7.525528
36107,322,2013,0,.,.,3168.287,9.75003,1887.531,273.1628,1.153191,.,2.27727,7.543025
36107,322,2014,0,.,.,3244.596,9.555355,1915.966,261.1859,1.176991,.,2.257102,7.557977
36107,324,2009,0,.,.,2861.042,10.57776,1799.305,333.968,1.051186,.,2.358754,7.495156
36107,324,2010,0,.,.,2958.927,10.36674,1831.157,319.0851,1.084827,.,2.338603,7.512703
36107,324,2011,0,.,.,3010.07,10.15028,1833.28,299.7229,1.101963,.,2.317501,7.513862
36107,324,2012,0,.,.,3083.863,9.944705,1854.792,285.0174,1.126183,.,2.29704,7.525528
36107,324,2013,0,.,.,3168.287,9.75003,1887.531,273.1628,1.153191,.,2.27727,7.543025
