FIPS,year_cal,month_num,wateruse_perconnection,tot_maxwithdraw_fips,ps_w_total,ps_gw_total,ps_sw_total,cnty_avg_p,state_yr_avg_p,predict_accounts,name_county,median_age,college_more,average_household_size,median_household_income,median_year_structure_built,owner_occupied_housing_units,total_pop,unemployment,housing_density,precip_monthly_avg_dailytot,precip_monthly_total,rainydays_month,temp_monthly_dailymax,temp_monthly_dailymean,annual_avg_dailymax,annual_avg_dailymean,precip_annual_total,precip_annual_avg_monthly_total
36087,2010,11,14974.97,.,2.455964,1.213367,1.242596,0.008351,0.0033339,.,.,36.7,0.6427627,3.07,87886.83,1968.625,0.6933153,311687,0.0662062,599.5787,2.02008,60.6024,6,10.311473,6.1916036,15.72764,11.343599,1177.575,98.13122
36087,2010,12,15706.21,.,2.57589,1.272617,1.303273,0.008351,0.0033339,.,.,36.7,0.6427627,3.07,87886.83,1968.625,0.6933153,311687,0.0662062,599.5787,3.1562821,97.84474,5,1.234534,-1.7550582,15.72764,11.343599,1177.575,98.13122
36087,2010,13,201839.5,52.08,33.1026,16.35432,16.74828,0.008351,0.0033339,59861.68,Rockland,36.7,0.6427627,3.07,87886.83,1968.625,0.6933153,311687,0.0662062,599.5787,.,.,.,.,.,15.72764,11.343599,1177.575,98.13122
36087,2011,1,15549.29,.,2.57688,1.266548,1.310332,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,2.4936024,77.30167,10,-1.0410527,-3.8523719,15.694006,11.389432,1803.785,150.3154
36087,2011,2,14195.64,.,2.352547,1.156288,1.19626,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,3.1574903,88.40973,10,2.9127836,-1.667152,15.694006,11.389432,1803.785,150.3154
36087,2011,3,15439.15,.,2.558626,1.257576,1.30105,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,5.7057848,176.8793,10,7.9705909,3.2794148,15.694006,11.389432,1803.785,150.3154
36087,2011,4,15256.18,.,2.528305,1.242673,1.285632,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,5.2655993,157.968,14,15.876905,10.65779,15.694006,11.389432,1803.785,150.3154
36087,2011,5,16246.89,.,2.692489,1.32337,1.369118,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,3.9384258,122.0912,13,20.691353,16.117716,15.694006,11.389432,1803.785,150.3154
36087,2011,6,17944.17,.,2.973767,1.461619,1.512147,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,4.632834,138.985,11,25.244263,20.654946,15.694006,11.389432,1803.785,150.3154
36087,2011,7,19326.72,.,3.202888,1.574234,1.628654,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,2.4695431,76.55583,9,29.223748,24.374655,15.694006,11.389432,1803.785,150.3154
36087,2011,8,18406.55,.,3.050394,1.499282,1.551112,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,13.282456,411.7561,15,26.057541,21.726133,15.694006,11.389432,1803.785,150.3154
36087,2011,9,17524.38,.,2.904197,1.427426,1.476771,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,7.3579953,220.7399,12,23.485893,19.427549,15.694006,11.389432,1803.785,150.3154
36087,2011,10,16049.27,.,2.659738,1.307273,1.352465,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,4.2942143,133.1207,11,16.443619,12.597751,15.694006,11.389432,1803.785,150.3154
36087,2011,11,14518.25,.,2.406013,1.182566,1.223447,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,2.8820301,86.46091,7,13.1919,8.6362325,15.694006,11.389432,1803.785,150.3154
36087,2011,12,15227.19,.,2.5235,1.240312,1.283188,0.008351,0.0030062,.,.,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,3.91437,113.5167,6,7.5182473,3.9027531,15.694006,11.389432,1803.785,150.3154
36087,2011,13,195683.7,48.52,32.42934,15.93917,16.49018,0.008351,0.0030062,60489,Rockland,36.57073,0.6432552,3.1125,86888.77,1968.297,0.6909518,314919.4,0.0738068,600.7325,.,.,.,.,.,15.694006,11.389432,1803.785,150.3154
36087,2012,1,15000.67,.,2.512017,1.250424,1.261592,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,2.1785266,67.53432,10,4.4065857,0.93738955,16.636265,12.346835,1059.43,88.28586
36087,2012,2,13694.77,.,2.293331,1.141567,1.151763,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,1.0234351,27.63275,3,6.3863441,2.6693549,16.636265,12.346835,1059.43,88.28586
36087,2012,3,14894.41,.,2.494223,1.241567,1.252656,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,1.1518355,35.7069,8,13.809138,8.6883336,16.636265,12.346835,1059.43,88.28586
36087,2012,4,14717.9,.,2.464664,1.226853,1.237811,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,2.409498,72.28494,4,15.406469,10.583917,16.636265,12.346835,1059.43,88.28586
36087,2012,5,15673.66,.,2.624715,1.306523,1.318192,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,4.1098118,127.4042,15,21.973466,17.340041,16.636265,12.346835,1059.43,88.28586
36087,2012,6,17311.05,.,2.898913,1.443012,1.455901,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,3.6232735,108.6982,11,24.436342,19.711189,16.636265,12.346835,1059.43,88.28586
36087,2012,7,18644.82,.,3.122267,1.554193,1.568074,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,3.6629544,113.5516,13,28.939131,24.109361,16.636265,12.346835,1059.43,88.28586
36087,2012,8,17757.12,.,2.973612,1.480196,1.493416,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,2.8857939,89.45961,9,27.709546,23.185197,16.636265,12.346835,1059.43,88.28586
36087,2012,9,16906.07,.,2.831095,1.409254,1.421841,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,4.8191037,144.5731,11,23.128502,18.586312,16.636265,12.346835,1059.43,88.28586
36087,2012,10,15483.01,.,2.592789,1.290631,1.302158,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,3.6551254,113.3089,13,17.438385,13.277891,16.636265,12.346835,1059.43,88.28586
36087,2012,11,14006.01,.,2.34545,1.167511,1.177939,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,0.86811882,26.04356,4,8.3488871,4.505248,16.636265,12.346835,1059.43,88.28586
36087,2012,12,14689.93,.,2.45998,1.224522,1.235459,0.008351,0.003335,.,.,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,4.2978136,133.2322,14,7.1451372,4.0724407,16.636265,12.346835,1059.43,88.28586
36087,2012,13,188779.4,45.38,31.61306,15.73625,15.8768,0.008351,0.003335,61123.01,Rockland,36.4,0.6437986,3.16,85909.85,1968,0.690347,318186,0.0811084,600.9615,.,.,.,.,.,16.636265,12.346835,1059.43,88.28586
36087,2013,1,14817.53,.,2.506951,1.249503,1.257448,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,2.1495188,66.63509,7,3.4425089,-0.16749543,15.308001,11.08638,1063.879,88.65656
36087,2013,2,13527.58,.,2.288706,1.140726,1.14798,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,2.5210567,70.58959,8,2.8104007,-0.44722159,15.308001,11.08638,1063.879,88.65656
36087,2013,3,14712.57,.,2.489193,1.240652,1.248541,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,1.9211347,59.55518,7,6.1467847,2.5676396,15.308001,11.08638,1063.879,88.65656
36087,2013,4,14538.22,.,2.459694,1.225949,1.233745,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,1.4217299,42.6519,5,14.272355,9.3842122,15.308001,11.08638,1063.879,88.65656
36087,2013,5,15482.3,.,2.619422,1.30556,1.313862,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,4.4060446,136.5874,11,20.147281,15.036811,15.308001,11.08638,1063.879,88.65656
36087,2013,6,17099.71,.,2.893067,1.441949,1.451118,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,7.2678543,218.0356,13,25.416653,20.809779,15.308001,11.08638,1063.879,88.65656
36087,2013,7,18417.19,.,3.115971,1.553047,1.562924,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,3.07592,95.35352,12,29.023608,24.954627,15.308001,11.08638,1063.879,88.65656
36087,2013,8,17540.33,.,2.967615,1.479105,1.488511,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,3.3248524,103.0704,12,26.232292,21.602217,15.308001,11.08638,1063.879,88.65656
36087,2013,9,16699.67,.,2.825386,1.408215,1.417171,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,2.3288693,69.86608,5,22.59428,17.455263,15.308001,11.08638,1063.879,88.65656
36087,2013,10,15293.98,.,2.587561,1.28968,1.297881,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,0.59574905,18.46822,5,18.264346,13.726614,15.308001,11.08638,1063.879,88.65656
36087,2013,11,13835.02,.,2.340721,1.166651,1.17407,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,2.8262366,84.78709,7,9.5460411,5.3781545,15.308001,11.08638,1063.879,88.65656
36087,2013,12,14510.59,.,2.45502,1.223619,1.2314,0.008351,0.0039663,.,.,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,3.1702751,98.27853,10,4.9318693,1.8998687,15.308001,11.08638,1063.879,88.65656
36087,2013,13,186474.7,46.02,31.54931,15.72465,15.82465,0.008351,0.0039663,61753.67,Rockland,36.25,0.6444184,3.205,84959.63,1967.75,0.6888628,321435.5,0.0879615,601.653,.,.,.,.,.,15.308001,11.08638,1063.879,88.65656
36087,2014,1,14856.17,.,2.539157,1.267616,1.271541,0.0082177,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,2.2518836,69.8084,9,0.35811423,-3.5361291,14.808147,10.42156,1176.458,98.03813
36087,2014,2,13562.85,.,2.318108,1.157263,1.160846,0.0082177,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,3.8282641,107.1914,11,1.3230661,-1.872447,14.808147,10.42156,1176.458,98.03813
36087,2014,3,14750.93,.,2.52117,1.258637,1.262534,0.0082177,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,2.9406729,91.16086,5,4.7088697,-0.00759809,14.808147,10.42156,1176.458,98.03813
36087,2014,4,14576.13,.,2.491293,1.243721,1.247572,0.0082177,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,2.8326931,84.98079,9,14.561585,8.8061279,14.808147,10.42156,1176.458,98.03813
36087,2014,5,15522.67,.,2.653073,1.324486,1.328587,0.0082177,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,5.2872165,163.9037,14,20.552048,15.401009,14.808147,10.42156,1176.458,98.03813
36087,2014,6,17144.29,.,2.930233,1.462852,1.467381,0.0082177,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,2.9549927,88.64978,10,25.195304,20.416744,14.808147,10.42156,1176.458,98.03813
36087,2014,7,18465.21,.,3.156,1.575561,1.580439,0.0072949,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,4.4888469,139.1543,12,27.431151,22.943672,14.808147,10.42156,1176.458,98.03813
36087,2014,8,17586.06,.,3.005739,1.500547,1.505192,0.0072949,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,1.8940756,58.71634,9,25.780101,21.363314,14.808147,10.42156,1176.458,98.03813
36087,2014,9,16743.21,.,2.861683,1.42863,1.433053,0.0072949,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,1.2797777,38.39333,6,23.96881,19.072916,14.808147,10.42156,1176.458,98.03813
36087,2014,10,15333.86,.,2.620802,1.308376,1.312426,0.0072949,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,3.5288994,109.3959,11,17.369547,13.356815,14.808147,10.42156,1176.458,98.03813
36087,2014,11,13871.09,.,2.370791,1.183563,1.187228,0.0072949,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,3.2875149,98.62545,9,9.4563731,5.1359639,14.808147,10.42156,1176.458,98.03813
36087,2014,12,14548.42,.,2.486558,1.241358,1.245201,0.0072949,0.0038621,.,.,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,4.0799148,126.4774,13,6.137766,3.1674783,14.808147,10.42156,1176.458,98.03813
36087,2014,13,186960.9,33.46461,31.95461,15.95261,16.002,0.0072949,0.0038621,62384.34,Rockland,36.1,0.6450381,3.25,84009.41,1967.5,0.6873786,324685,0.0948146,602.3444,.,.,.,.,.,14.808147,10.42156,1176.458,98.03813
36089,2009,1,9900.112,.,0.5360097,0.1004075,0.4356022,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,1.2620527,39.12363,9,-6.7391726,-10.351834,10.358322,6.4029257,953.0986,79.42488
36089,2009,2,9327.886,.,0.5050283,0.0946039,0.4104244,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,1.775219,49.70613,10,-1.749692,-5.6883377,10.358322,6.4029257,953.0986,79.42488
36089,2009,3,9990.753,.,0.5409171,0.1013267,0.4395904,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,1.7365254,53.83229,9,3.6734045,-0.68619122,10.358322,6.4029257,953.0986,79.42488
36089,2009,4,9991.599,.,0.5409629,0.1013353,0.4396276,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,2.2444035,67.33211,13,11.332897,6.651454,10.358322,6.4029257,953.0986,79.42488
36089,2009,5,11561.61,.,0.625966,0.1172584,0.5087075,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,3.9255581,121.6923,16,16.325947,11.46163,10.358322,6.4029257,953.0986,79.42488
36089,2009,6,12205.76,.,0.6608414,0.1237914,0.5370499,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,2.4313135,72.93941,14,20.473059,16.241438,10.358322,6.4029257,953.0986,79.42488
36089,2009,7,13417.97,.,0.7264726,0.1360857,0.5903869,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,4.5708611,141.6967,22,21.688294,17.908954,10.358322,6.4029257,953.0986,79.42488
36089,2009,8,13048.76,.,0.7064831,0.1323412,0.5741419,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,3.5272899,109.346,16,23.188401,19.335746,10.358322,6.4029257,953.0986,79.42488
36089,2009,9,11790.2,.,0.6383421,0.1195768,0.5187654,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,2.3546692,70.64008,9,19.036907,14.443896,10.358322,6.4029257,953.0986,79.42488
36089,2009,10,10492.44,.,0.5680794,0.1064149,0.4616646,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,3.0097958,93.30367,14,10.032307,6.7537551,10.358322,6.4029257,953.0986,79.42488
36089,2009,11,9622.599,.,0.5209846,0.0975929,0.4233917,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,1.9171682,57.51505,10,8.8398865,5.2257178,10.358322,6.4029257,953.0986,79.42488
36089,2009,12,9787.503,.,0.5299128,0.0992654,0.4306474,0.0031822,0.0031822,.,.,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,2.4506844,75.97121,15,-2.3854274,-5.0844427,10.358322,6.4029257,953.0986,79.42488
36089,2009,13,131137.2,13.02,7.1,1.33,5.77,0.0031822,0.0031822,19761.75,St Lawrence,37.1729,0.4796522,2.385625,45773.94,1958.219,0.7128277,111916.2,0.0923294,19.42084,.,.,.,.,.,10.358322,6.4029257,953.0986,79.42488
36089,2010,1,9075.175,.,0.491468,0.1049371,0.3865309,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.5586899,48.31939,10,-4.088692,-7.2770007,11.185831,7.49052,1089.562,90.79687
36089,2010,2,8550.63,.,0.4630612,0.0988717,0.3641894,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.2417769,34.76976,8,-3.4747993,-5.527525,11.185831,7.49052,1089.562,90.79687
36089,2010,3,9158.264,.,0.4959677,0.1058979,0.3900698,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.3822153,42.84867,8,5.4367543,1.6910467,11.185831,7.49052,1089.562,90.79687
36089,2010,4,9159.038,.,0.4960096,0.1059068,0.3901028,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.4096875,42.29063,9,14.448315,8.9474565,11.185831,7.49052,1089.562,90.79687
36089,2010,5,10598.22,.,0.5739491,0.1225483,0.4514008,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.700088,52.70273,9,18.872149,13.888657,11.185831,7.49052,1089.562,90.79687
36089,2010,6,11188.7,.,0.6059264,0.129376,0.4765504,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,6.2596104,187.7883,22,20.737309,16.89454,11.185831,7.49052,1089.562,90.79687
36089,2010,7,12299.9,.,0.6661038,0.1422249,0.5238789,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,3.6793254,114.0591,15,25.075923,20.944841,11.185831,7.49052,1089.562,90.79687
36089,2010,8,11961.46,.,0.6477754,0.1383115,0.5094639,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,4.7077474,145.9402,14,23.884399,19.601193,11.185831,7.49052,1089.562,90.79687
36089,2010,9,10807.77,.,0.5852969,0.1249712,0.4603257,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,3.4766296,104.2989,18,18.97987,15.249218,11.185831,7.49052,1089.562,90.79687
36089,2010,10,9618.148,.,0.5208728,0.1112156,0.4096573,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,6.5702718,203.6784,19,11.124591,7.842029,11.185831,7.49052,1089.562,90.79687
36089,2010,11,8820.785,.,0.4776915,0.1019956,0.3756959,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.8242065,54.7262,10,5.6835376,2.3885871,11.185831,7.49052,1089.562,90.79687
36089,2010,12,8971.949,.,0.4858778,0.1037435,0.3821343,0.0033339,0.0033339,.,.,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,1.8754892,58.14017,7,-3.3808786,-5.5805581,11.185831,7.49052,1089.562,90.79687
36089,2010,13,120210,12.44,6.51,1.39,5.12,0.0033339,0.0033339,19766.65,St Lawrence,37.5,0.4899451,2.43,45387.36,1958.75,0.7082803,111944,0.0975317,19.44987,.,.,.,.,.,11.185831,7.49052,1089.562,90.79687
36089,2011,1,8361.729,.,0.4529659,0.0709647,0.3820013,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,0.7834543,24.28708,7,-5.0213786,-7.6668245,11.400916,7.5582057,1051.242,87.6035
36089,2011,2,7878.421,.,0.4267845,0.0668629,0.3599216,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,1.7824716,49.90921,11,-3.3298112,-7.3684866,11.400916,7.5582057,1051.242,87.6035
36089,2011,3,8438.285,.,0.4571131,0.0716144,0.3854987,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,3.2145899,99.65228,13,0.66410184,-2.3769402,11.400916,7.5582057,1051.242,87.6035
36089,2011,4,8438.999,.,0.4571517,0.0716204,0.3855313,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,5.407576,162.2273,20,10.842839,6.2118266,11.400916,7.5582057,1051.242,87.6035
36089,2011,5,9765.044,.,0.5289853,0.0828744,0.4461109,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,4.9295539,152.8162,18,17.996427,13.780098,11.400916,7.5582057,1051.242,87.6035
36089,2011,6,10309.1,.,0.5584575,0.0874917,0.4709658,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,2.4577654,73.73296,11,21.435395,17.110219,11.400916,7.5582057,1051.242,87.6035
36089,2011,7,11332.94,.,0.6139206,0.0961809,0.5177397,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,1.9351035,59.98821,11,25.240439,21.030779,11.400916,7.5582057,1051.242,87.6035
36089,2011,8,11021.11,.,0.597028,0.0935344,0.5034935,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,4.5720892,141.7348,15,23.536729,19.360248,11.400916,7.5582057,1051.242,87.6035
36089,2011,9,9958.112,.,0.5394441,0.0845129,0.4549312,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,3.4894644,104.6839,11,20.967764,16.708929,11.400916,7.5582057,1051.242,87.6035
36089,2011,10,8862.017,.,0.4800671,0.0752105,0.4048566,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,2.4139835,74.83349,14,12.903686,9.1234772,11.400916,7.5582057,1051.242,87.6035
36089,2011,11,8127.339,.,0.4402686,0.0689754,0.3712932,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,1.6726571,50.17971,8,9.3977958,5.501315,11.400916,7.5582057,1051.242,87.6035
36089,2011,12,8266.618,.,0.4478136,0.0701575,0.3776561,0.0030062,0.0030062,.,.,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,1.9723073,57.19691,11,1.3011359,-1.6671604,11.400916,7.5582057,1051.242,87.6035
36089,2011,13,110759.7,11.27,6,0.94,5.06,0.0030062,0.0030062,19772.53,St Lawrence,37.66875,0.5009646,2.426875,44929.16,1959.406,0.7068419,111977.3,0.1028385,19.46459,.,.,.,.,.,11.400916,7.5582057,1051.242,87.6035
36089,2012,1,8971.901,.,0.4861834,0.093613,0.3925705,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,2.5103673,77.82139,16,-1.8413797,-5.6505024,12.354668,8.2399945,887.2435,73.93695
36089,2012,2,8453.325,.,0.458082,0.0882021,0.3698799,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,1.2405881,33.49588,7,-0.94951968,-3.8988024,12.354668,8.2399945,887.2435,73.93695
36089,2012,3,9054.044,.,0.4906347,0.09447,0.3961647,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,1.4904335,46.20344,13,8.6797337,3.8569744,12.354668,8.2399945,887.2435,73.93695
36089,2012,4,9054.81,.,0.4906762,0.094478,0.3961982,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,2.3348395,70.04518,11,9.6311349,5.2104797,12.354668,8.2399945,887.2435,73.93695
36089,2012,5,10477.62,.,0.5677776,0.1093236,0.458454,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,2.5911117,80.32446,14,19.734898,15.035585,12.354668,8.2399945,887.2435,73.93695
36089,2012,6,11061.37,.,0.5994111,0.1154146,0.4839965,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,2.9875648,89.62695,15,21.839003,17.473038,12.354668,8.2399945,887.2435,73.93695
36089,2012,7,12159.93,.,0.6589414,0.1268769,0.5320645,0.003335,0.003335,.,.,37.8,0.5116208,2.41,44506.77,1960,0.7062941,112015,0.1080931,19.46816,2.206855,68.41251,9,25.385352,20.806165,12.354668,8.2399945,887.2435,73.93695
