"collection","colid","area","lat","lon","elev","MAXCAP","fips","height","normcap"
"reservoir",315,"NA",46.33,-109.567,"NA",48722460,30107,5.7912,13900
"reservoir",316,"132.08949000000001",45.335,-117.222,"NA",52731270,41063,11.2776,42750
"reservoir",317,"209530.19099999999",46.505,-84.355,"NA",1.21e+11,NA,3.9624,7e+05
"reservoir",318,"NA",46.9783,-93.605,"NA",30206691.72,27001,1.8288,21768
"reservoir",319,"NA",46.34,-109.41,"NA",94854612,30107,19.2024,72220
"reservoir",320,"1812.9929999999999",46.9616,-98.75,"NA",226627280.4,38093,30.48,9870
"reservoir",321,"19399.025099999999",44.605,-121.278,"NA",659911800,41031,131.064,535000
"reservoir",322,"NA",46.9866,-95.6367,"NA",14925108,27005,1.8288,5020
"reservoir",323,"543.89790000000005",46.9783,-95.0467,"NA",111476988.5,27057,1.8288,82160
"reservoir",324,"253.30102199999999",44.4333,-69.9034,"NA",9867840,23011,1.8288,6000
"reservoir",325,"NA",46.9733,-95.8167,"NA",8471540.64,27005,1.8288,6060
"reservoir",326,"93.239639999999994",45.985,-112.34,"NA",12211452,30043,18.288,6800
"reservoir",327,"6462.0250500000002",44.4783,-70.2017,"NA",13457266.8,23007,5.1816,9700
"reservoir",328,"64.749750000000006",46.91,-92.1617,"NA",28049335.2,27137,2.1336,15360
"reservoir",329,"3224.53755",46.9305,-98.7064,"NA",468722400,38093,33.528,35500
"reservoir",330,"NA",46.95,-94.8067,"NA",32070480,27057,1.8288,21033
"reservoir",331,"821.02683000000002",45.7183,-114.278,"NA",55629948,30081,43.5864,32362
"reservoir",332,"56.979779999999998",44.2333,-69.1,"NA",11609513.76,23013,5.1816,7560
"reservoir",333,"119.13954",44.415,-70.0384,"NA",8017620,23011,3.3528,5500
"reservoir",334,"NA",46.9183,-94.2984,"NA",19044931.2,27021,1.8288,13274
"reservoir",335,"NA",46.92,-95.0517,"NA",12334800,27057,4.572,6500
"reservoir",336,"NA",46.7233,-88.6684,"NA",23929512,26013,15.24,6500
"reservoir",337,"NA",46.91,-94.8917,"NA",8219910.72,27057,1.8288,5880
"reservoir",338,"652.67747999999995",44.115,-123.292,"NA",144070464,41039,12.192,101100
"reservoir",339,"274.53894000000003",44.2317,-69.28,"NA",16713654,23013,5.4864,10300
"reservoir",340,"62.159759999999999",46.65,-87.8351,"NA",38891624.4,26103,10.3632,26800
"reservoir",341,"564.61782000000005",46.8866,-95.63,"NA",29208806.4,27005,1.8288,15800
"reservoir",342,"NA",46.8716,-94.0167,"NA",20426428.8,27021,1.8288,14400
"reservoir",343,"NA",44.5,-121.153,"NA",9066078,41031,27.1272,5650
"reservoir",344,"152.80941000000001",44.3466,-70.0684,"NA",10990306.8,23011,3.6576,6490
"reservoir",345,"NA",46.8583,-94.8651,"NA",89767740.48,27057,2.1336,68165
"reservoir",346,"NA",43.8816,-124.132,"NA",55309243.2,41039,3.6576,44840
"reservoir",347,"NA",45.0517,-118.017,"NA",14555064,41061,32.004,11800
"reservoir",348,"NA",46.8416,-94.43,"NA",38913827.04,27021,1.8288,28680
"reservoir",349,"NA",46.8416,-95.0117,"NA",71237170.44,27057,4.572,57753
"reservoir",350,"47.137818000000003",44.305,-122.045,"NA",18502200,41043,68.58,15000
"reservoir",351,"24.760304399999999",44.2283,-69.5834,"NA",14308368,23015,2.4384,8650
"reservoir",352,"344.46866999999997",44.2783,-69.8884,"NA",82643160,23011,4.2672,50750
"reservoir",353,"NA",46.83,-95.545,"NA",14986782,27005,1.8288,11250
"reservoir",354,"365.18858999999998",46.565,-87.5684,"NA",197356800,26103,23.7744,55256
"reservoir",355,"189846.26699999999",45.2333,-116.7,"NA",241762080,16003,96.9264,170000
"reservoir",356,"NA",46.81,-94.3917,"NA",10075064.64,27021,3.048,6716
"reservoir",357,"1090.38579",46.7883,-93.3284,"NA",97938312,27001,4.2672,53000
"reservoir",358,"NA",46.8,-94.5167,"NA",156327554.8,27021,1.8288,122120
"reservoir",359,"42.475836000000001",44.2783,-70.0334,"NA",16010570.4,23011,4.2672,10280
"reservoir",360,"22.999111200000002",44.4,-70.705,"NA",19291627.2,23017,3.6576,12800
"reservoir",361,"NA",43.8083,-124.153,"NA",29147132.4,41019,3.048,23630
"reservoir",362,"45.324824999999997",44.165,-69.535,"NA",11348016,23015,2.4384,6900
"reservoir",363,"95.829629999999995",46.5333,-87.6634,"NA",32243167.2,26103,12.192,22500
"reservoir",364,"NA",46.7816,-94.9934,"NA",89318753.76,27159,2.4384,67360
"reservoir",365,"2356.8908999999999",45.015,-117.778,"NA",32070480,41061,17.6784,17600
"reservoir",366,"10.075061099999999",44.3666,-70.6384,"NA",10558588.8,23017,1.8288,7500
"reservoir",367,"226.10612699999999",44.17,-122.328,"NA",110088090,41039,84.7344,89250
"reservoir",368,"NA",46.7466,-94.0517,"NA",8439470.16,27035,1.8288,5909
"reservoir",369,"NA",46.735,-93.625,"NA",16080878.76,27001,2.1336,11174
"reservoir",370,"318.56876999999997",46.755,-95.9,"NA",38392065,27005,3.9624,27465
"reservoir",371,"419.57837999999998",46.5866,-89.5417,"NA",43480170,26131,1.8288,35200
"reservoir",372,"NA",46.7167,-93.9467,"NA",11621848.56,27035,2.7432,7403
"reservoir",373,"4428.8828999999996",46.5966,-101.81,"NA",530396400,38037,35.9664,75800
"reservoir",374,"536.12792999999999",44.1233,-122.242,"NA",270255468,41039,142.3416,164800
"reservoir",375,"NA",46.695,-95.7267,"NA",6919822.8,27111,1.8288,5100
"reservoir",376,"147.62943000000001",44.0616,-69.5284,"NA",17098499.76,23015,15.8496,13100
"reservoir",377,"174.565326",46.44,-87.7934,"NA",37004400,26103,16.4592,22000
"reservoir",378,"1455.57438",46.6683,-94.1117,"NA",220792920,27035,6.7056,102000
"reservoir",379,"36.259860000000003",44.625,-72.5334,"NA",25117353.24,50015,29.5656,17520
"reservoir",380,"554.25786000000005",46.6733,-96.02,"NA",86651970,27111,1.8288,61950
"reservoir",381,"NA",46.665,-95.7401,"NA",46499729.04,27111,1.8288,35000
"reservoir",382,"NA",46.655,-95.6934,"NA",96088092,27111,1.8288,74840
"reservoir",383,"NA",44.995,-74.8651,"NA",983083560,NA,38.7096,750000
"reservoir",384,"7407.3714",44.1533,-70.2101,"NA",24903961.2,23001,17.6784,19200
"reservoir",385,"57.497777999999997",44.2133,-70.5467,"NA",7016034.24,23017,2.4384,5200
"reservoir",386,"NA",46.6267,-94.1667,"NA",13252509.12,27035,3.048,8812
"reservoir",387,"476.55815999999999",43.9466,-122.757,"NA",154185000,41039,55.1688,125000
"reservoir",388,"207.19919999999999",46.3316,-86.85,"NA",56493384,26003,11.5824,39000
"reservoir",389,"46.619819999999997",44.145,-70.225,"NA",41938320,23001,4.8768,29000
"reservoir",390,"305.61882000000003",46.2566,-85.875,"NA",34537440,26153,2.1336,20200
"reservoir",391,"NA",46.6166,-94.1834,"NA",210030807,27035,1.8288,149842
"reservoir",392,"2579.63004",43.9216,-122.813,"NA",36881052,41039,18.288,22200
"reservoir",393,"NA",46.6233,-95.5401,"NA",82889856,27111,1.8288,63000
"reservoir",394,"396.26846999999998",45.7133,-111.698,"NA",32810568,30057,32.004,18000
"reservoir",396,"709.65725999999995",46.6116,-96.0317,"NA",28567396.8,27111,1.8288,11457
"reservoir",397,"56.979779999999998",44.7717,-73.8084,"NA",111013200,36019,6.096,81700
"reservoir",398,"2566.6800899999998",43.9133,-122.75,"NA",562220184,41039,73.7616,455800
"reservoir",399,"72.778718999999995",43.96,-69.5084,"NA",8992069.2,23015,4.2672,6705
"reservoir",400,"1776.73314",44.6416,-73.1134,"NA",12334800,50007,12.192,6000
"reservoir",401,"1515.1441500000001",46.5916,-95.505,"NA",112962098.4,27111,2.1336,77120
"reservoir",402,"NA",46.5883,-96.0717,"NA",20229072,27111,2.4384,10250
"reservoir",403,"776.99699999999996",44.2983,-120.725,"NA",78942720,41013,37.4904,48000
"reservoir",404,"NA",46.5616,-93.3617,"NA",46872240,27001,2.7432,17930
"reservoir",405,"NA",46.575,-94.325,"NA",14468720.4,27035,1.8288,10200
"reservoir",406,"189457.76850000001",44.9683,-116.842,"NA",71788536,41001,53.34,58200
"reservoir",407,"NA",46.4083,-89.13,"NA",52792944,26131,12.192,36000
"reservoir",408,"NA",45.07,-116.168,"NA",8079294,16003,6.4008,6550
"reservoir",409,"119.13954",44.1316,-70.495,"NA",36979730.4,23017,2.7432,21800
"reservoir",410,"NA",46.4916,-91.345,"NA",9867840,55007,3.048,5000
"reservoir",411,"NA",46.5683,-95.7901,"NA",34891448.76,27111,1.8288,25593
"reservoir",412,"202.01921999999999",46.4267,-90.2267,"NA",67841400,55051,7.62,40000
"reservoir",413,"NA",46.5117,-94.0667,"NA",8284051.68,27035,1.8288,5840
"reservoir",414,"686.34735000000001",43.78,-122.953,"NA",95693378.4,41039,39.3192,77580
"reservoir",415,"4143.9840000000004",44.3366,-71.8817,"NA",141850200,33009,54.2544,115000
"reservoir",416,"77.699700000000007",44.955,-116.465,"NA",11853742.8,16003,7.3152,7100
"reservoir",417,"152.80941000000001",44.13,-70.9451,"NA",14801760,23017,3.048,12000
"reservoir",418,"4234.6336499999998",44.325,-72.0017,"NA",49339200,50005,51.5112,29000
"reservoir",419,"NA",46.4616,-93.69,"NA",14402112.48,27001,1.8288,10008
"reservoir",420,"NA",44.675,-117.995,"NA",137533020,41001,48.4632,95540
"reservoir",421,"1812.9929999999999",46.475,-95.5701,"NA",96636990.6,27111,1.8288,52330
"reservoir",422,"269.35896000000002",43.715,-123.053,"NA",40618496.4,41039,23.1648,32930
"reservoir",423,"NA",44.7217,-74.3717,"NA",13579381.32,36033,3.6576,9563
"reservoir",424,"188007.37409999999",44.8366,-116.9,"NA",1759805916,16087,90.5256,1426000
"reservoir",425,"NA",46.4416,-93.7384,"NA",7579734.6,27001,1.8288,5390
"reservoir",426,"258.99900000000002",46.46,-95.72,"NA",123599629.9,27111,1.8288,77080
"reservoir",427,"59.569769999999998",44.3583,-72.305,"NA",16684050.48,50023,14.6304,9259
"reservoir",428,"2634.0198300000002",44.4817,-73.1151,"NA",12951540,50007,19.812,6000
"reservoir",429,"51.799799999999998",45.9883,-84.9334,"NA",20969160,26097,3.048,14500
"reservoir",430,"NA",46.4116,-93.9067,"NA",32563872,27035,1.8288,23760
"reservoir",431,"743.32713000000001",46.4116,-94.3534,"NA",88070472,27021,2.7432,58200
"reservoir",432,"372.95855999999998",44.9116,-116.125,"NA",50572680,16085,2.4384,41000
"reservoir",433,"6992.973",44.1133,-120.78,"NA",289621104,41013,55.4736,154500
"reservoir",434,"NA",46.2533,-89.4517,"NA",36264312,26053,4.8768,10500
"reservoir",435,"282.30891000000003",44.3816,-72.7717,"NA",108546240,50023,46.9392,37000
"reservoir",436,"165.75935999999999",44.905,-116.047,"NA",12704844,16085,5.1816,10300
"reservoir",437,"NA",46.3783,-94.185,"NA",20105724,27035,7.0104,15000
"reservoir",438,"1662.77358",46.1583,-88.2334,"NA",174068697.6,26071,10.668,119950
"reservoir",439,"5648.7681899999998",45.47,-111.653,"NA",74008800,30057,14.9352,37000
"reservoir",440,"173.52932999999999",44.3116,-72.5767,"NA",44405280,50023,32.6136,700
"reservoir",441,"2719.4895000000001",46.365,-95.7334,"NA",687295056,27111,1.8288,506000
"reservoir",442,"310.79880000000003",43.9317,-70.5784,"NA",22609688.4,23005,1.8288,12180
"reservoir",443,"NA",46.3583,-95.6484,"NA",30220260,27111,1.8288,20400
"reservoir",444,"NA",46.285,-91.5434,"NA",8634360,55007,4.8768,5000
"reservoir",445,"NA",43.9717,-70.81,"NA",11101320,23017,3.6576,8112
"reservoir",446,"77.699700000000007",43.9016,-70.4667,"NA",14912773.2,23005,3.048,5756
"reservoir",447,"1007.50611",43.7116,-122.433,"NA",439118880,41039,96.6216,355600
"reservoir",448,"800.30691000000002",44.505,-118.183,"NA",36140964,41001,18.8976,25800
"reservoir",449,"28.489889999999999",44.4933,-73.8234,"NA",12433478.4,36019,9.4488,8130
"reservoir",450,"NA",44.5083,-73.9151,"NA",13580614.8,36019,6.096,7160
"reservoir",451,"NA",46.31,-93.8351,"NA",44844398.88,27035,1.8288,33485
"reservoir",452,"77.699700000000007",43.985,-71.0534,"NA",16140085.8,33003,5.1816,7300
"reservoir",453,"NA",44.5283,-74.1034,"NA",11043346.44,36033,3.9624,8953
"reservoir",454,"782.17697999999996",45.9717,-86.2734,"NA",42925104,26153,3.048,22500
"reservoir",455,"72.519720000000007",45.4883,-110.978,"NA",12618500.4,30031,32.3088,7780
"reservoir",456,"NA",46.2983,-98.2684,"NA",13691628,38045,13.716,8076
"reservoir",457,"730.37717999999995",46.2533,-91.9267,"NA",22202640,55031,3.9624,12000
"reservoir",458,"NA",46.2966,-94.0567,"NA",25835238.6,27035,1.8288,18527
"reservoir",459,"NA",46.2233,-91.1467,"NA",39471360,55007,3.9624,13000
"reservoir",460,"NA",46.3,-94.3784,"NA",12507487.2,27097,10.3632,8640
"reservoir",461,"49.209809999999997",43.8416,-70.425,"NA",12558059.88,23005,2.4384,7620
"reservoir",462,"72.519720000000007",46.1216,-89.1517,"NA",24669600,55125,2.1336,15000
"reservoir",463,"1129.2356400000001",43.8333,-70.4584,"NA",307999956,23005,8.8392,223000
"reservoir",464,"NA",46.2866,-95.5984,"NA",62354880.96,27111,1.8288,46500
"reservoir",465,"NA",46.2717,-94.1034,"NA",34568277,27035,1.8288,24050
"reservoir",466,"629.36757",46.1383,-89.885,"NA",98949765.6,55125,3.048,40320
"reservoir",467,"657.85745999999995",43.755,-121.785,"NA",84863424,41017,9.144,55300
"reservoir",468,"NA",44.4383,-73.975,"NA",9016738.8,36033,13.716,6260
"reservoir",469,"NA",46.22,-93.0334,"NA",8592421.68,27115,1.8288,5805
"reservoir",470,"NA",46.2,-99.4717,"NA",10657267.2,38051,1.8288,5760
"reservoir",471,"235.17109199999999",45.9766,-87.6834,"NA",15800878.8,26043,9.144,7190
"reservoir",472,"90.649649999999994",46.045,-89.0434,"NA",22597353.6,55125,3.048,9200
"reservoir",473,"4739.6817000000001",46.2167,-96.18,"NA",35030832,27111,14.9352,13100
"reservoir",474,"1838.8929000000001",45.99,-88.2101,"NA",156436101,26071,28.956,107800
"reservoir",475,"1543.6340399999999",45.235,-112.112,"NA",72035232,30057,33.8328,38850
"reservoir",476,"67.339740000000006",46.0217,-89.1684,"NA",37497792,55125,3.048,3200
"reservoir",477,"NA",44.5166,-74.8217,"NA",31823784,36089,27.7368,23300
"reservoir",478,"1724.93334",46.07,-90.2234,"NA",234361200,55051,8.2296,121900
"reservoir",479,"NA",44.5033,-74.7467,"NA",46625544,36089,21.336,32900
"reservoir",480,"2426.8206300000002",44.53,-74.9334,"NA",17219380.8,36089,15.24,12840
"reservoir",481,"828.79679999999996",46.12,-91.935,"NA",28370040,55129,5.4864,13327
"reservoir",482,"NA",45.9566,-88.1967,"NA",24977970,26071,18.288,17212
"reservoir",483,"NA",44.58,-75.31,"NA",24186075.84,36089,4.2672,11416
"reservoir",484,"1155.13554",45.9817,-103.247,"NA",206681908.8,38011,21.0312,15500
"reservoir",485,"233.09909999999999",46.1,-91.5134,"NA",46872240,55113,3.3528,21000
"reservoir",486,"1248.37518",43.68,-121.69,"NA",249372651.6,41017,29.8704,2e+05
"reservoir",487,"57.497777999999997",43.8483,-71.1717,"NA",80176200,33003,2.1336,1500
"reservoir",488,"2719.4895000000001",45.9466,-88.22,"NA",31638762,55037,18.288,21800
"reservoir",489,"19.424925000000002",43.985,-71.9734,"NA",16343610,33009,2.1336,1000
"reservoir",490,"NA",44.4533,-74.7617,"NA",12125108.4,36089,12.8016,8190
"reservoir",491,"854.69669999999996",43.795,-71.0617,"NA",58220256,33003,1.8288,23300
"reservoir",492,"2261.0612700000001",44.4483,-74.7534,"NA",73046685.6,36089,14.3256,54180
"reservoir",493,"NA",45.635,-84.4784,"NA",7894272,26031,10.0584,5000
"reservoir",494,"582.74775",46.0333,-91.075,"NA",33920700,55113,3.9624,12500
"reservoir",495,"NA",44.305,-73.995,"NA",9682818,36031,2.1336,5610
"reservoir",496,"362.59859999999998",46.115,-95.94,"NA",16503962.4,27111,1.8288,8920
"reservoir",497,"712.24725000000001",44.3533,-117.67,"NA",60440520,41045,21.0312,20400
"reservoir",498,"NA",45.9733,-89.9417,"NA",19192948.8,55125,3.048,5200
"reservoir",500,"533.53794000000005",45.4466,-109.198,"NA",45638760,30009,29.5656,24195
"reservoir",501,"1113.6957",46.0683,-93.68,"NA",20890217.28,27095,1.8288,10510
"reservoir",502,"NA",44.5233,-116.445,"NA",9605108.76,16003,19.2024,7790
"reservoir",503,"NA",44.29,-74.13,"NA",17268720,36033,6.096,6200
"reservoir",504,"406.62842999999998",43.665,-70.7234,"NA",7357708.2,23031,6.096,5965
"reservoir",505,"NA",46.0666,-95.4184,"NA",234361200,27041,1.8288,178500
"reservoir",506,"334.10870999999997",45.8933,-89.1417,"NA",41074884,55085,2.7432,18000
"reservoir",507,"20.201922",43.8616,-71.8084,"NA",10361232,33009,2.4384,7000
"reservoir",508,"NA",45.0017,-112.857,"NA",405814920,30001,38.1,178000
"reservoir",509,"NA",45.8067,-87.7867,"NA",8264316,26043,20.1168,5700
"reservoir",510,"253.30102199999999",45.925,-90.0917,"NA",28318233.84,55099,1.8288,20358
"reservoir",511,"157.98938999999999",43.5017,-121.973,"NA",143515398,41035,10.0584,91700
"reservoir",512,"758.86707000000001",45.9966,-92.3734,"NA",40088100,55013,11.5824,18000
"reservoir",513,"NA",45.8067,-88.125,"NA",8973567,55037,9.144,6185
"reservoir",514,"152.80941000000001",45.8716,-89.395,"NA",18748896,55085,3.048,10800
"reservoir",515,"1621.33374",44.525,-116.05,"NA",1060792800,16085,22.86,703000
"reservoir",516,"202.01921999999999",45.8733,-89.53,"NA",15788544,55085,5.1816,7700
"reservoir",517,"90.649649999999994",46.025,-95.3867,"NA",345650699.5,27041,1.8288,262710
"reservoir",518,"145.03944000000001",44.3916,-116.893,"853.44",19007926.8,16087,37.7952,13000
"reservoir",519,"1041.17598",46.0183,-97.3667,"NA",7609338.12,38081,2.7432,6169
"reservoir",520,"230.50910999999999",45.8767,-89.7284,"NA",50942724,55085,3.048,14400
"reservoir",521,"4200.96378",43.575,-70.56,"NA",28370040,23031,23.1648,17100
"reservoir",522,"NA",44.2517,-74.2967,"NA",29973564,36033,3.6576,22200
"reservoir",523,"264.17898000000002",45.9616,-93.3134,"NA",14029601.52,27065,1.8288,8272
"reservoir",524,"1955.44245",45.8333,-89.545,"NA",72935672.4,55085,6.4008,50000
"reservoir",525,"NA",45.975,-94.3684,"NA",11101320,27097,7.3152,7500
"reservoir",526,"2007.24225",45.8883,-91.0767,"NA",413215800,55113,10.668,220000
"reservoir",527,"NA",44.2333,-74.53,"NA",44898672,36033,3.9624,19600
"reservoir",528,"626.77757999999994",44.3567,-116.617,"NA",85850208,16087,19.812,56800
"reservoir",529,"150.21942000000001",43.705,-71.63,"NA",54273120,33009,5.4864,46000
"reservoir",530,"44.029829999999997",43.5683,-70.975,"NA",34192065.6,33003,4.572,11800
"reservoir",531,"NA",43.0416,-123.557,"NA",18502200,41019,42.0624,11250
"reservoir",532,"121.72953",45.225,-109.76,"NA",26396472,30095,12.4968,20800
"reservoir",533,"32.478474599999998",43.655,-71.5017,"NA",30220260,33001,5.4864,2700
"reservoir",534,"NA",45.8416,-91.4067,"NA",66114528,55113,2.4384,28300
"reservoir",535,"440.29829999999998",43.32,-122.188,"NA",18070482,41019,35.052,13560
"reservoir",536,"NA",45.9133,-95.33,"NA",23013036.36,27041,1.8288,16584
"reservoir",537,"59.569769999999998",43.59,-71.2017,"NA",26297793.6,33003,3.6576,19600
"reservoir",538,"51.799799999999998",45.8366,-91.8367,"NA",11693390.4,55129,2.1336,6200
"reservoir",539,"372.95855999999998",44.22,-74.8487,"NA",70801752,36089,7.3152,57392
"reservoir",541,"8080.7687999999998",45.7533,-102.203,"NA",578008728,46105,17.6784,139700
"reservoir",542,"NA",45.795,-90.9884,"NA",8634360,55113,3.9624,5300
"reservoir",543,"NA",45.885,-95.3284,"NA",18088984.2,27041,1.8288,13408
"reservoir",544,"80.289689999999993",43.4933,-70.8484,"NA",14481055.2,23031,5.4864,11740
"reservoir",545,"NA",45.8816,-95.4934,"NA",45174971.52,27041,1.8288,32700
"reservoir",546,"NA",45.855,-98.705,"NA",35524224,46013,13.716,15200
"reservoir",547,"NA",45.84,-92.9383,"NA",18095151.6,27115,3.048,10156
"reservoir",548,"30043.883999999998",45.86,-94.345,"NA",19118940,27097,14.6304,12400
"reservoir",549,"5255.0897100000002",45.8616,-96.5717,"NA",117797340,27155,4.8768,85000
"reservoir",550,"NA",45.74,-90.38,"NA",12914535.6,55099,4.8768,6174
"reservoir",551,"NA",44.325,-116.195,"NA",6426430.8,16045,10.668,5210
"reservoir",552,"271.94895000000002",43.4233,-70.6651,"NA",7154184,23031,11.5824,5350
"reservoir",553,"846.92673000000002",45.7116,-89.845,"NA",125321568,55085,3.6576,75800
"reservoir",554,"41.439839999999997",43.6866,-72.0917,"NA",19488984,33009,7.3152,11700
"reservoir",555,"2538.1902",43.6166,-71.7434,"NA",49339200,33009,2.7432,38800
"reservoir",556,"50893.303500000002",45.3067,-107.957,"NA",1696035000,30003,160.02,873000
"reservoir",557,"NA",44.115,-74.625,"NA",26519820,36089,6.4008,14800
"reservoir",558,"1932.1325400000001",43.5983,-71.7184,"NA",12334800,33009,21.9456,9000
"reservoir",559,"940.16637000000003",43.5483,-71.4667,"NA",2960352000,33001,2.7432,166000
"reservoir",560,"31.079879999999999",43.4766,-71.18,"NA",27087220.8,33017,6.7056,8450
"reservoir",561,"NA",45.635,-89.2434,"NA",12149778,55085,2.7432,5000
"reservoir",562,"505.04804999999999",45.6833,-90.4517,"NA",13321584,55099,3.048,7000
"reservoir",563,"NA",45.775,-98.25,"NA",12986077.44,46013,1.8288,10528
"reservoir",564,"422.16836999999998",43.6483,-72.1717,"NA",22572684,33009,4.572,7740
