collection,colid,area,lat,lon,elev,MAXCAP
reservoir,1451,82.87968,37.9433,-122.26,NA,70435408.44
reservoir,1452,NA,40.675,-99.84,NA,64140960
reservoir,1453,5.697978,40.385,-105.132,NA,9929514
reservoir,1454,NA,37.9133,-122.208,NA,110761570.1
reservoir,1455,NA,40.54,-89.6884,NA,31614092.4
reservoir,1456,NA,40.3666,-105.143,NA,7740087
reservoir,1457,422.16837,39.7866,-111.125,NA,137286324
reservoir,1458,NA,40.6366,-99.8534,NA,56493384
reservoir,1459,2703.94956,40.015,-83.0934,NA,20243873.76
reservoir,1460,NA,40.3466,-105.117,NA,13691628
reservoir,1461,NA,39.3333,-77.7517,NA,43171800
reservoir,1462,NA,40.3244,-105.211,NA,144070464
reservoir,1463,119.13954,39.9283,-82.4884,NA,22804578.24
reservoir,1464,3.366987,40.325,-105.108,NA,11515769.28
reservoir,1465,688.93734,38.33,-119.962,NA,89920692
reservoir,1466,NA,40.3567,-104.633,NA,13749601.56
reservoir,1467,940.16637,38.1516,-120.812,NA,440352360
reservoir,1468,NA,40.43,-103.37,NA,63384836.76
reservoir,1469,271.94895,39.5083,-79.1334,NA,34537440
reservoir,1470,NA,39.6183,-79.9684,NA,7647576
reservoir,1471,204.60921,39.1933,-77.0053,NA,31675766.4
reservoir,1472,NA,40.3733,-104.078,NA,75242280
reservoir,1473,168.34935,39.5083,-79.3917,NA,156898656
reservoir,1474,229.473114,40.365,-103.78,NA,110766504
reservoir,1475,44.02983,40.1483,-85.2917,NA,45231711.6
reservoir,1476,NA,39.5833,-80.0134,NA,9374448
reservoir,1477,2.58999,40.1183,-107.02,NA,8962465.68
reservoir,1478,NA,40.455,-89.9734,NA,70308360
reservoir,1479,NA,40.3283,-104.242,NA,154801740
reservoir,1480,NA,40.3366,-104.09,NA,12085637.04
reservoir,1481,479.14815,40.2066,-105.84,NA,22696032
reservoir,1482,341.87868,39.1166,-76.875,NA,29011449.6
reservoir,1483,NA,40.2533,-105.083,NA,11426958.72
reservoir,1484,NA,39.5633,-80.05,NA,17762112
reservoir,1485,688.93734,39.43,-79.12,NA,161462532
reservoir,1486,NA,39.655,-80.8617,NA,160352400
reservoir,1487,NA,40.53,-93.0167,NA,33797352
reservoir,1488,NA,39.3083,-78.305,NA,12539557.68
reservoir,1489,72.51972,38.28,-119.732,NA,22390128.96
reservoir,1490,784.76697,38.2033,-120.075,NA,147894252
reservoir,1491,NA,40.295,-103.98,NA,14244227.04
reservoir,1492,212.37918,39.95,-83.7467,NA,78572676
reservoir,1493,73.037718,40.055,-107.047,NA,14678412
reservoir,1494,NA,40.2733,-104.188,NA,64486334.4
reservoir,1495,347.05866,40.1469,-105.942,NA,13814976
reservoir,1496,3366.987,40.4183,-101.515,NA,99541836
reservoir,1497,80.28969,37.7633,-122.095,NA,57603516
reservoir,1498,NA,40.2383,-104.638,NA,48919816.8
reservoir,1499,72.51972,38.2,-119.988,NA,25730392.8
reservoir,1500,808.07688,40.1433,-105.882,NA,666079200
reservoir,1501,NA,39.6033,-111.215,NA,43788540
reservoir,1502,20795.02971,39.7333,-81.9084,NA,6484404.36
reservoir,1503,22.014915,40.03,-107.12,NA,9251100
reservoir,1504,NA,39.45,-112.37,NA,6435065.16
reservoir,1505,NA,39.4483,-112.35,NA,21932507.88
reservoir,1506,51.7998,38.0266,-120.76,NA,20044050
reservoir,1507,NA,39.9717,-107.647,NA,12041231.76
reservoir,1508,111.36957,37.73,-122.122,NA,22202640
reservoir,1510,937.57638,38.3266,-119.212,NA,96155933.4
reservoir,1511,NA,39.5783,-111.238,NA,7425549.6
reservoir,1512,NA,40.1733,-105.043,NA,22608454.92
reservoir,1513,NA,39.4,-112.482,NA,26371802.4
reservoir,1514,308208.81,40.3983,-91.3634,NA,360176160
reservoir,1515,NA,40.0233,-85.3267,NA,31515414
reservoir,1516,NA,39.54,-111.242,NA,7885637.64
reservoir,1517,562.02783,40.0733,-86.0484,NA,60810564
reservoir,1518,NA,38.0933,-120.168,NA,8853919.44
reservoir,1520,606.05766,40.035,-106.205,NA,134494958.8
reservoir,1521,2201.4915,40.3777,-100.217,NA,241762080
reservoir,1522,1553.994,40.36,-100.665,NA,201673980
reservoir,1523,NA,39.34,-112.613,NA,8572686
reservoir,1525,549.07788,37.9066,-120.933,NA,148017600
reservoir,1527,12.431952,40.0517,-105.755,NA,9682818
reservoir,1528,12.94995,37.58,-122.412,NA,28351537.8
reservoir,1530,NA,40.0783,-105.212,NA,21832596
reservoir,1531,13260.7488,39.3716,-112.032,NA,446723284.2
reservoir,1532,2341.35096,37.9466,-120.525,NA,3540087600
reservoir,1533,25.8999,37.8616,-120.877,NA,53335675.2
reservoir,1534,20706.97005,39.53,-81.5167,NA,7017267.72
reservoir,1535,64.74975,37.5283,-122.362,NA,88280163.6
reservoir,1536,NA,40.03,-105.183,NA,19674006
reservoir,1538,NA,40.025,-105.208,NA,19686340.8
reservoir,1539,2522.65026,37.875,-120.603,NA,126308352
reservoir,1540,NA,40.135,-88.8717,NA,308370000
reservoir,1541,3066.54816,39.3133,-80.0334,NA,354872196
reservoir,1542,NA,39.9916,-105.213,NA,8239646.4
reservoir,1543,NA,39.2,-79.25,NA,70160342.4
reservoir,1544,336.6987,37.615,-121.745,NA,134826764.9
reservoir,1545,85.46967,39.5416,-82.0584,NA,33180612
reservoir,1546,20795.02971,39.47,-81.4917,NA,6858148.8
reservoir,1547,564.61782,39.91,-85.9867,NA,74008800
reservoir,1548,NA,40.0183,-104.508,NA,11323346.4
reservoir,1549,1551.40401,39.8783,-106.329,NA,199823760
reservoir,1550,180.522303,40.055,-103.88,NA,26317529.28
reservoir,1551,69.92973,37.5733,-121.848,NA,82026420
reservoir,1552,68.893734,40.0083,-104.577,NA,36628188.6
reservoir,1553,303.02883,37.975,-119.908,NA,364123296
reservoir,1554,240.86907,39.9483,-105.358,NA,55650917.16
reservoir,1555,14.503944,39.975,-104.962,NA,54519816
reservoir,1556,204.60921,37.9733,-119.878,NA,38731272
reservoir,1557,NA,39.9516,-105.21,NA,15855151.92
reservoir,1558,233.0991,39.9866,-104.612,NA,10825020.48
reservoir,1559,717.42723,39.6216,-83.215,NA,126481039.2
reservoir,1560,20978.919,40.1694,-101.06,NA,4465197600
reservoir,1561,NA,39.9533,-104.747,NA,50490036.84
reservoir,1562,1191.3954,37.9483,-119.787,NA,458854560
reservoir,1563,NA,39.3516,-110.953,NA,7018501.2
reservoir,1564,NA,37.8567,-120.2,NA,11286342
reservoir,1565,NA,40.1433,-91.5117,NA,71541840
reservoir,1566,378.13854,39.2883,-111.27,NA,88637872.8
reservoir,1567,NA,37.4916,-121.82,NA,162819360
reservoir,1568,NA,40.1683,-92.6584,NA,19687574.28
reservoir,1569,NA,38.8966,-114.015,NA,15851451.48
reservoir,1570,NA,39.8666,-105.11,NA,58748185.44
reservoir,1571,419.57838,39.82,-86.3017,NA,135682800
reservoir,1572,1864.7928,39.205,-111.71,NA,22471538.64
reservoir,1573,354.82863,39.63,-107.762,1825.4472,22523344.8
reservoir,1575,119.13954,39.8316,-105.242,NA,19612332
reservoir,1577,NA,39.825,-105.205,NA,9788897.28
reservoir,1578,271.94895,39.1216,-112.053,NA,14431716
reservoir,1579,NA,39.6067,-107.66,NA,6884051.88
reservoir,1580,NA,37.6566,-120.675,NA,45145368
reservoir,1581,3985.99461,37.7,-120.42,NA,3120704400
reservoir,1582,NA,38.7633,-77.6217,NA,34537440
reservoir,1583,53750.06247,40.0694,-99.2084,NA,1022278620
reservoir,1584,1538.45406,38.695,-77.2767,NA,69074880
reservoir,1585,28.48989,37.6116,-120.593,NA,72775320
reservoir,1586,264.17898,39.5567,-84.735,NA,24052860
reservoir,1587,NA,39.7183,-86.7117,NA,12088104
reservoir,1588,64749.75,39.94,-90.5334,NA,67841400
reservoir,1589,NA,37.6466,-120.31,NA,24151538.4
reservoir,1590,613.82763,39.4861,-84.0606,NA,298748856
reservoir,1591,NA,39.72,-86.9467,NA,19543257.12
reservoir,1592,538.71792,39.7183,-87.0717,NA,283847184.1
reservoir,1593,207.1992,37.8616,-119.102,NA,78973557
reservoir,1594,867.64665,39.6205,-106.065,NA,376211400
reservoir,1595,357.41862,39.0966,-111.185,NA,24669600
reservoir,1596,101.00961,39.6333,-105.467,NA,15418500
reservoir,1597,2641.7898,37.585,-120.27,NA,1660264080
reservoir,1598,NA,39.905,-91.425,NA,76475760
reservoir,1599,NA,39.65,-105.133,NA,92511000
reservoir,1600,95.82963,37.2016,-121.988,NA,34204400.4
reservoir,1601,132.08949,39.3883,-83.925,NA,30804929.52
reservoir,1602,NA,38.9883,-80.3784,NA,31823784
reservoir,1603,NA,39.635,-105.063,NA,26026428
reservoir,1604,NA,39.9383,-94.0567,NA,20618851.68
reservoir,1605,2346.53094,39.75,-88.9667,NA,88854965.28
reservoir,1606,56.97978,37.7517,-119.142,NA,23404049.52
reservoir,1607,101786.607,39.1183,-81.7401,NA,10977972
reservoir,1608,981.60621,39.44,-85,NA,856486573.7
reservoir,1609,699.2973,39.76,-89.5967,NA,124834343.4
reservoir,1610,17.9486307,37.1833,-121.792,NA,14185020
reservoir,1611,NA,38.5217,-77.4634,NA,23090745.6
reservoir,1612,885.77658,39.885,-98.0284,NA,229797324
reservoir,1613,23.30991,37.1033,-122.072,NA,12334800
reservoir,1614,NA,39.5683,-105.025,NA,11964756
reservoir,1615,1476.2943,39.2517,-83.35,NA,166593808.8
reservoir,1616,25.3301022,37.1316,-121.93,NA,9436122
reservoir,1617,7816.58982,39.5572,-105.058,NA,437885400
reservoir,1618,1768.96317,39.8067,-99.935,NA,238061640
reservoir,1619,505.04805,37.1666,-121.628,NA,137261654.4
reservoir,1620,NA,39.7916,-92.26,NA,28770921
reservoir,1621,577.56777,39.3639,-106.818,NA,146784120
reservoir,1622,49.986807,37.1166,-121.693,NA,13611451.8
reservoir,1623,NA,39.6494,-89.4787,NA,90044040
reservoir,1624,297.84885,39.185,-83.44,NA,107374434
reservoir,1625,NA,37.3716,-120.437,NA,10484580
reservoir,1626,764.04705,39.4866,-86.9167,NA,481958873.9
reservoir,1627,19.165926,39.3683,-106.463,NA,56579727.6
reservoir,1628,27.8423925,39.6716,-90.2134,NA,15803345.76
reservoir,1629,282.30891,39.7517,-92.5134,NA,205818472.8
reservoir,1630,310.7988,37.1183,-121.548,NA,50740433.28
reservoir,1631,NA,38.84,-80.6184,NA,80669592
reservoir,1632,191.65926,37.3767,-120.275,NA,26889864
reservoir,1633,62.15976,39.225,-107.811,2438.4,49709244
reservoir,1634,54.38979,37.0666,-121.69,NA,17207046
reservoir,1635,22.014915,39.19,-108.112,NA,10632597.6
reservoir,1636,4713.7818,39.6233,-102.174,NA,430484520
reservoir,1637,186.738279,37.37,-120.228,NA,15665196
reservoir,1638,NA,39.4328,-105.126,NA,9497796
reservoir,1639,NA,39.3533,-106.073,NA,7524228
reservoir,1640,NA,39.3616,-86.1917,NA,16035240
reservoir,1641,NA,39.6383,-91.2467,NA,98678400
reservoir,1642,NA,38.9166,-81.9117,NA,6537444
reservoir,1643,NA,39.53,-89.255,NA,35154180
reservoir,1644,3540.51633,39.6633,-99.125,NA,632775240
reservoir,1645,NA,38.35,-77.755,NA,17466076.8
reservoir,1646,1131.82563,37.5883,-118.705,NA,339780568.2
reservoir,1647,NA,39.3017,-86.1017,NA,8202642
reservoir,1648,NA,39.2527,-106.374,NA,167753280
reservoir,1649,NA,39.2916,-86.125,NA,14431716
reservoir,1650,277.12893,37.2916,-120.147,NA,26519820
reservoir,1651,173.52933,37.05,-121.29,NA,11101320
reservoir,1652,53.353794,39.4066,-87.795,NA,29403696.24
reservoir,1653,NA,37.09,-121.038,NA,79929504
reservoir,1654,NA,39.1566,-84.8384,NA,9559470
reservoir,1655,NA,39.6133,-93.2134,NA,7382377.8
reservoir,1656,NA,37.0583,-121.075,NA,2545902720
reservoir,1657,165.75936,39.275,-86.425,NA,56370036
reservoir,1658,NA,39.59,-92.8917,NA,11224668
reservoir,1659,NA,39.5916,-93.185,NA,15800878.8
reservoir,1660,24.345906,39.0783,-107.645,NA,10008456.72
reservoir,1661,64.74975,38.2466,-77.5967,NA,30680348.04
reservoir,1662,2729.84946,39.41,-88.7767,NA,1277761932
reservoir,1663,3.366987,39.33,-104.447,NA,50942724
reservoir,1664,NA,38.2566,-77.715,NA,8511012
reservoir,1665,1390.82463,38.6616,-80.6934,NA,327242244
reservoir,1666,5956.977,39.525,-91.6459,NA,2552563512
reservoir,1667,NA,39.5517,-92.645,NA,321269733.8
reservoir,1668,155.3994,38.6083,-111.633,NA,18872244
reservoir,1669,885.77658,39.0222,-84.1523,NA,350888055.6
reservoir,1670,608.64765,37.2167,-119.983,NA,236828160
reservoir,1671,NA,38.9683,-108.285,NA,7103611.32
reservoir,1672,130.794495,37.2916,-119.53,NA,56071533.84
reservoir,1673,142.44945,39.3333,-88.4817,NA,27906251.52
reservoir,1674,NA,39.4066,-89.91,NA,30476823.84
reservoir,1675,4537.66248,39.2072,-105.272,NA,107592760
reservoir,1676,2595.16998,37.3216,-119.317,NA,192422880
reservoir,1677,NA,36.99,-120.932,NA,64140960
reservoir,1678,NA,39.11,-106.355,NA,14555064
reservoir,1679,NA,39.14,-86.0367,NA,14721583.8
reservoir,1680,233.0991,37.37,-118.983,NA,172687200
reservoir,1681,NA,39.4961,-98.3134,NA,1392598920
reservoir,1682,NA,39.08,-106.313,NA,65695144.8
reservoir,1683,NA,39.3767,-90.9084,NA,154632753.2
reservoir,1684,525.76797,38.495,-111.568,NA,8511012
reservoir,1685,997.14615,39.1508,-104.854,NA,281714497.2
reservoir,1686,637.13754,38.9433,-107.353,1965.198,28653740.4
reservoir,1687,3107.988,39.4083,-99.4217,NA,495858960
reservoir,1688,611.23764,37.11,-119.883,NA,144933900
reservoir,1689,NA,38.6817,-82.1867,NA,15541848
reservoir,1690,160.57938,39.0217,-106.247,NA,16725988.8
reservoir,1691,204.60921,37.2266,-119.235,NA,123759982.3
reservoir,1693,551.66787,39.3983,-94.555,NA,304052820
reservoir,1695,6215.976,38.3233,-112.187,NA,168807905.4
reservoir,1696,872.82663,38.9883,-105.895,NA,141850200
reservoir,1697,890.95656,38.015,-77.7084,NA,460088040
reservoir,1699,178.70931,39.0983,-104.208,NA,9425020.68
reservoir,1700,NA,39.0066,-86.5117,NA,1062124958
reservoir,1701,1320.8949,38.2167,-112.833,NA,40704840
reservoir,1702,NA,39.0433,-87.1084,NA,67964748
reservoir,1703,673.3974,38.105,-78.4684,NA,21955944
reservoir,1704,31.07988,39.125,-88.6167,NA,25153124.16
reservoir,1705,1999.47228,38.9667,-105.6,NA,67224660
reservoir,1706,NA,36.7836,-120.796,NA,16281936
reservoir,1707,4229.45367,37,-119.703,NA,685198140
reservoir,1708,38.84985,37.2116,-118.612,NA,10422906
reservoir,1709,634.54755,38.8186,-106.607,NA,147980595.6
reservoir,1710,207.1992,39.1033,-89.5617,NA,47982372
reservoir,1711,215409.4683,38.7766,-84.965,NA,790290636
reservoir,1712,2494.16037,38.9053,-105.475,NA,157885440
reservoir,1713,33.66987,37.1733,-118.567,NA,17821319.04
reservoir,1714,NA,38.9283,-105.06,NA,18563874
reservoir,1715,24760.3044,39.2566,-96.59,NA,2919647160
reservoir,1716,14.762943,38.92,-105.025,NA,7647576
reservoir,1717,102.822603,37.0716,-118.965,NA,163487906.2
reservoir,1718,38.84985,38.8833,-86.87,NA,36757704
reservoir,1719,NA,38.7916,-85.7101,NA,33877528.2
reservoir,1720,966.06627,38.17,-112.02,NA,78012676.08
reservoir,1721,NA,38.6783,-84.5184,NA,10607928
reservoir,1722,NA,39.035,-89.3867,NA,44158584
reservoir,1723,NA,39.0117,-89.1134,NA,16602640.8
reservoir,1724,113.182563,38.655,-107.595,NA,22541847
reservoir,1725,NA,37.9133,-78.3,NA,20622552.12
reservoir,1726,223.257138,36.8767,-119.67,NA,20044050
reservoir,1727,20.71992,39.17,-94.7717,NA,12380438.76
reservoir,1728,458.42823,37.0017,-118.97,NA,171330372
reservoir,1729,NA,38.8033,-86.645,NA,6578148.84
reservoir,1730,2079.76197,38.22,-80.8901,NA,482043984
reservoir,1731,NA,38.6033,-107.593,NA,12803522.4
reservoir,1732,NA,38.6566,-85.1434,NA,31194709.2
reservoir,1733,NA,38.885,-88.3034,NA,61180608
reservoir,1734,NA,39.005,-90.6867,NA,217092480
reservoir,1735,2893.01883,39.1116,-95.425,NA,943612200
reservoir,1736,NA,38.935,-89.3967,NA,27629952
reservoir,1737,4959.83085,37.0583,-118.225,NA,44904839.4
reservoir,1738,64438.9512,39.0833,-96.895,NA,1446992921
reservoir,1739,3993.76458,36.8316,-119.325,NA,1370396280
reservoir,1740,NA,38.5105,-107.624,NA,37899906.48
reservoir,1741,NA,38.72,-86.92,NA,22742904.24
reservoir,1742,202.01922,38.3017,-82.41,NA,46255500
reservoir,1743,NA,38.885,-90.1867,NA,209004551.6
reservoir,1744,NA,38.1183,-81.1317,NA,9032774.04
reservoir,1745,25.8999,39.015,-95.6284,NA,14061672
reservoir,1746,NA,38.7583,-88.065,NA,27975326.4
reservoir,1747,NA,38.9933,-94.3084,NA,47636997.6
reservoir,1748,890.95656,37.955,-79.9517,NA,589356744
reservoir,1749,4965.01083,38.9683,-98.495,NA,960319686.6
reservoir,1750,NA,38.4514,-107.537,NA,149621124
reservoir,1751,2621.06988,38.4536,-107.333,NA,1160334636
reservoir,1752,227.91912,36.395,-120.835,NA,39224664
reservoir,1753,NA,38.935,-94.2467,NA,11101320
reservoir,1754,507.63804,38.2533,-82.985,NA,146771785.2
reservoir,1755,NA,37.43,-76.9,NA,22202640
reservoir,1756,NA,38.765,-89.6989,NA,6784140
reservoir,1757,950.52633,38.9233,-95.33,NA,490431648
reservoir,1758,56.97978,38.7116,-88.7484,NA,14199821.76
reservoir,1759,NA,38.4166,-84.88,NA,24151538.4
reservoir,1760,NA,38.1866,-82.6317,NA,7548897.6
reservoir,1761,NA,38.8017,-90.7651,NA,18070482
reservoir,1762,NA,37.6533,-113.528,NA,9744492
reservoir,1763,344.46867,38.145,-82.385,NA,101762100
reservoir,1764,36.25986,37.3583,-76.83,NA,39647747.64
reservoir,1765,NA,38.5383,-87.06,NA,45145368
reservoir,1767,173.52933,37.725,-112.627,NA,29270480.4
reservoir,1768,14322.6447,38.79,-99.72,NA,663982284
reservoir,1770,NA,37.5183,-113.86,NA,14571099.24
reservoir,1771,NA,37.4166,-77.65,NA,42925104
reservoir,1772,7037.00283,38.6183,-89.3534,NA,1587488760
reservoir,1773,NA,38.245,-107.543,NA,18995592
reservoir,1774,435.11832,38.435,-86.7084,NA,372066907.2
reservoir,1775,NA,38.7617,-94.035,NA,7770924
reservoir,1776,NA,38.765,-94.3267,NA,16676649.6
reservoir,1777,2139.33174,38.1183,-83.5334,NA,1277844575
reservoir,1778,NA,38.5433,-89.1084,NA,10220615.28
reservoir,1779,13703.63709,38.21,-84.8717,NA,19562992.8
reservoir,1780,NA,38.2717,-85.7684,NA,647897704.8
reservoir,1781,637.13754,38.6783,-96.5067,NA,282614937.6
reservoir,1782,31.07988,38.6767,-96.55,NA,11471364
reservoir,1783,NA,37.415,-113.498,NA,32872242
reservoir,1784,372.95856,38.66,-94.8973,NA,389286288
reservoir,1786,833.97678,38.6516,-95.5567,NA,305133348.5
reservoir,1787,6.474975,38.035,-108.25,NA,14844931.8
reservoir,1788,20349.55143,38.6216,-97.97,NA,525061599
reservoir,1789,344.46867,37.41,-113.235,NA,15110130
reservoir,1790,NA,38.35,-87.75,NA,53656380
reservoir,1791,NA,37.4333,-113.048,NA,8528280.72
reservoir,1792,3480.94656,37.22,-77.5284,NA,98061660
reservoir,1793,NA,37.4633,-79.1867,NA,6167400
reservoir,1794,1450.3944,36.4166,-119.003,NA,328105680
reservoir,1795,94.016637,37.9733,-108.335,NA,14333037.6
reservoir,1796,12092.66331,38.2708,-104.725,NA,603314803.7
reservoir,1797,11919.13398,37.64,-80.8867,NA,778325880
reservoir,1798,NA,38.0517,-84.83,NA,21450217.2
reservoir,1799,701.88729,37.2466,-113.772,NA,18552772.68
reservoir,1800,NA,37.84,-82.8717,NA,90613907.76
reservoir,1801,NA,38.3416,-102.74,NA,28934973.84
reservoir,1802,41.43984,38.525,-96.4117,NA,9300439.2
reservoir,1803,903.90651,38.515,-95.705,NA,447753240
reservoir,1804,NA,38.3216,-102.658,NA,74771090.64
reservoir,1805,NA,38.2483,-103.713,NA,18396120.72
reservoir,1806,58.015776,38.17,-104.65,NA,17194711.2
reservoir,1807,914.26647,38.0083,-85.3084,NA,359769111.6
reservoir,1808,10347.01005,37.895,-84.2617,NA,22770040.8
reservoir,1809,533.53794,37.7366,-82.73,NA,115083684
reservoir,1810,NA,38.2717,-102.635,NA,40322461.2
reservoir,1811,NA,38.235,-103.28,NA,108939720.1
reservoir,1812,12952.53999,37.9267,-84.8201,NA,20118058.8
reservoir,1813,46.61982,37.3683,-79.9584,NA,28370040
reservoir,1814,797.71692,37.5916,-81.8217,NA,251259876
reservoir,1815,NA,38.19,-103.407,NA,53193825
reservoir,1816,388.4985,37.79,-108.293,NA,33920700
reservoir,1817,3.884985,38.2233,-102.628,NA,10191011.76
reservoir,1818,NA,38.1566,-103.743,NA,32105017.44
reservoir,1819,129.4995,37.885,-107.212,NA,39162990
reservoir,1820,NA,37.9983,-86.1151,NA,23222727.96
reservoir,1821,NA,37.8466,-84.44,NA,18539204.4
reservoir,1822,64.74975,36.84,-76.6284,NA,13703962.8
reservoir,1823,854.6967,35.7983,-120.883,NA,595154100
reservoir,1824,517.998,38.3683,-97.0834,NA,177436098
reservoir,1825,NA,37.785,-84.1034,NA,17725107.6
reservoir,1826,NA,38.21,-89.8767,NA,44825896.68
reservoir,1827,NA,36.8033,-76.5851,NA,27074886
reservoir,1828,NA,37.83,-84.725,NA,20216737.2
reservoir,1829,839.15676,35.7583,-120.883,NA,616740000
reservoir,1830,NA,38.3383,-94.6534,NA,74008800
reservoir,1831,NA,38.3083,-93.9167,NA,16651980
reservoir,1832,NA,38.0816,-103.697,NA,11534271.48
reservoir,1833,77.6997,36.755,-76.63,NA,11594712
reservoir,1834,NA,37.8033,-107.1,NA,58853031.24
reservoir,1835,1137.00561,37.785,-84.705,NA,394713600
reservoir,1836,29784.885,38.2666,-93.4017,NA,6425197320
reservoir,1837,70.965726,38.2833,-95.7,NA,195999972
reservoir,1838,NA,37.745,-84.5867,NA,17293389.6
reservoir,1839,NA,37.6783,-83.9484,NA,16343610
reservoir,1840,48989.66085,38.068,-102.937,NA,766361124
reservoir,1841,36259.86,38.2033,-92.6234,NA,3302025960
reservoir,1842,251229.03,37.8966,-86.705,NA,1177233312
reservoir,1843,1012.68609,36.0583,-118.918,NA,249162960
reservoir,1844,7808.81985,38.2416,-95.755,NA,777400770
reservoir,1845,414.3984,37.7217,-107.267,NA,82458138
reservoir,1846,1263.91512,38.0383,-88.97,NA,759823680
reservoir,1847,NA,37.9283,-87.375,NA,717391968
reservoir,1848,3897.93495,37.0866,-79.4017,NA,117131260.8
reservoir,1849,NA,38.1083,-91.4584,NA,9029073.6
reservoir,1850,1015.27608,37.4317,-82.4167,NA,202734772.8
reservoir,1851,362.5986,36.6,-76.4451,NA,27136560
reservoir,1852,63.713754,37.9317,-103.65,NA,21849864.72
reservoir,1853,NA,37.8583,-87.4084,NA,76969152
reservoir,1854,2652.14976,37.0416,-79.5367,NA,1408634160
reservoir,1855,NA,37.9,-103.84,NA,11508368.4
reservoir,1856,230.50911,36.1366,-117.948,NA,71788536
reservoir,1857,NA,37.4833,-108.625,NA,27999996
reservoir,1858,14996.0421,37.9833,-89.9451,NA,31140436.08
reservoir,1859,NA,37.5466,-107.807,NA,32493563.64
reservoir,1860,NA,36.57,-76.8817,NA,56152943.52
reservoir,1861,6169.35618,37.075,-80.5851,NA,286167360
reservoir,1862,5.438979,37.4216,-108.387,NA,8696034
reservoir,1863,1709.3934,37.7483,-104.602,NA,127048440
reservoir,1864,51.7998,35.4483,-120.885,NA,63409506.36
reservoir,1865,NA,37.77,-87.9584,NA,913021896
reservoir,1866,NA,37.4016,-108.275,NA,12310130.4
reservoir,1867,94.793634,37.5033,-107.225,NA,17938499.64
reservoir,1868,572.38779,37.2333,-82.345,NA,179718036
reservoir,1869,1175.85546,37.62,-86.5,NA,955922330.4
reservoir,1870,1056.71592,37.34,-83.4717,NA,417072892
reservoir,1871,NA,37.86,-90.605,NA,10977972
reservoir,1872,NA,37.7783,-89.4534,NA,162819360
reservoir,1873,39.6527469,37.385,-84.3351,NA,22079292
reservoir,1874,176.896317,37.38,-107.662,2489.3016,59947128
reservoir,1875,699.2973,37.3833,-107.575,NA,171700416
reservoir,1876,1582.48389,37.9016,-93.3201,NA,800210282.2
reservoir,1877,278941.923,36.9366,-111.483,NA,35548893600
reservoir,1878,NA,37.9267,-96.465,NA,14185020
reservoir,1879,150.737418,37.2233,-83.0567,NA,107436108
reservoir,1880,556.84785,37.715,-89.15,NA,204757680
reservoir,1881,20150.1222,36.5966,-78.2967,NA,4183964160
reservoir,1882,21742.96605,36.4861,-77.6586,NA,99541836
reservoir,1883,21597.92661,36.5011,-77.812,NA,635242200
reservoir,1884,290.07888,35.3333,-120.5,NA,53286336
reservoir,1885,NA,37.8466,-95.8217,NA,291347976
reservoir,1886,15607.27974,37.5316,-87.2651,NA,66237876
reservoir,1887,NA,37.66,-89.2834,NA,60854969.28
reservoir,1888,38.84985,37.6466,-89.1367,NA,42333033.6
reservoir,1889,549.07788,36.7833,-80.0284,NA,397057212
reservoir,1890,49.20981,37.6433,-89.1034,NA,131181831.5
reservoir,1891,88.05966,37.623,-88.9409,NA,102307298.2
reservoir,1892,NA,36.55,-78.4667,NA,129515400
reservoir,1893,NA,37.635,-102.54,NA,72649505.04
reservoir,1894,103.5996,37.3519,-106.544,NA,83622543.12
reservoir,1895,31.07988,37.79,-94.7567,NA,13074888
reservoir,1896,300.43884,37.3567,-106.287,NA,25076648.4
reservoir,1897,NA,37.2133,-84.1967,NA,54273120
reservoir,1898,36.25986,37.6666,-90.85,NA,21129512.4
reservoir,1899,NA,37.6366,-90.3284,NA,9991188
reservoir,1900,1023.04605,37.3866,-105.542,NA,22820613.48
reservoir,1901,168.34935,37.3933,-105.393,NA,47377966.8
reservoir,1902,135.197478,36.5375,-78.875,NA,108484566
reservoir,1903,2333.58099,37.7266,-97.7934,NA,698488887
reservoir,1904,1890.6927,37.7383,-95.9334,NA,246325956
reservoir,1905,507.63804,36.5308,-78.9973,NA,14801760
reservoir,1906,5420.84907,35.605,-118.473,NA,1038590160
reservoir,1907,NA,36.5783,-79.4334,NA,6167400
reservoir,1908,55.943784,35.1883,-120.487,NA,94977960
reservoir,1909,1766.37318,37.245,-85.3417,NA,1504809829
reservoir,1910,3004.3884,37.6916,-93.7584,NA,2055841116
reservoir,1911,489.50811,36.5078,-79.0467,NA,93103070.4
reservoir,1912,51.7998,36.6767,-80.3967,NA,11841408
reservoir,1913,NA,37.245,-106.343,NA,31145370
reservoir,1914,1820.76297,37.2783,-86.245,NA,1202852692
reservoir,1915,1515.14415,37.6466,-96.0701,NA,316264272
reservoir,1916,NA,37.3283,-104.388,NA,36934091.64
reservoir,1917,NA,37.495,-90.8384,NA,15233478
reservoir,1918,5366.45928,37.2066,-86.26,NA,11286342
reservoir,1919,NA,35.3333,-118.967,NA,8023787.4
reservoir,1920,NA,37.2133,-86.9,NA,49425543.6
reservoir,1921,NA,37.1683,-86.4034,NA,12421143.6
reservoir,1922,362.5986,36.9566,-84.2734,NA,537303888
reservoir,1924,NA,35.2333,-119.292,NA,12951540
reservoir,1925,2939.63865,34.9833,-120.317,NA,490925040
reservoir,1926,434341.323,36.0166,-114.737,NA,37296734760
