"month","flows","dataset"
17416,3.9224298977828064e9,"paleo"
17417,3.7439854016126537e9,"paleo"
17418,3.2211180436126046e9,"paleo"
17419,2.4612394102449193e9,"paleo"
17420,1.7652958740051181e9,"paleo"
17421,1.752262300242248e9,"paleo"
17422,1.4962001925115936e9,"paleo"
17423,1.734625234935857e9,"paleo"
17424,1.8606225225520403e9,"paleo"
17425,2.0439180290026407e9,"paleo"
17426,2.6797102889674025e9,"paleo"
17427,3.497189507388089e9,"paleo"
17428,4.0485827448226576e9,"paleo"
17429,3.812365973654196e9,"paleo"
17430,3.348291095562999e9,"paleo"
17431,2.280578410426448e9,"paleo"
17432,1.6826877992898908e9,"paleo"
17433,1.5435061661479597e9,"paleo"
17434,1.4119014089894872e9,"paleo"
17435,1.7185593267982254e9,"paleo"
17436,1.7562637386377168e9,"paleo"
17437,1.9836892743419352e9,"paleo"
17438,2.5275009795425224e9,"paleo"
17439,3.4473262316047983e9,"paleo"
17440,4.0987669553320336e9,"paleo"
17441,3.7780258937875457e9,"paleo"
17442,3.0324775029618263e9,"paleo"
17443,2.1170643783261101e9,"paleo"
17444,1.571764880142558e9,"paleo"
17445,1.5664535224948158e9,"paleo"
17446,1.2864977302282104e9,"paleo"
17447,1.639333477158873e9,"paleo"
17448,1.8403070429436457e9,"paleo"
17449,1.9381581360261223e9,"paleo"
17450,2.383534364433431e9,"paleo"
17451,3.1337885405149536e9,"paleo"
17452,3.805278106135927e9,"paleo"
17453,3.752486578910894e9,"paleo"
17454,3.092016292307918e9,"paleo"
17455,2.0922401292711558e9,"paleo"
17456,1.4624276521933317e9,"paleo"
17457,1.5177116852463722e9,"paleo"
17458,1.4431352001296105e9,"paleo"
17459,1.838160686447144e9,"paleo"
17460,2.01305643483885e9,"paleo"
17461,2.0448564388269353e9,"paleo"
17462,2.6235647268415294e9,"paleo"
17463,3.216163966796482e9,"paleo"
17464,3.9411944948640394e9,"paleo"
17465,3.721674819975384e9,"paleo"
17466,3.200614722178997e9,"paleo"
17467,2.35847152479033e9,"paleo"
17468,1.6876784631574056e9,"paleo"
17469,1.6317885934613738e9,"paleo"
17470,1.5400341496684742e9,"paleo"
17471,1.8532630265752053e9,"paleo"
17472,2.140733555008516e9,"paleo"
17473,2.336522873136578e9,"paleo"
17474,2.733922077197849e9,"paleo"
17475,3.5495788902423325e9,"paleo"
17476,4.0622002593464975e9,"paleo"
17477,4.017038304792302e9,"paleo"
17478,3.4888267005594e9,"paleo"
17479,2.3619935028290024e9,"paleo"
17480,1.6575389473662064e9,"paleo"
17481,1.6193955430886776e9,"paleo"
17482,1.3820880400883884e9,"paleo"
17483,1.6760533181188214e9,"paleo"
17484,1.8962583259829147e9,"paleo"
17485,1.9770544679982138e9,"paleo"
17486,2.5370055475368376e9,"paleo"
17487,3.3337270839436455e9,"paleo"
17488,3.728418415362072e9,"paleo"
17489,3.6968790598659363e9,"paleo"
17490,3.0148116624011984e9,"paleo"
17491,2.272047795160185e9,"paleo"
17492,1.6219496902818084e9,"paleo"
17493,1.5671822600313432e9,"paleo"
17494,1.4802039261319978e9,"paleo"
17495,1.7707225751931934e9,"paleo"
17496,2.0050468316780896e9,"paleo"
17497,2.3774752855186634e9,"paleo"
17498,2.759718873927095e9,"paleo"
17499,3.648507202506521e9,"paleo"
17500,4.193675022044621e9,"paleo"
17501,4.0621209470383077e9,"paleo"
17502,3.317988217416469e9,"paleo"
17503,2.2139905236473894e9,"paleo"
17504,1.6726737067792811e9,"paleo"
17505,1.5855550472299974e9,"paleo"
17506,1.5636471318498168e9,"paleo"
17507,1.7631874089744444e9,"paleo"
17508,2.0555876218471947e9,"paleo"
17509,2.3274175354889097e9,"paleo"
17510,2.9096213443848677e9,"paleo"
17511,3.50234114801997e9,"paleo"
17512,3.8712095980147133e9,"paleo"
17513,3.7344178322632265e9,"paleo"
17514,2.9930679013377233e9,"paleo"
17515,2.176847916637539e9,"paleo"
17516,1.653445124469738e9,"paleo"
17517,1.4918748888038573e9,"paleo"
17518,1.523888978727956e9,"paleo"
17519,1.890890204287501e9,"paleo"
17520,2.1632673677894163e9,"paleo"
17521,2.3626746562874727e9,"paleo"
17522,3.03359652100776e9,"paleo"
17523,3.680826467998811e9,"paleo"
17524,3.9066091412595606e9,"paleo"
17525,3.7709495928860393e9,"paleo"
17526,3.195456948142827e9,"paleo"
17527,2.318752590699314e9,"paleo"
17528,1.839206943362524e9,"paleo"
17529,1.7908668626652539e9,"paleo"
17530,1.7958474906585321e9,"paleo"
17531,1.9916353657102208e9,"paleo"
17532,2.4280365056802664e9,"paleo"
17533,2.784989150783391e9,"paleo"
17534,3.3116904393831053e9,"paleo"
17535,3.865787975556417e9,"paleo"
17536,4.0095961299445076e9,"paleo"
17537,3.9858159204933767e9,"paleo"
17538,3.444115284934167e9,"paleo"
17539,2.4587379238595314e9,"paleo"
17540,1.788987922373125e9,"paleo"
17541,1.729367532031046e9,"paleo"
17542,1.3637788578144462e9,"paleo"
17543,1.7159698483362517e9,"paleo"
17544,1.9782451030133266e9,"paleo"
17545,2.2047938921584187e9,"paleo"
17546,2.6876656401618524e9,"paleo"
17547,3.2760759084164915e9,"paleo"
17548,3.840454298721754e9,"paleo"
17549,3.579859333904207e9,"paleo"
17550,3.2081412696531754e9,"paleo"
17551,2.3007155540178432e9,"paleo"
17552,1.7264997682026424e9,"paleo"
17553,1.7098083957967587e9,"paleo"
17554,1.551824102989988e9,"paleo"
17555,1.8448844269396777e9,"paleo"
17556,2.0209382065459385e9,"paleo"
17557,2.255790235783136e9,"paleo"
17558,2.970747116232519e9,"paleo"
17559,3.769418516722992e9,"paleo"
17560,4.005362668817235e9,"paleo"
17561,3.6961193165132427e9,"paleo"
17562,3.074141484668118e9,"paleo"
17563,2.337871175633086e9,"paleo"
17564,1.6888537607857041e9,"paleo"
17565,1.7076888761158257e9,"paleo"
17566,1.4320089733470576e9,"paleo"
17567,1.763356095523714e9,"paleo"
17568,2.0378325689051862e9,"paleo"
17569,2.1312739975047114e9,"paleo"
17570,2.9307942434349365e9,"paleo"
17571,3.5961149025048084e9,"paleo"
17572,3.9557879499791894e9,"paleo"
17573,3.807147670418392e9,"paleo"
17574,2.990755112594009e9,"paleo"
17575,2.259448260555092e9,"paleo"
17576,1.618660996212667e9,"paleo"
17577,1.7060572360380666e9,"paleo"
17578,1.8131607450634828e9,"paleo"
17579,1.9703962541463957e9,"paleo"
17580,2.390261922888989e9,"paleo"
17581,2.4767290179200754e9,"paleo"
17582,2.8289618486466594e9,"paleo"
17583,3.7344058477009516e9,"paleo"
17584,4.1500148851594486e9,"paleo"
17585,3.8775690454988613e9,"paleo"
17586,3.43070806534096e9,"paleo"
17587,2.4895419659605494e9,"paleo"
17588,1.8568951198644624e9,"paleo"
17589,1.6871316045228376e9,"paleo"
17590,1.742414516535778e9,"paleo"
17591,1.913062342821838e9,"paleo"
17592,2.218288034890826e9,"paleo"
17593,2.54320651295017e9,"paleo"
17594,3.038382744469679e9,"paleo"
17595,3.828642355369225e9,"paleo"
17596,4.06601680891955e9,"paleo"
17597,4.0414122707612057e9,"paleo"
17598,3.2277398230434875e9,"paleo"
17599,2.3069636664295917e9,"paleo"
17600,1.7465472954570584e9,"paleo"
17601,1.6868713703732548e9,"paleo"
17602,1.5160458724274983e9,"paleo"
17603,1.740144750151173e9,"paleo"
17604,1.906971102108832e9,"paleo"
17605,2.1078626954897046e9,"paleo"
17606,2.6383747342017136e9,"paleo"
17607,3.278901821821393e9,"paleo"
17608,3.845767694266943e9,"paleo"
17609,3.913248478305502e9,"paleo"
17610,3.1446009551622267e9,"paleo"
17611,2.2099091340309324e9,"paleo"
17612,1.6642207594415123e9,"paleo"
17613,1.6366945430819993e9,"paleo"
17614,1.4021206362969975e9,"paleo"
17615,1.8272752885697098e9,"paleo"
17616,1.8920755973644342e9,"paleo"
17617,2.0645413949879444e9,"paleo"
17618,2.482346621595683e9,"paleo"
17619,3.369998709090582e9,"paleo"
17620,3.9026738095836554e9,"paleo"
17621,3.812339171152504e9,"paleo"
17622,3.2267539465123367e9,"paleo"
17623,2.4276788335323377e9,"paleo"
17624,1.7058197109943538e9,"paleo"
17625,1.6294856058358357e9,"paleo"
17626,1.609742882424962e9,"paleo"
17627,1.9122447133386116e9,"paleo"
17628,1.9553871234662156e9,"paleo"
17629,2.1138216306937838e9,"paleo"
17630,2.609012984720973e9,"paleo"
17631,3.3760496023300943e9,"paleo"
17632,4.363640842104549e9,"paleo"
17633,4.1454166860023127e9,"paleo"
17634,3.5487784313049245e9,"paleo"
17635,2.500065944120881e9,"paleo"
17636,1.7127534327676733e9,"paleo"
17637,1.5955613615003781e9,"paleo"
17638,1.36692396653531e9,"paleo"
17639,1.7228389787374787e9,"paleo"
17640,1.870444864660731e9,"paleo"
17641,2.1625820672450776e9,"paleo"
17642,2.631800531759432e9,"paleo"
17643,3.289268587245097e9,"paleo"
17644,3.717462749578317e9,"paleo"
17645,3.696041132717894e9,"paleo"
17646,3.1657595718409157e9,"paleo"
17647,2.173902109301572e9,"paleo"
17648,1.5480143850663805e9,"paleo"
17649,1.3997189029284725e9,"paleo"
17650,1.3247729212435386e9,"paleo"
17651,1.8017020263503304e9,"paleo"
17652,1.8639462803670363e9,"paleo"
17653,2.0097903059962385e9,"paleo"
17654,2.4518508086236687e9,"paleo"
17655,3.340994800080839e9,"paleo"
17656,3.771420465643285e9,"paleo"
17657,3.6782090589623785e9,"paleo"
17658,3.2064633853714113e9,"paleo"
17659,2.1039638573132844e9,"paleo"
17660,1.507329436164188e9,"paleo"
17661,1.469178109820952e9,"paleo"
17662,1.454122831293429e9,"paleo"
17663,1.75748914312719e9,"paleo"
17664,1.8339825635087023e9,"paleo"
17665,2.0694679541215115e9,"paleo"
17666,2.6496207987829857e9,"paleo"
17667,3.443631099734539e9,"paleo"
17668,3.9113694719166217e9,"paleo"
17669,3.8784578979853024e9,"paleo"
17670,3.1157004162116885e9,"paleo"
17671,2.16815026364176e9,"paleo"
17672,1.5521616727742329e9,"paleo"
17673,1.5110423485223129e9,"paleo"
17674,1.6326547426108906e9,"paleo"
17675,1.938568541795908e9,"paleo"
17676,1.9021962933302646e9,"paleo"
17677,2.193994817299831e9,"paleo"
17678,2.594538176124015e9,"paleo"
17679,3.388980069306891e9,"paleo"
17680,4.071854200149001e9,"paleo"
17681,4.0295116752637625e9,"paleo"
17682,3.417628685109535e9,"paleo"
17683,2.3765154026735797e9,"paleo"
17684,1.655451346829101e9,"paleo"
17685,1.552739599595446e9,"paleo"
17686,1.2896510349074986e9,"paleo"
17687,1.5327257933849258e9,"paleo"
17688,1.7375423508788977e9,"paleo"
17689,2.0587570082584634e9,"paleo"
17690,2.7476539721991615e9,"paleo"
17691,3.31388715884017e9,"paleo"
17692,3.9513617302653375e9,"paleo"
17693,3.648629065045574e9,"paleo"
17694,2.957471042393757e9,"paleo"
17695,2.0403780430807457e9,"paleo"
17696,1.5370616609005342e9,"paleo"
17697,1.6580576442474618e9,"paleo"
17698,1.6963448649996603e9,"paleo"
17699,1.8835874011930666e9,"paleo"
17700,2.234034394556481e9,"paleo"
17701,2.5348741881338224e9,"paleo"
17702,3.268347377874199e9,"paleo"
17703,3.6871223982649107e9,"paleo"
17704,4.2311189479212494e9,"paleo"
17705,4.0191578818300395e9,"paleo"
17706,3.3399333115550556e9,"paleo"
17707,2.47751826469705e9,"paleo"
17708,1.886338519983126e9,"paleo"
17709,1.812179190564124e9,"paleo"
17710,1.731938628420696e9,"paleo"
17711,1.9660868559077172e9,"paleo"
17712,2.3509223256916523e9,"paleo"
17713,2.442871924710454e9,"paleo"
17714,2.721611334022997e9,"paleo"
17715,3.6110839826898108e9,"paleo"
17716,4.2775473047186513e9,"paleo"
17717,4.042165022062722e9,"paleo"
17718,3.239957193409845e9,"paleo"
17719,2.298783216819211e9,"paleo"
17720,1.7138479497404242e9,"paleo"
17721,1.6352948695075307e9,"paleo"
17722,1.9301682648601685e9,"paleo"
17723,2.0920681427702136e9,"paleo"
17724,2.244251528006807e9,"paleo"
17725,2.562326069024961e9,"paleo"
17726,3.124678579904684e9,"paleo"
17727,3.9359245136331525e9,"paleo"
17728,4.2801891176662736e9,"paleo"
17729,3.7766988286075315e9,"paleo"
17730,3.242475228886408e9,"paleo"
17731,2.3722996481010766e9,"paleo"
17732,1.771324663635072e9,"paleo"
17733,1.62704235236298e9,"paleo"
17734,1.6101966093922427e9,"paleo"
17735,1.9027004028838785e9,"paleo"
17736,2.3099057199556766e9,"paleo"
17737,2.6037269787169323e9,"paleo"
17738,2.918405841702772e9,"paleo"
17739,4.2820566314803057e9,"paleo"
17740,4.499193496754158e9,"paleo"
17741,4.178955432474514e9,"paleo"
17742,3.340744458308344e9,"paleo"
17743,2.3202752698428254e9,"paleo"
17744,1.8010539730914307e9,"paleo"
17745,1.7613405531356215e9,"paleo"
17746,1.718564495036469e9,"paleo"
17747,2.0074403128843942e9,"paleo"
17748,2.1998186581505313e9,"paleo"
17749,2.5143687173456993e9,"paleo"
17750,3.285862875858592e9,"paleo"
17751,4.0684443963384266e9,"paleo"
17752,4.369648717974229e9,"paleo"
17753,4.19535260955888e9,"paleo"
17754,3.3490438146873894e9,"paleo"
17755,2.3493982318618946e9,"paleo"
17756,1.7632889885548773e9,"paleo"
17757,1.698067235709773e9,"paleo"
17758,1.7232363603956938e9,"paleo"
17759,2.0649372439748535e9,"paleo"
17760,2.3860794284616375e9,"paleo"
17761,2.544777828631666e9,"paleo"
17762,3.0921723911308713e9,"paleo"
17763,3.8510137404337893e9,"paleo"
17764,4.171416550650451e9,"paleo"
17765,4.084806976559906e9,"paleo"
17766,3.279524714059658e9,"paleo"
17767,2.3992888222085404e9,"paleo"
17768,1.7762539138664622e9,"paleo"
17769,1.7139856356820202e9,"paleo"
17770,1.4824969910350313e9,"paleo"
17771,1.89685433244706e9,"paleo"
17772,2.278747860555253e9,"paleo"
17773,2.441046757465888e9,"paleo"
17774,2.64787266618555e9,"paleo"
17775,3.519000555207623e9,"paleo"
17776,4.0147622734257016e9,"paleo"
17777,3.7610188674061975e9,"paleo"
17778,3.2217312283963976e9,"paleo"
17779,2.4954806041643763e9,"paleo"
17780,1.7466458842949715e9,"paleo"
17781,1.6025230698929625e9,"paleo"
17782,1.5795521793776155e9,"paleo"
17783,1.8848967985736966e9,"paleo"
17784,2.086751646381096e9,"paleo"
17785,2.3653283639783993e9,"paleo"
17786,2.8975594617290173e9,"paleo"
17787,3.6865398163142204e9,"paleo"
17788,4.0666677796551948e9,"paleo"
17789,3.8981660293521442e9,"paleo"
17790,3.1958093974321213e9,"paleo"
17791,2.3590296829657526e9,"paleo"
17792,1.7306679613316247e9,"paleo"
17793,1.6243976427212424e9,"paleo"
17794,1.823110519196791e9,"paleo"
17795,2.2420392620468674e9,"paleo"
17796,2.5119185891592755e9,"paleo"
17797,2.564893418100876e9,"paleo"
17798,3.1939384454906015e9,"paleo"
17799,4.1164868355785313e9,"paleo"
17800,4.500713216355054e9,"paleo"
17801,4.43859987849048e9,"paleo"
17802,3.547961604474536e9,"paleo"
17803,2.4886166118678837e9,"paleo"
17804,1.7847172423656797e9,"paleo"
17805,1.8447335780608273e9,"paleo"
17806,1.8075772050230896e9,"paleo"
17807,2.1470007289947639e9,"paleo"
17808,2.407371206749736e9,"paleo"
17809,2.5626102527424245e9,"paleo"
17810,2.9673032483276486e9,"paleo"
17811,3.789745544623184e9,"paleo"
17812,3.865819060719904e9,"paleo"
17813,3.860972269085652e9,"paleo"
17814,3.397533854908081e9,"paleo"
17815,2.4836057262350183e9,"paleo"
17816,1.8063961866031966e9,"paleo"
17817,1.6589763894025211e9,"paleo"
17818,1.5674244196766834e9,"paleo"
17819,1.957207479017047e9,"paleo"
17820,2.213499053685382e9,"paleo"
17821,2.355224979299512e9,"paleo"
17822,2.9311648234065146e9,"paleo"
17823,3.543535107707455e9,"paleo"
17824,4.0511388904511003e9,"paleo"
17825,4.048290350002546e9,"paleo"
17826,3.4765649141873183e9,"paleo"
17827,2.4344121302838163e9,"paleo"
17828,1.6825075487401438e9,"paleo"
17829,1.6106222183461757e9,"paleo"
17830,1.6632569774592981e9,"paleo"
17831,2.06466992536722e9,"paleo"
17832,2.3481273898847885e9,"paleo"
17833,2.5749135826555624e9,"paleo"
17834,3.1506523184979763e9,"paleo"
17835,3.851247362488798e9,"paleo"
17836,4.2237976162444944e9,"paleo"
17837,4.171190758420173e9,"paleo"
17838,3.4017776580216265e9,"paleo"
17839,2.320686529708263e9,"paleo"
17840,1.7120225909113216e9,"paleo"
17841,1.7794899867621274e9,"paleo"
17842,1.445951070912252e9,"paleo"
17843,1.7418075760577457e9,"paleo"
17844,1.9039712405508842e9,"paleo"
17845,2.0781559005915031e9,"paleo"
17846,2.881781941865123e9,"paleo"
17847,3.4059657862701874e9,"paleo"
17848,3.9578503298473005e9,"paleo"
17849,3.842915350840825e9,"paleo"
17850,3.3028087246583214e9,"paleo"
17851,2.4059843845187173e9,"paleo"
17852,1.6356933609291534e9,"paleo"
17853,1.5509981961883059e9,"paleo"
17854,1.4369975249552536e9,"paleo"
17855,1.7880274473686388e9,"paleo"
17856,1.897992728822515e9,"paleo"
17857,2.1011354981392074e9,"paleo"
17858,2.6194117450494275e9,"paleo"
17859,3.242952960427559e9,"paleo"
17860,3.888274488565858e9,"paleo"
17861,3.658698088907262e9,"paleo"
17862,3.2303429670934362e9,"paleo"
17863,2.300287460183142e9,"paleo"
17864,1.6622970847879677e9,"paleo"
17865,1.629020262541986e9,"paleo"
17866,1.6976292960199244e9,"paleo"
17867,2.0408146033366218e9,"paleo"
17868,2.1063042170978658e9,"paleo"
17869,2.3176027743299685e9,"paleo"
17870,2.864204057971372e9,"paleo"
17871,3.7763810147766347e9,"paleo"
17872,4.179117314044616e9,"paleo"
17873,4.2308173155304127e9,"paleo"
17874,3.3818453592357473e9,"paleo"
17875,2.3954842028490124e9,"paleo"
17876,1.6713594094300258e9,"paleo"
17877,1.5996490681604993e9,"paleo"
17878,1.69783390266028e9,"paleo"
17879,1.9754144827509975e9,"paleo"
17880,2.0139867887275033e9,"paleo"
17881,2.0859340975948098e9,"paleo"
17882,2.612796596652896e9,"paleo"
17883,3.355638620204713e9,"paleo"
17884,3.855530752868225e9,"paleo"
17885,3.7343429290590334e9,"paleo"
17886,3.5178237032942185e9,"paleo"
17887,2.4255244704142346e9,"paleo"
17888,1.681136188341066e9,"paleo"
17889,1.5858593902281783e9,"paleo"
17890,1.5691538115887532e9,"paleo"
17891,1.8539324265978646e9,"paleo"
17892,2.0853553683885267e9,"paleo"
17893,2.360747862563431e9,"paleo"
17894,2.7652681946581926e9,"paleo"
17895,3.805288492276418e9,"paleo"
17896,4.053479713732313e9,"paleo"
17897,3.965655557852481e9,"paleo"
17898,3.1857362689038134e9,"paleo"
17899,2.447071554420978e9,"paleo"
17900,1.736762394228647e9,"paleo"
17901,1.7937037544808474e9,"paleo"
17902,1.8384986534310482e9,"paleo"
